result,coverage,p-value,capitalRisk
1,0.12461174213987214,1.4996818304307507e-205,0.03877027338480462
2,0.12614796839083228,1.9807224830074163e-200,0.03877027338480462
3,0.2750595330166826,5.727034407516857e-171,0.03877027338480462
4,0.2769381711428568,6.080200209162273e-170,0.03877027338480462
5,0.2769381711428568,8.280911039377044e-166,0.03877027338480462
6,0.281556104270743,1.2237384135163969e-141,0.03877027338480462
7,0.33238603624353213,3.055700792973526e-141,0.03877027338480462
8,0.33238603624353213,2.728813118135006e-137,0.03877027338480462
9,0.33238603624353213,2.6314643151404606e-135,0.03877027338480462
10,0.33238603624353213,4.411867354326104e-112,0.03877027338480462
11,0.33238603624353213,6.886667531598654e-109,0.03877027338480462
12,0.3526989614136002,3.2966853554687596e-98,0.03877027338480462
13,0.3526989614136002,4.182609636854236e-95,0.03877027338480462
14,0.36201868930475667,4.401647317505447e-93,0.03877027338480462
15,0.37830440359047096,2.0322409314878676e-91,0.03877027338480462
16,0.37830440359047096,5.827559232810524e-91,0.03877027338480462
17,0.37830440359047096,1.0446933008679486e-89,0.03877027338480462
18,0.37830440359047096,3.1475822424418813e-88,0.03877027338480462
19,0.41253569610747776,2.704529212964086e-82,0.03877027338480462
20,0.41253569610747776,2.1634663128465236e-78,0.03877027338480462
21,0.41253569610747776,3.275127089447587e-74,0.03877027338480462
22,0.41253569610747776,4.080224313084597e-67,0.03877027338480462
23,0.41253569610747776,1.94061897730333e-58,0.03877027338480462
24,0.41253569610747776,2.5667201099406284e-56,0.03877027338480462
25,0.41253569610747776,8.44457143036309e-56,0.03877027338480462
26,0.41253569610747776,9.002646417152469e-55,0.03877027338480462
27,0.41253569610747776,1.2651885101460163e-53,0.03877027338480462
28,0.41253569610747776,5.20110882260634e-53,0.03877027338480462
29,0.41253569610747776,1.0347365313470299e-51,0.03877027338480462
30,0.42359692059727366,2.109386941603673e-41,0.03877027338480462
31,0.42359692059727366,1.3718227826815535e-39,0.03877027338480462
32,0.42359692059727366,3.981692466083745e-39,0.03877027338480462
33,0.42359692059727366,1.4549116566994472e-35,0.03877027338480462
34,0.42407814809757444,2.796148543859079e-34,0.03877027338480462
