result,coverage,p-value,capitalRisk
1,0.12461174213987214,1.4996818304307507e-205,0.0047765759196221995
2,0.12614796839083228,1.9807224830074163e-200,0.0047765759196221995
3,0.2750595330166826,5.727034407516857e-171,0.0047765759196221995
4,0.2769381711428568,6.080200209162273e-170,0.0047765759196221995
5,0.2769381711428568,8.280911039377044e-166,0.0047765759196221995
6,0.281556104270743,1.2237384135163969e-141,0.0047765759196221995
7,0.33238603624353213,3.055700792973526e-141,0.0047765759196221995
8,0.33238603624353213,2.728813118135006e-137,0.0047765759196221995
9,0.33238603624353213,2.6314643151404606e-135,0.0047765759196221995
10,0.33238603624353213,4.411867354326104e-112,0.0047765759196221995
11,0.33238603624353213,6.886667531598654e-109,0.0047765759196221995
12,0.3526989614136002,3.2966853554687596e-98,0.0047765759196221995
13,0.3526989614136002,4.182609636854236e-95,0.0047765759196221995
14,0.36201868930475667,4.401647317505447e-93,0.0047765759196221995
15,0.37830440359047096,2.0322409314878676e-91,0.0047765759196221995
16,0.37830440359047096,5.827559232810524e-91,0.0047765759196221995
17,0.37830440359047096,1.0446933008679486e-89,0.0047765759196221995
18,0.37830440359047096,3.1475822424418813e-88,0.0047765759196221995
19,0.41253569610747776,2.704529212964086e-82,0.0047765759196221995
20,0.41253569610747776,2.1634663128465236e-78,0.0047765759196221995
21,0.41253569610747776,3.275127089447587e-74,0.0047765759196221995
22,0.41253569610747776,4.080224313084597e-67,0.0047765759196221995
23,0.41253569610747776,1.94061897730333e-58,0.0047765759196221995
24,0.41253569610747776,2.5667201099406284e-56,0.0047765759196221995
25,0.41253569610747776,8.44457143036309e-56,0.0047765759196221995
26,0.41253569610747776,9.002646417152469e-55,0.0047765759196221995
27,0.41253569610747776,1.2651885101460163e-53,0.0047765759196221995
28,0.41253569610747776,5.20110882260634e-53,0.0047765759196221995
29,0.41253569610747776,1.0347365313470299e-51,0.0047765759196221995
30,0.42359692059727366,2.109386941603673e-41,0.0047765759196221995
31,0.42359692059727366,1.3718227826815535e-39,0.0047765759196221995
32,0.42359692059727366,3.981692466083745e-39,0.0047765759196221995
33,0.42359692059727366,1.4549116566994472e-35,0.0047765759196221995
34,0.42407814809757444,2.796148543859079e-34,0.0047765759196221995
35,0.42407814809757444,1.1296386273467758e-33,0.0047765759196221995
36,0.4320373317710438,1.4960160414980824e-28,0.0047765759196221995
37,0.4320373317710438,8.907372513918578e-27,0.0047765759196221995
38,0.4332496548968015,9.577843160686326e-27,0.0047765759196221995
39,0.43862380455666544,2.612382612521278e-25,0.0047765759196221995
40,0.43937340893213395,4.725863926797129e-21,0.0047765759196221995
41,0.4400258423700417,1.7802454957476458e-20,0.0047765759196221995
42,0.44075693799549864,3.086576614269853e-20,0.0047765759196221995
43,0.442716121668968,3.3357378349144035e-20,0.0047765759196221995
44,0.442716121668968,2.1491005017596774e-19,0.0047765759196221995
45,0.442716121668968,4.0095610677844536e-19,0.004776575919622199
46,0.4429706169816271,1.7081969144279158e-18,0.004776575919622197
47,0.4429706169816271,2.834221190629493e-17,0.004776575919622169
48,0.44347498041944233,7.860765086752344e-16,0.0047765759196213824
49,0.44347498041944233,6.333933312673571e-15,0.004776575919615049
50,0.44347498041944233,4.9696026124833125e-14,0.004776575919565353
51,0.44449538858270765,5.626243824139966e-14,0.00477657591950909
52,0.44481929170791007,1.0698685232041166e-13,0.004776575919402103
53,0.44481929170791007,5.348406347072473e-13,0.004776575918867263
54,0.44628611014632685,5.795948305193454e-13,0.004776575918287668
55,0.4470461489240468,8.379675864380149e-13,0.0047765759174497
56,0.44802711267465994,1.918597396846881e-12,0.004776575915531103
57,0.44802711267465994,2.504873012092577e-12,0.00477657591302623
58,0.44812317913089345,2.592381567786525e-12,0.004776575910433848
59,0.44815556944341367,6.813986347949643e-12,0.004776575903619862
60,0.44815556944341367,9.089789655124436e-12,0.004776575894530072
61,0.44834991131853513,1.1120669246007792e-11,0.004776575883409403
62,0.44834991131853513,2.12570772739384e-11,0.004776575862152326
63,0.44834991131853513,3.245143938373082e-11,0.004776575829700887
64,0.44834991131853513,4.0628266309173385e-11,0.0047765757890726205
65,0.44875807458384126,8.141021773834419e-11,0.0047765757076624026
66,0.44898480677148295,1.3422659622068425e-10,0.004776575573435807
67,0.44898480677148295,1.8711640468544897e-10,0.004776575386319402
68,0.44898480677148295,3.281171096723548e-10,0.004776575058202292
69,0.44898480677148295,3.98272154529281e-10,0.004776574659930137
70,0.44898480677148295,4.150938796898246e-10,0.004776574244836258
71,0.44898480677148295,4.2354534149271775e-10,0.0047765738212909165
72,0.44921153895912463,5.573136190830975e-10,0.004776573263977297
73,0.44921153895912463,5.953248545363723e-10,0.004776572668652442
74,0.44921153895912463,1.1558080710808995e-09,0.004776571512844371
75,0.44921153895912463,2.0124276764487447e-09,0.004776569500416695
76,0.44921153895912463,2.1592367992214228e-09,0.004776567341179896
77,0.44924392927164486,2.5495416806305113e-09,0.0047765647916382156
78,0.44924392927164486,3.6319297016362855e-09,0.004776561159708513
79,0.44942901677176056,1.1435312883643997e-08,0.00477654972439563
80,0.44942901677176056,1.1616613848035604e-08,0.004776538107781782
81,0.4515786766357061,1.1879538545903532e-08,0.004776526228243236
82,0.4515786766357061,1.2400907030992805e-08,0.004776513827336205
83,0.4515786766357061,1.723697713260144e-08,0.004776496590359072
84,0.4515786766357061,1.9877946786674224e-08,0.004776476712412285
85,0.45172674663579865,3.0313658839178423e-08,0.004776446398753446
86,0.4517360010108044,3.559639581308453e-08,0.0047764108023576335
87,0.4517360010108044,1.4013207477751288e-07,0.004776270670282856
88,0.4517360010108044,1.5571794897577564e-07,0.00477611495233388
89,0.4517498825733131,1.6920653319088612e-07,0.00477594574580069
90,0.4517498825733131,1.9936002913875247e-07,0.00477574638577155
91,0.4517498825733131,2.89094038164399e-07,0.004775457291733386
92,0.4517498825733131,4.28001637437855e-07,0.004775029290095948
