result,coverage,p-value,capitalRisk
1,0.018231118625094172,2.1918893992618693e-107,0.006466025040115175
2,0.018231118625094172,6.5519185330838985e-102,0.006466025040115175
3,0.018231118625094172,2.3997203743396173e-100,0.006466025040115175
4,0.018231118625094172,6.457971640222809e-100,0.006466025040115175
5,0.018231118625094172,8.960304871949419e-95,0.006466025040115175
6,0.018231118625094172,3.039794326539094e-92,0.006466025040115175
7,0.018231118625094172,7.197617330561133e-92,0.006466025040115175
8,0.02285753546525147,7.245846700694116e-91,0.006466025040115175
9,0.02285753546525147,1.0380170338620344e-90,0.006466025040115175
10,0.02285753546525147,1.4146906232136993e-90,0.006466025040115175
11,0.02285753546525147,2.0138086241173304e-88,0.006466025040115175
12,0.02285753546525147,7.353240464141787e-87,0.006466025040115175
13,0.02285753546525147,1.1360097457551212e-86,0.006466025040115175
14,0.02285753546525147,3.451198061107323e-85,0.006466025040115175
15,0.02285753546525147,4.609861916992679e-85,0.006466025040115175
16,0.02285753546525147,1.6329053826055378e-84,0.006466025040115175
17,0.02285753546525147,5.443568479916291e-84,0.006466025040115175
18,0.02285753546525147,2.1718577990959708e-83,0.006466025040115175
19,0.02285753546525147,5.03338781965076e-82,0.006466025040115175
20,0.02748395230540877,8.460432344771682e-81,0.006466025040115175
21,0.02748395230540877,1.265434892576106e-80,0.006466025040115175
22,0.02748395230540877,2.6215064149791135e-80,0.006466025040115175
23,0.02748395230540877,4.8177374187136574e-80,0.006466025040115175
24,0.02748395230540877,7.260942614352596e-80,0.006466025040115175
25,0.02748395230540877,1.8522624493143583e-77,0.006466025040115175
26,0.032110369145566066,4.438159502238052e-77,0.006466025040115175
27,0.032110369145566066,9.646183906137348e-77,0.006466025040115175
28,0.032110369145566066,2.6865048466281332e-76,0.006466025040115175
29,0.032110369145566066,3.0839835182041983e-76,0.006466025040115175
30,0.032110369145566066,3.665418229723631e-76,0.006466025040115175
31,0.032110369145566066,6.970800482271969e-76,0.006466025040115175
32,0.032110369145566066,4.860323307461843e-75,0.006466025040115175
33,0.032110369145566066,1.30280980783419e-73,0.006466025040115175
34,0.032110369145566066,4.66015853956479e-73,0.006466025040115175
35,0.032110369145566066,3.822723529649688e-72,0.006466025040115175
36,0.032110369145566066,2.1827062625738785e-71,0.006466025040115175
37,0.032110369145566066,3.28118208665882e-71,0.006466025040115175
38,0.032110369145566066,5.128448058851922e-71,0.006466025040115175
39,0.032110369145566066,1.0445812616342054e-70,0.006466025040115175
40,0.032110369145566066,4.1310356425567625e-70,0.006466025040115175
41,0.032110369145566066,1.4054340209413237e-69,0.006466025040115175
42,0.036736785985723365,2.203093616107892e-69,0.006466025040115175
43,0.036736785985723365,3.711488575312505e-69,0.006466025040115175
44,0.036736785985723365,4.245940132685721e-69,0.006466025040115175
45,0.036736785985723365,5.067385727919629e-69,0.006466025040115175
46,0.036736785985723365,6.685288083804146e-69,0.006466025040115175
47,0.036736785985723365,1.2494351158504696e-68,0.006466025040115175
48,0.036736785985723365,1.6812111108673198e-68,0.006466025040115175
49,0.036736785985723365,2.272483048677017e-68,0.006466025040115175
50,0.036736785985723365,1.133434025891797e-67,0.006466025040115175
51,0.036736785985723365,1.7885829465064638e-67,0.006466025040115175
52,0.036736785985723365,3.993817238865674e-67,0.006466025040115175
53,0.036736785985723365,5.114690949377388e-67,0.006466025040115175
54,0.036736785985723365,1.36760572584555e-66,0.006466025040115175
55,0.036736785985723365,2.642248158760177e-66,0.006466025040115175
56,0.036736785985723365,1.486674814586085e-65,0.006466025040115175
57,0.036736785985723365,1.2171773871964011e-64,0.006466025040115175
58,0.036736785985723365,1.8165650434405814e-64,0.006466025040115175
59,0.036736785985723365,4.780829980217025e-64,0.006466025040115175
60,0.036736785985723365,8.297989917128538e-64,0.006466025040115175
61,0.036736785985723365,1.0108869171337617e-63,0.006466025040115175
62,0.036736785985723365,1.5807331724537142e-63,0.006466025040115175
63,0.036736785985723365,1.998538548793276e-63,0.006466025040115175
64,0.036736785985723365,2.0617762531361472e-63,0.006466025040115175
65,0.036736785985723365,2.2232633961172627e-63,0.006466025040115175
66,0.036736785985723365,3.196688043769498e-63,0.006466025040115175
67,0.036736785985723365,3.562915571073361e-63,0.006466025040115175
68,0.036736785985723365,6.699358302496347e-63,0.006466025040115175
69,0.036736785985723365,3.2337063221730227e-62,0.006466025040115175
70,0.036736785985723365,3.510488586293938e-62,0.006466025040115175
71,0.036736785985723365,8.414702346432598e-62,0.006466025040115175
72,0.036736785985723365,1.4194440844067915e-61,0.006466025040115175
73,0.036736785985723365,1.4835934598286676e-61,0.006466025040115175
74,0.036736785985723365,1.7212339516870897e-61,0.006466025040115175
75,0.036736785985723365,3.236605641503725e-61,0.006466025040115175
76,0.036736785985723365,5.323473497837329e-61,0.006466025040115175
77,0.041363202825880664,6.882338931464514e-61,0.006466025040115175
78,0.041363202825880664,9.256697877295871e-61,0.006466025040115175
79,0.041363202825880664,9.623995171123988e-61,0.006466025040115175
80,0.041363202825880664,1.4160385424316176e-60,0.006466025040115175
81,0.041363202825880664,3.3967536673003085e-60,0.006466025040115175
82,0.041363202825880664,5.754787284480114e-60,0.006466025040115175
83,0.041363202825880664,6.357459567981432e-60,0.006466025040115175
84,0.04598961966603796,1.4212952264165911e-59,0.006466025040115175
85,0.04598961966603796,1.5767363241090355e-59,0.006466025040115175
86,0.04598961966603796,1.5777593108672684e-59,0.006466025040115175
87,0.04598961966603796,2.5274653694652397e-59,0.006466025040115175
88,0.04598961966603796,2.7054085422332123e-59,0.006466025040115175
89,0.04598961966603796,2.7661024381301228e-59,0.006466025040115175
90,0.04598961966603796,1.684019948032007e-58,0.006466025040115175
91,0.04598961966603796,4.3008924171185234e-58,0.006466025040115175
92,0.04598961966603796,6.542162724712282e-58,0.006466025040115175
93,0.04598961966603796,8.761002819545559e-58,0.006466025040115175
94,0.04598961966603796,1.1557182827649633e-57,0.006466025040115175
95,0.04598961966603796,1.1781015146482892e-57,0.006466025040115175
96,0.04598961966603796,1.2458970878300332e-57,0.006466025040115175
97,0.04598961966603796,3.9400792508476314e-57,0.006466025040115175
98,0.04598961966603796,9.7029733587028e-57,0.006466025040115175
99,0.04598961966603796,2.4911128791873567e-56,0.006466025040115175
100,0.04598961966603796,4.85949330891305e-56,0.006466025040115175
101,0.04598961966603796,1.076948920881444e-55,0.006466025040115175
102,0.04598961966603796,1.3292720748220972e-55,0.006466025040115175
103,0.04598961966603796,1.5457920096853244e-55,0.006466025040115175
104,0.04598961966603796,1.782265485575607e-55,0.006466025040115175
105,0.04598961966603796,2.0242192577926937e-55,0.006466025040115175
106,0.04598961966603796,2.292058916975911e-55,0.006466025040115175
107,0.04598961966603796,2.5194127303362796e-55,0.006466025040115175
108,0.04598961966603796,3.269471693443292e-55,0.006466025040115175
109,0.04598961966603796,3.573930827702634e-55,0.006466025040115175
110,0.04598961966603796,1.1174999212186249e-54,0.006466025040115175
111,0.04598961966603796,2.1581928173279993e-54,0.006466025040115175
112,0.04598961966603796,3.2858385253300445e-54,0.006466025040115175
113,0.04598961966603796,3.414527828279215e-54,0.006466025040115175
114,0.04598961966603796,3.6306125337745047e-54,0.006466025040115175
115,0.04598961966603796,6.12178112932582e-54,0.006466025040115175
116,0.04598961966603796,6.269408220731744e-54,0.006466025040115175
117,0.04598961966603796,6.381170082814828e-54,0.006466025040115175
118,0.04598961966603796,7.680127979588173e-54,0.006466025040115175
119,0.04598961966603796,1.4203060508813516e-53,0.006466025040115175
120,0.04598961966603796,2.4017754061142394e-53,0.006466025040115175
121,0.04598961966603796,3.14095457685039e-53,0.006466025040115175
122,0.04598961966603796,3.3948935195896314e-53,0.006466025040115175
123,0.04598961966603796,3.656290909130664e-53,0.006466025040115175
124,0.04598961966603796,6.848306781701662e-53,0.006466025040115175
125,0.04598961966603796,2.256653583815668e-52,0.006466025040115175
126,0.04598961966603796,2.519615135448031e-52,0.006466025040115175
127,0.04598961966603796,2.748680522083196e-52,0.006466025040115175
128,0.04598961966603796,4.012811728057168e-52,0.006466025040115175
129,0.04598961966603796,5.876356206237987e-52,0.006466025040115175
130,0.04598961966603796,1.998002116615766e-51,0.006466025040115175
131,0.04598961966603796,3.484213867721939e-51,0.006466025040115175
132,0.04598961966603796,4.469683105340814e-51,0.006466025040115175
133,0.04598961966603796,6.390589161499564e-51,0.006466025040115175
134,0.04598961966603796,8.106591623087948e-51,0.006466025040115175
135,0.04598961966603796,9.786514424835778e-51,0.006466025040115175
