result,coverage,p-value,capitalRisk
1,0.009115559312547086,1.3806802899245669e-80,0.025915751609621604
2,0.011428767732625736,5.759757684777282e-78,0.025915751609621604
3,0.013741976152704385,3.683109516452447e-77,0.025915751609621604
4,0.016055184572783033,7.594232914454995e-76,0.025915751609621604
5,0.016055184572783033,2.7436724373036334e-75,0.025915751609621604
6,0.018368392992861683,1.9696562417486312e-74,0.025915751609621604
7,0.018368392992861683,2.6989159179836057e-74,0.025915751609621604
8,0.020681601412940332,1.1101342835287706e-73,0.025915751609621604
9,0.02299480983301898,3.646920981976714e-73,0.025915751609621604
10,0.02299480983301898,4.023943469850111e-72,0.025915751609621604
11,0.02299480983301898,2.2306561913862925e-71,0.025915751609621604
12,0.02530801825309763,4.250136234887835e-70,0.025915751609621604
13,0.02762122667317628,6.922944393258695e-69,0.025915751609621604
14,0.02993443509325493,1.8781057118592824e-68,0.025915751609621604
15,0.02993443509325493,1.8478554656854922e-66,0.025915751609621604
16,0.032247643513333576,1.231830973655856e-65,0.025915751609621604
17,0.032247643513333576,1.944417747270072e-65,0.025915751609621604
18,0.032247643513333576,2.152585657027853e-65,0.025915751609621604
19,0.032247643513333576,2.5305934910931318e-65,0.025915751609621604
20,0.032247643513333576,5.4522108229239475e-65,0.025915751609621604
21,0.032247643513333576,6.411540612315255e-65,0.025915751609621604
22,0.032247643513333576,7.910126564311177e-65,0.025915751609621604
23,0.032247643513333576,4.973947252553392e-64,0.025915751609621604
24,0.032247643513333576,1.1432135488002005e-63,0.025915751609621604
25,0.032247643513333576,3.6457374015340836e-63,0.025915751609621604
26,0.032247643513333576,2.875797128864865e-62,0.025915751609621604
27,0.032247643513333576,3.731147817625816e-62,0.025915751609621604
28,0.032247643513333576,4.010281942782419e-62,0.025915751609621604
29,0.034560851933412226,4.0578870519620195e-62,0.025915751609621604
30,0.036874060353490876,5.439246214735619e-62,0.025915751609621604
31,0.036874060353490876,7.272792682050049e-62,0.025915751609621604
32,0.036874060353490876,7.352253581116941e-62,0.025915751609621604
33,0.036874060353490876,9.478158287868821e-62,0.025915751609621604
34,0.036874060353490876,1.7164427297028244e-61,0.025915751609621604
35,0.036874060353490876,4.0513008849157704e-61,0.025915751609621604
36,0.036874060353490876,5.657541183054653e-61,0.025915751609621604
37,0.036874060353490876,7.338207333129441e-61,0.025915751609621604
38,0.036874060353490876,9.811835860050291e-61,0.025915751609621604
39,0.036874060353490876,9.823217211785934e-61,0.025915751609621604
40,0.036874060353490876,1.4043273778325633e-60,0.025915751609621604
41,0.036874060353490876,1.6876853979772988e-60,0.025915751609621604
