,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
442,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,7.35,5000,-43.918453694366164,3.007806358651264e-240,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
438,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.92,5000,-38.791451060402814,3.7531598043691797e-205,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
476,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.44,5000,-38.312891841460264,7.930265722105904e-202,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
473,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.09,5000,-37.77771512796152,4.223671943541034e-198,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
440,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,7.73,5000,-37.37767040030774,2.6089370117170062e-195,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
1124,2016-01-12 00:00:00-2018-01-01 00:00:00,6.93,14.33,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,7.35,5000,-37.32130389323928,2.5585877770120943e-194,False,False,7.523892227980254e-54,309133,412480,62,83,Window_5000,Promotion,mean
471,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.34,5000,-36.64704862541552,3.3430777044289926e-190,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
460,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.4,5000,-36.15119742272396,9.949339475804348e-187,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
439,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.15,5000,-36.13531572405019,1.285704733602236e-186,False,False,6.115049051580332e-76,309133,412480,62,83,Window_5000,Promotion,mean
474,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.46,5000,-36.11572877459399,1.7638967766109817e-186,False,False,6.115049051580332e-76,309133,412480,62,83,Window_5000,Promotion,mean
443,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.77,5000,-36.04831187476565,5.238673466168514e-186,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
467,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.0,5000,-35.85186766021855,1.2510644536903413e-184,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
437,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.86,5000,-35.755242774713246,5.96192109778791e-184,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
441,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.0,5000,-35.732443490945194,8.618196382108149e-184,False,False,6.115049051580332e-76,309133,412480,62,83,Window_5000,Promotion,mean
435,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.12,5000,-34.8332915276803,1.794697093610345e-177,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
470,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.06,5000,-34.24010370617769,2.6864237295839204e-173,False,False,4.727215240558636e-77,309133,412480,62,83,Window_5000,Promotion,mean
472,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.94,5000,-33.879664849193425,9.293326405888698e-171,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
463,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.12,5000,-33.55580614748129,1.7804539771660027e-168,False,False,2.6102893916847103e-76,309133,412480,62,83,Window_5000,Promotion,mean
468,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.28,5000,-33.480983515413186,5.997263093359195e-168,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
475,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.02,5000,-33.25488096018837,2.354881379627556e-166,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
1120,2016-01-12 00:00:00-2018-01-01 00:00:00,6.93,14.33,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.92,5000,-32.904606348940334,1.9071304483717022e-163,False,False,7.523892227980254e-54,309133,412480,62,83,Window_5000,Promotion,mean
461,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.01,5000,-32.65761448047918,3.8358233434455497e-162,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
479,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.94,5000,-32.58858221137829,1.1768938409026156e-161,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
434,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.96,5000,-32.53476605608159,2.8203469047157084e-161,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
466,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.39,5000,-32.4811489884255,6.736997836551465e-161,False,False,2.6102893916847103e-76,309133,412480,62,83,Window_5000,Promotion,mean
1122,2016-01-12 00:00:00-2018-01-01 00:00:00,6.93,14.33,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,7.73,5000,-32.48563155595102,1.663784002789024e-160,False,False,7.523892227980254e-54,309133,412480,62,83,Window_5000,Promotion,mean
1158,2016-01-12 00:00:00-2018-01-01 00:00:00,6.93,14.33,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.44,5000,-32.45098960429651,2.912479877519619e-160,False,False,7.523892227980254e-54,309133,412480,62,83,Window_5000,Promotion,mean
478,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.79,5000,-32.220935225063386,4.610771543635987e-159,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
436,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.22,5000,-32.061353215664994,6.155837433515208e-158,False,False,1.11196499546312e-76,309133,412480,62,83,Window_5000,Promotion,mean
483,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.27,5000,-31.812972535455607,3.475075735782371e-156,False,False,6.115049051580332e-76,309133,412480,62,83,Window_5000,Promotion,mean
464,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.37,5000,-31.430799680073914,1.7206009760359459e-153,False,False,6.115049051580332e-76,309133,412480,62,83,Window_5000,Promotion,mean
4844,2016-01-02 00:00:00-2018-01-01 00:00:00,6.84,7.78,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,7.35,5000,-31.380141089089452,3.9157158157701216e-153,False,False,3.768967203001594e-77,309133,412480,62,83,Window_5000,Promotion,mean
484,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.55,5000,-31.075979787214198,5.453312673558048e-151,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
482,2016-01-01 00:00:00-2017-12-31 00:00:00,6.84,20.51,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,9.66,5000,-31.048818994475326,8.473474163556716e-151,False,False,1.4296406952529034e-75,309133,412480,62,83,Window_5000,Promotion,mean
1155,2016-01-12 00:00:00-2018-01-01 00:00:00,6.93,14.33,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.09,5000,-30.8443011399604,5.488339501594528e-149,False,False,7.523892227980254e-54,309133,412480,62,83,Window_5000,Promotion,mean
1123,2016-01-12 00:00:00-2018-01-01 00:00:00,6.93,14.33,5000,2015-01-01 00:00:00-2015-11-20 00:00:00,15.43,8.0,5000,-30.78668679262715,1.3914340644289667e-148,False,False,3.553638827225203e-54,309133,412480,62,83,Window_5000,Promotion,mean
