,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
208,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2001-01-07 00:00:00-2001-01-16 00:00:00,2000.0,1665.24,20000,-3.122442794136123,0.009253992719680866,False,True,0.3098652593617903,622149,196044,32,10,Window_20000,Trend,mean
272,2001-01-28 00:00:00-2001-02-26 00:00:00,666.67,1661.99,20000,2001-01-07 00:00:00-2001-01-16 00:00:00,2000.0,1665.24,20000,-2.7798288858372615,0.017051983520219725,False,True,0.5308319475926488,622149,196044,32,10,Window_20000,Trend,mean
218,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2001-02-01 00:00:00-2001-02-16 00:00:00,1250.0,1449.82,20000,-2.3784939785214982,0.025630822095445024,False,True,0.028254027550050208,622149,196044,32,10,Window_20000,Trend,mean
112,2000-12-03 00:00:00-2000-12-18 00:00:00,1250.0,2733.33,20000,2001-01-07 00:00:00-2001-01-16 00:00:00,2000.0,1665.24,20000,-2.453741008300346,0.027404388615068293,False,True,0.47160255723473377,622149,196044,32,10,Window_20000,Trend,mean
55,2000-11-05 00:00:00-2000-11-16 00:00:00,1666.67,1661.45,20000,2001-01-27 00:00:00-2001-02-13 00:00:00,1111.11,2749.46,20000,2.4165206318861667,0.02807759758612734,True,False,0.18174686425631253,622149,196044,32,10,Window_20000,Trend,mean
144,2000-12-17 00:00:00-2001-01-03 00:00:00,1111.11,2339.38,20000,2001-01-07 00:00:00-2001-01-16 00:00:00,2000.0,1665.24,20000,-2.4170785166194584,0.029720923187330772,False,True,0.7388826803635273,622149,196044,32,10,Window_20000,Trend,mean
214,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2001-01-24 00:00:00-2001-01-29 00:00:00,3333.33,1219.86,20000,-2.77126510355661,0.033228554425429754,False,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
209,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2001-01-05 00:00:00-2001-01-18 00:00:00,1428.57,1607.23,20000,-2.258957088260467,0.03527697543618997,False,True,0.013252583198397042,622149,196044,32,10,Window_20000,Trend,mean
45,2000-11-05 00:00:00-2000-11-16 00:00:00,1666.67,1661.45,20000,2000-12-22 00:00:00-2001-01-16 00:00:00,769.23,1711.54,20000,2.238463439696792,0.04019881542932901,True,False,0.002281937253315446,622149,196044,32,10,Window_20000,Trend,mean
46,2000-11-05 00:00:00-2000-11-16 00:00:00,1666.67,1661.45,20000,2000-12-31 00:00:00-2001-01-16 00:00:00,1176.47,2840.77,20000,2.127441937566954,0.04712181310087165,True,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
278,2001-01-28 00:00:00-2001-02-26 00:00:00,666.67,1661.99,20000,2001-01-24 00:00:00-2001-01-29 00:00:00,3333.33,1219.86,20000,-2.4978138388930042,0.047281444748689255,False,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
39,2000-11-05 00:00:00-2000-11-16 00:00:00,1666.67,1661.45,20000,2000-11-25 00:00:00-2000-12-13 00:00:00,1052.63,2690.48,20000,2.1102179415881976,0.04849288873671553,True,False,0.514071725815232,622149,196044,32,10,Window_20000,Trend,mean
197,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2000-11-19 00:00:00-2000-11-25 00:00:00,2857.14,2554.76,20000,-2.33514447766032,0.04910730690241794,False,False,0.7190427226249021,622149,196044,32,10,Window_20000,Trend,mean
221,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2001-02-19 00:00:00-2001-02-25 00:00:00,2857.14,2290.73,20000,-2.256963906508923,0.05789430622875818,False,False,0.7190427226249021,622149,196044,32,10,Window_20000,Trend,mean
118,2000-12-03 00:00:00-2000-12-18 00:00:00,1250.0,2733.33,20000,2001-01-24 00:00:00-2001-01-29 00:00:00,3333.33,1219.86,20000,-2.267737006735014,0.05797418777118844,False,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
150,2000-12-17 00:00:00-2001-01-03 00:00:00,1111.11,2339.38,20000,2001-01-24 00:00:00-2001-01-29 00:00:00,3333.33,1219.86,20000,-2.2337915604142786,0.06165595962867011,False,False,0.17629637444050728,622149,196044,32,10,Window_20000,Trend,mean
80,2000-11-14 00:00:00-2000-12-05 00:00:00,909.09,1567.94,20000,2001-01-07 00:00:00-2001-01-16 00:00:00,2000.0,1665.24,20000,-1.9817648313826606,0.06623536214748374,False,True,1.0,622149,196044,32,10,Window_20000,Trend,mean
202,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2000-12-01 00:00:00-2000-12-16 00:00:00,1250.0,1755.06,20000,-1.9019911135034815,0.06953219977197729,False,True,0.056360223771616424,622149,196044,32,10,Window_20000,Trend,mean
282,2001-01-28 00:00:00-2001-02-26 00:00:00,666.67,1661.99,20000,2001-02-01 00:00:00-2001-02-16 00:00:00,1250.0,1449.82,20000,-1.8921536538446635,0.07002961803615532,False,True,0.08561991410692221,622149,196044,32,10,Window_20000,Trend,mean
261,2001-01-28 00:00:00-2001-02-26 00:00:00,666.67,1661.99,20000,2000-11-19 00:00:00-2000-11-25 00:00:00,2857.14,2554.76,20000,-1.9956357447208604,0.08204102656369067,False,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
273,2001-01-28 00:00:00-2001-02-26 00:00:00,666.67,1661.99,20000,2001-01-05 00:00:00-2001-01-18 00:00:00,1428.57,1607.23,20000,-1.8055919472116344,0.08565583644002062,False,True,0.04860657067343553,622149,196044,32,10,Window_20000,Trend,mean
220,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2001-02-16 00:00:00-2001-02-21 00:00:00,3333.33,3101.27,20000,-2.052497413004406,0.08708709980146224,False,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
285,2001-01-28 00:00:00-2001-02-26 00:00:00,666.67,1661.99,20000,2001-02-19 00:00:00-2001-02-25 00:00:00,2857.14,2290.73,20000,-1.971158440852959,0.08813762864943357,False,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
183,2000-12-31 00:00:00-2001-01-03 00:00:00,5000.0,2371.5,20000,2001-01-27 00:00:00-2001-02-13 00:00:00,1111.11,2749.46,20000,2.32287347413075,0.0924302199795026,False,False,0.0068408584358289745,622149,196044,32,10,Window_20000,Trend,mean
174,2000-12-31 00:00:00-2001-01-03 00:00:00,5000.0,2371.5,20000,2000-12-31 00:00:00-2001-01-16 00:00:00,1176.47,2840.77,20000,2.17899799766536,0.10154431966685298,False,False,0.43688727610282685,622149,196044,32,10,Window_20000,Trend,mean
86,2000-11-14 00:00:00-2000-12-05 00:00:00,909.09,1567.94,20000,2001-01-24 00:00:00-2001-01-29 00:00:00,3333.33,1219.86,20000,-1.8812567113410334,0.10155512673308541,False,False,0.7349852214121391,622149,196044,32,10,Window_20000,Trend,mean
167,2000-12-31 00:00:00-2001-01-03 00:00:00,5000.0,2371.5,20000,2000-11-25 00:00:00-2000-12-13 00:00:00,1052.63,2690.48,20000,2.1702535378312398,0.10211617968151462,False,False,0.040204565088651355,622149,196044,32,10,Window_20000,Trend,mean
192,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2000-11-01 00:00:00-2000-11-04 00:00:00,5000.0,2934.24,20000,-2.2533131569468643,0.10241623625254168,False,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
173,2000-12-31 00:00:00-2001-01-03 00:00:00,5000.0,2371.5,20000,2000-12-22 00:00:00-2001-01-16 00:00:00,769.23,1711.54,20000,2.214260863525938,0.10395770557533425,False,False,2.5494513156677822e-05,622149,196044,32,10,Window_20000,Trend,mean
194,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2000-11-05 00:00:00-2000-11-12 00:00:00,2500.0,3156.2,20000,-1.7950086525438134,0.10952562648693141,False,True,1.0,622149,196044,32,10,Window_20000,Trend,mean
216,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2001-02-03 00:00:00-2001-02-13 00:00:00,1818.18,2436.76,20000,-1.7054488657540978,0.10958692723081276,False,True,0.48623432138829725,622149,196044,32,10,Window_20000,Trend,mean
207,2001-01-01 00:00:00-2001-01-22 00:00:00,909.09,3295.45,20000,2001-01-10 00:00:00-2001-01-16 00:00:00,2857.14,3086.08,20000,-1.7999113298701006,0.1117490163660072,False,False,0.7190427226249021,622149,196044,32,10,Window_20000,Trend,mean
125,2000-12-03 00:00:00-2000-12-18 00:00:00,1250.0,2733.33,20000,2001-02-19 00:00:00-2001-02-25 00:00:00,2857.14,2290.73,20000,-1.7499134575245394,0.11573149486382532,False,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
101,2000-12-03 00:00:00-2000-12-18 00:00:00,1250.0,2733.33,20000,2000-11-19 00:00:00-2000-11-25 00:00:00,2857.14,2554.76,20000,-1.7189428534367177,0.1170789982614642,False,False,1.0,622149,196044,32,10,Window_20000,Trend,mean
157,2000-12-17 00:00:00-2001-01-03 00:00:00,1111.11,2339.38,20000,2001-02-19 00:00:00-2001-02-25 00:00:00,2857.14,2290.73,20000,-1.7119800585466365,0.12342804024113449,False,False,0.3143046604738511,622149,196044,32,10,Window_20000,Trend,mean
256,2001-01-28 00:00:00-2001-02-26 00:00:00,666.67,1661.99,20000,2000-11-01 00:00:00-2000-11-04 00:00:00,5000.0,2934.24,20000,-2.0536647944631836,0.12447359966991187,False,False,0.7041107618060238,622149,196044,32,10,Window_20000,Trend,mean
133,2000-12-17 00:00:00-2001-01-03 00:00:00,1111.11,2339.38,20000,2000-11-19 00:00:00-2000-11-25 00:00:00,2857.14,2554.76,20000,-1.67647246477583,0.12603060718690742,False,False,0.3143046604738511,622149,196044,32,10,Window_20000,Trend,mean
