,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
868,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-08 00:00:00-2018-12-17 00:00:00,3.08,4.42,2000,17.43528032511902,2.1295370227638968e-49,False,False,2.5824944024097025e-17,160139,71070,81,36,Window_2000,Promotion,mean
816,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-05 00:00:00-2018-12-17 00:00:00,3.06,4.72,2000,16.872109702513132,1.355459071131264e-47,False,False,0.000880438187407129,160139,71070,81,36,Window_2000,Promotion,mean
877,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-08 00:00:00-2018-12-17 00:00:00,3.08,4.81,2000,16.528215618376503,2.060365410085388e-46,False,False,0.00010200330621266383,160139,71070,81,36,Window_2000,Promotion,mean
949,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.13,2000,2017-03-08 00:00:00-2018-12-17 00:00:00,3.08,4.42,2000,16.594782315676778,3.4776622497528734e-46,False,False,3.880727342402251e-18,160139,71070,81,36,Window_2000,Promotion,mean
814,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-04 00:00:00-2018-12-10 00:00:00,3.09,6.14,2000,16.179953447536096,6.4977747072714636e-46,False,False,0.6122599762028305,160139,71070,81,36,Window_2000,Promotion,mean
874,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-04 00:00:00-2018-12-17 00:00:00,3.06,4.33,2000,16.412777507336617,1.0374584902986587e-45,False,False,2.258646978400541e-16,160139,71070,81,36,Window_2000,Promotion,mean
827,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-04 00:00:00-2018-12-12 00:00:00,3.08,4.33,2000,16.197186692876432,6.330691728451551e-45,False,False,0.005401872734263075,160139,71070,81,36,Window_2000,Promotion,mean
897,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.13,2000,2017-03-05 00:00:00-2018-12-17 00:00:00,3.06,4.72,2000,15.994288925984659,3.325758839793508e-44,False,False,0.0003863065603962559,160139,71070,81,36,Window_2000,Promotion,mean
1921,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.16,2000,2017-03-08 00:00:00-2018-12-17 00:00:00,3.08,4.42,2000,16.003859323917776,5.302433348461978e-44,False,False,5.558098306931794e-19,160139,71070,81,36,Window_2000,Promotion,mean
885,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-02-28 00:00:00-2018-12-17 00:00:00,3.04,3.87,2000,15.905386627218338,1.3718498664774382e-43,False,False,1.840182086783901e-27,160139,71070,81,36,Window_2000,Promotion,mean
958,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.13,2000,2017-03-08 00:00:00-2018-12-17 00:00:00,3.08,4.81,2000,15.628654902465136,6.4318620492124026e-43,False,False,3.9759478713792006e-05,160139,71070,81,36,Window_2000,Promotion,mean
813,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-02-28 00:00:00-2018-12-13 00:00:00,3.06,5.07,2000,15.40520971682028,1.7655469405590325e-42,False,False,0.0003936761045529145,160139,71070,81,36,Window_2000,Promotion,mean
895,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.13,2000,2017-03-04 00:00:00-2018-12-10 00:00:00,3.09,6.14,2000,15.259439327521486,2.939997697889588e-42,False,False,0.7780403399136719,160139,71070,81,36,Window_2000,Promotion,mean
955,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.13,2000,2017-03-04 00:00:00-2018-12-17 00:00:00,3.06,4.33,2000,15.506447835723579,3.350755979750199e-42,False,False,3.5894268671958864e-17,160139,71070,81,36,Window_2000,Promotion,mean
1869,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.16,2000,2017-03-05 00:00:00-2018-12-17 00:00:00,3.06,4.72,2000,15.354952294764242,8.155290132601764e-42,False,False,0.00016151688360784212,160139,71070,81,36,Window_2000,Promotion,mean
908,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.13,2000,2017-03-04 00:00:00-2018-12-12 00:00:00,3.08,4.33,2000,15.277416823747041,2.3514586195890784e-41,False,False,0.0026477826996739776,160139,71070,81,36,Window_2000,Promotion,mean
890,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,14.746707824535502,3.1226141183426844e-41,False,False,1.164370854678702e-25,160139,71070,81,36,Window_2000,Promotion,mean
853,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-05 00:00:00-2018-12-17 00:00:00,3.06,4.18,2000,15.109560277179405,7.734827838721261e-41,False,False,1.482868102302715e-20,160139,71070,81,36,Window_2000,Promotion,mean
1930,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.16,2000,2017-03-08 00:00:00-2018-12-17 00:00:00,3.08,4.81,2000,14.961580896599818,2.0926326142347767e-40,False,False,1.4759431814733763e-05,160139,71070,81,36,Window_2000,Promotion,mean
58,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.4,2000,2017-03-08 00:00:00-2018-12-17 00:00:00,3.08,4.42,2000,15.10785856601545,2.466802050772919e-40,False,False,1.2536077458824165e-19,160139,71070,81,36,Window_2000,Promotion,mean
966,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.13,2000,2017-02-28 00:00:00-2018-12-17 00:00:00,3.04,3.87,2000,14.967582522447342,5.868084632490028e-40,False,False,1.740805042880971e-28,160139,71070,81,36,Window_2000,Promotion,mean
1927,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.16,2000,2017-03-04 00:00:00-2018-12-17 00:00:00,3.06,4.33,2000,14.833435973300091,1.1422296035770066e-39,False,False,5.436307444589695e-18,160139,71070,81,36,Window_2000,Promotion,mean
1867,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.16,2000,2017-03-04 00:00:00-2018-12-10 00:00:00,3.09,6.14,2000,14.55902038228311,1.4574544120783291e-39,False,False,0.9549951086258688,160139,71070,81,36,Window_2000,Promotion,mean
840,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-08 00:00:00-2018-12-12 00:00:00,3.1,3.58,2000,14.78669996493283,3.110152695674102e-39,False,False,1.63328332849985e-30,160139,71070,81,36,Window_2000,Promotion,mean
1111,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.52,2000,2017-03-08 00:00:00-2018-12-17 00:00:00,3.08,4.42,2000,14.80320817977573,4.7235080593920645e-39,False,False,9.858199544149916e-21,160139,71070,81,36,Window_2000,Promotion,mean
2812,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.46,2000,2017-03-08 00:00:00-2018-12-17 00:00:00,3.08,4.42,2000,14.714317514425945,8.264168932330738e-39,False,False,1.477528555300092e-18,160139,71070,81,36,Window_2000,Promotion,mean
1880,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.16,2000,2017-03-04 00:00:00-2018-12-12 00:00:00,3.08,4.33,2000,14.58763563466275,9.452831129638261e-39,False,False,0.0012373663424788393,160139,71070,81,36,Window_2000,Promotion,mean
894,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.13,2000,2017-02-28 00:00:00-2018-12-13 00:00:00,3.06,5.07,2000,14.439413466911786,1.1762781554700184e-38,False,False,0.00016514648145994943,160139,71070,81,36,Window_2000,Promotion,mean
823,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-04 00:00:00-2018-12-17 00:00:00,3.06,3.69,2000,14.586212175740984,1.4122300383242818e-38,False,False,2.67066977928695e-26,160139,71070,81,36,Window_2000,Promotion,mean
6,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.4,2000,2017-03-05 00:00:00-2018-12-17 00:00:00,3.06,4.72,2000,14.477881963977183,3.511222248585214e-38,False,False,8.133785185749028e-05,160139,71070,81,36,Window_2000,Promotion,mean
829,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-04 00:00:00-2018-12-17 00:00:00,3.06,3.59,2000,14.358119154485847,1.1731859934979577e-37,False,False,3.363624075332041e-35,160139,71070,81,36,Window_2000,Promotion,mean
824,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-04 00:00:00-2018-12-17 00:00:00,3.06,3.76,2000,14.284150437591386,1.740903460165439e-37,False,False,6.747825782431654e-05,160139,71070,81,36,Window_2000,Promotion,mean
873,2019-02-28 00:00:00-2019-12-30 00:00:00,6.54,5.03,2000,2017-03-05 00:00:00-2018-12-16 00:00:00,3.07,4.6,2000,14.152259497623024,1.7457683667990203e-37,False,False,6.589361412796051e-05,160139,71070,81,36,Window_2000,Promotion,mean
