,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
89,2017-03-04 00:00:00-2019-12-30 00:00:00,4.84,4.07,5000,2017-03-04 00:00:00-2019-12-30 00:00:00,4.52,4.7,4663,17.204652940913963,3.255235487400484e-61,False,False,0.4896830208521813,29663,220545,6,45,Window_5000,Demographics,mean
145,2017-03-05 00:00:00-2019-12-30 00:00:00,4.85,4.78,5000,2017-03-04 00:00:00-2019-12-30 00:00:00,4.84,4.48,5000,-16.241650801859475,7.613172759893464e-55,False,False,0.01639495611535754,29663,220545,6,45,Window_5000,Demographics,mean
86,2017-03-04 00:00:00-2019-12-30 00:00:00,4.84,4.07,5000,2017-03-04 00:00:00-2019-12-30 00:00:00,4.84,4.73,5000,16.041290935073352,5.411323893010708e-54,False,False,0.09516077694362296,29663,220545,6,45,Window_5000,Demographics,mean
265,2017-03-09 00:00:00-2019-11-28 00:00:00,0.55,1.01,545,2017-03-04 00:00:00-2019-12-30 00:00:00,4.84,4.48,5000,-15.746506044082569,1.021745659020315e-52,False,False,1.0849491308331997e-156,29663,220545,6,45,Window_5000,Demographics,mean
84,2017-03-04 00:00:00-2019-12-30 00:00:00,4.84,4.07,5000,2017-03-04 00:00:00-2019-12-30 00:00:00,4.84,5.77,5000,15.107754350355686,9.233680365070483e-49,False,False,2.212938543686688e-05,29663,220545,6,45,Window_5000,Demographics,mean
147,2017-03-05 00:00:00-2019-12-30 00:00:00,4.85,4.78,5000,2017-03-07 00:00:00-2019-12-30 00:00:00,4.86,4.87,5000,-13.007850344899637,8.328935612937649e-37,False,False,0.2700727157819716,29663,220545,6,45,Window_5000,Demographics,mean
267,2017-03-09 00:00:00-2019-11-28 00:00:00,0.55,1.01,545,2017-03-07 00:00:00-2019-12-30 00:00:00,4.86,4.87,5000,-12.905112823390262,1.1838534543307919e-36,False,False,2.0222721691131024e-146,29663,220545,6,45,Window_5000,Demographics,mean
185,2017-03-07 00:00:00-2019-12-30 00:00:00,4.86,4.86,5000,2017-03-04 00:00:00-2019-12-30 00:00:00,4.52,4.7,4663,12.71638307144991,2.1948490588294267e-35,False,False,1.4066165501206348e-09,29663,220545,6,45,Window_5000,Demographics,mean
88,2017-03-04 00:00:00-2019-12-30 00:00:00,4.84,4.07,5000,2017-03-04 00:00:00-2019-12-30 00:00:00,4.84,4.98,5000,12.337039568913758,1.0850137954097593e-33,False,False,0.7134362607443138,29663,220545,6,45,Window_5000,Demographics,mean
233,2017-03-05 00:00:00-2019-12-30 00:00:00,4.85,4.32,5000,2017-03-04 00:00:00-2019-12-30 00:00:00,4.52,4.7,4663,12.134329481412575,1.2040971206356603e-32,False,False,0.47411242696591194,29663,220545,6,45,Window_5000,Demographics,mean
