,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
16,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,17.75,10000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,20.8977971907831,4.912051330990237e-73,False,False,1.4198473218090496e-30,160139,71070,17,8,Window_10000,Promotion,mean
84,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,17.73,10000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,17.611187843690153,3.470119783069024e-58,False,False,1.4198473218090496e-30,160139,71070,17,8,Window_10000,Promotion,mean
50,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,20.04,10000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,17.42136310729543,1.743612864354951e-55,False,False,2.6339987477034614e-30,160139,71070,17,8,Window_10000,Promotion,mean
101,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,18.95,10000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,15.960400851434892,1.712291021444112e-49,False,False,7.634499834114552e-31,160139,71070,17,8,Window_10000,Promotion,mean
33,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,19.94,10000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,15.8035927924827,2.809142234346307e-48,False,False,7.634499834114552e-31,160139,71070,17,8,Window_10000,Promotion,mean
8,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,17.75,10000,2017-03-04 00:00:00-2018-12-17 00:00:00,15.29,13.63,10000,16.505222246315558,2.9435349211111366e-48,False,False,3.600114039743605e-91,160139,71070,17,8,Window_10000,Promotion,mean
118,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,18.88,10000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,15.254089568313185,3.9869185363183295e-46,False,False,1.1691410087905525e-31,160139,71070,17,8,Window_10000,Promotion,mean
0,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,17.75,10000,2017-02-28 00:00:00-2018-12-17 00:00:00,15.2,11.94,10000,13.93298782682903,3.666987845220065e-37,False,False,1.5546616557648358e-90,160139,71070,17,8,Window_10000,Promotion,mean
42,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,20.04,10000,2017-03-04 00:00:00-2018-12-17 00:00:00,15.29,13.63,10000,12.619269432000626,1.3486806140402235e-31,False,False,1.435738764216892e-91,160139,71070,17,8,Window_10000,Promotion,mean
76,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,17.73,10000,2017-03-04 00:00:00-2018-12-17 00:00:00,15.29,13.63,10000,12.299689629521849,7.269334479789746e-31,False,False,3.600114039743605e-91,160139,71070,17,8,Window_10000,Promotion,mean
67,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,23.39,10000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,11.883062020402212,6.911962551297494e-30,False,False,2.6339987477034614e-30,160139,71070,17,8,Window_10000,Promotion,mean
12,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,17.75,10000,2017-03-04 00:00:00-2018-12-17 00:00:00,15.29,11.65,10000,11.55882456500106,1.3801510136129604e-27,False,False,1.688726799302317e-90,160139,71070,17,8,Window_10000,Promotion,mean
11,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,17.75,10000,2017-02-28 00:00:00-2018-12-17 00:00:00,15.2,11.16,10000,11.25320381329553,2.4559711048665364e-26,False,False,1.529889902380284e-92,160139,71070,17,8,Window_10000,Promotion,mean
4,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,17.75,10000,2017-02-28 00:00:00-2018-12-17 00:00:00,15.2,10.94,10000,11.030481135431602,1.8686524629470893e-25,False,False,1.1139929893270157e-101,160139,71070,17,8,Window_10000,Promotion,mean
6,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,17.75,10000,2017-03-04 00:00:00-2018-12-17 00:00:00,15.29,11.18,10000,10.57873770926453,8.682377506587672e-24,False,False,1.3705035244245968e-94,160139,71070,17,8,Window_10000,Promotion,mean
93,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,18.95,10000,2017-03-04 00:00:00-2018-12-17 00:00:00,15.29,13.63,10000,10.419571278970343,2.5427694320570665e-23,False,False,9.008937187302761e-91,160139,71070,17,8,Window_10000,Promotion,mean
25,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,19.94,10000,2017-03-04 00:00:00-2018-12-17 00:00:00,15.29,13.63,10000,10.446227547513255,2.6475687844809533e-23,False,False,9.008937187302761e-91,160139,71070,17,8,Window_10000,Promotion,mean
34,2019-02-28 00:00:00-2019-12-30 00:00:00,32.68,20.04,10000,2017-02-28 00:00:00-2018-12-17 00:00:00,15.2,11.94,10000,10.00542106984405,1.551390460211569e-21,False,False,6.205078662390387e-91,160139,71070,17,8,Window_10000,Promotion,mean
