,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
3,2000-11-05 00:00:00-2000-11-14 00:00:00,3656.6,4766.58,36566,2000-12-01 00:00:00-2000-12-10 00:00:00,6041.5,4954.37,60415,-1.4289395076193616,0.17075095839721327,False,True,0.6480768681391461,622149,196044,12,12,Window_10D,Trend,mean
51,2000-12-17 00:00:00-2000-12-22 00:00:00,3658.17,5452.92,21949,2000-12-01 00:00:00-2000-12-10 00:00:00,6041.5,4954.37,60415,-1.1642358872045326,0.27028156676739806,False,True,0.6480768681391461,622149,196044,12,12,Window_10D,Trend,mean
66,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,2000-12-31 00:00:00-2001-01-09 00:00:00,3116.0,3974.11,31160,1.1892591666405752,0.2984457025155745,False,False,0.3686882693617817,622149,196044,12,12,Window_10D,Trend,mean
71,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,2001-02-19 00:00:00-2001-02-25 00:00:00,7682.43,2632.86,53777,1.1118306336747208,0.3140265819059914,False,False,0.2646162170835855,622149,196044,12,12,Window_10D,Trend,mean
2,2000-11-05 00:00:00-2000-11-14 00:00:00,3656.6,4766.58,36566,2000-11-21 00:00:00-2000-11-26 00:00:00,9199.33,4486.12,55196,-0.9410398228310262,0.3712251138602466,False,False,1.0,622149,196044,12,12,Window_10D,Trend,mean
8,2000-11-05 00:00:00-2000-11-14 00:00:00,3656.6,4766.58,36566,2001-01-20 00:00:00-2001-01-29 00:00:00,8142.1,7694.52,81421,-0.8772976268753521,0.39202547875487415,False,True,0.1432349075246656,622149,196044,12,12,Window_10D,Trend,mean
90,2001-01-24 00:00:00-2001-01-30 00:00:00,2585.0,2671.95,18095,2000-12-31 00:00:00-2001-01-09 00:00:00,3116.0,3974.11,31160,0.8586831355039714,0.4096534894570577,False,False,0.6547208460185768,622149,196044,12,12,Window_10D,Trend,mean
1,2000-11-05 00:00:00-2000-11-14 00:00:00,3656.6,4766.58,36566,2000-11-11 00:00:00-2000-11-19 00:00:00,5355.0,5726.57,48195,-0.8412822572965205,0.4134184119598112,False,True,1.0,622149,196044,12,12,Window_10D,Trend,mean
10,2000-11-05 00:00:00-2000-11-14 00:00:00,3656.6,4766.58,36566,2001-02-09 00:00:00-2001-02-18 00:00:00,7353.7,2494.88,73537,-0.8264353559638025,0.41939132929310696,False,True,0.1432349075246656,622149,196044,12,12,Window_10D,Trend,mean
50,2000-12-17 00:00:00-2000-12-22 00:00:00,3658.17,5452.92,21949,2000-11-21 00:00:00-2000-11-26 00:00:00,9199.33,4486.12,55196,-0.8243649505021545,0.428962512204076,False,False,1.0,622149,196044,12,12,Window_10D,Trend,mean
60,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,2000-11-01 00:00:00-2000-11-10 00:00:00,4797.6,5262.04,47976,0.8450761481979974,0.4408035986181787,False,True,0.3686882693617817,622149,196044,12,12,Window_10D,Trend,mean
67,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,2001-01-10 00:00:00-2001-01-19 00:00:00,7880.4,3568.43,78804,0.8313210276066616,0.45100080836175477,False,True,0.022478873366125265,622149,196044,12,12,Window_10D,Trend,mean
95,2001-01-24 00:00:00-2001-01-30 00:00:00,2585.0,2671.95,18095,2001-02-19 00:00:00-2001-02-25 00:00:00,7682.43,2632.86,53777,0.7640722864156884,0.459711825464141,False,False,0.5541131300694455,622149,196044,12,12,Window_10D,Trend,mean
18,2000-11-15 00:00:00-2000-11-17 00:00:00,4401.33,158.58,13204,2000-12-31 00:00:00-2001-01-09 00:00:00,3116.0,3974.11,31160,0.8641465219168631,0.46271646301246944,False,False,0.17090352023079358,622149,196044,12,12,Window_10D,Trend,mean
65,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,2000-12-22 00:00:00-2000-12-30 00:00:00,2115.33,2427.76,19038,0.7870507681455347,0.46749958909790057,False,True,0.15472892348537437,622149,196044,12,12,Window_10D,Trend,mean
23,2000-11-15 00:00:00-2000-11-17 00:00:00,4401.33,158.58,13204,2001-02-19 00:00:00-2001-02-25 00:00:00,7682.43,2632.86,53777,0.8275089598142435,0.46757044999844083,False,False,0.10519250512004134,622149,196044,12,12,Window_10D,Trend,mean
