,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
64,2000-12-18,2001-01-16,30000,30000,2001-02-01,2001-02-28,30000,30000,-5.036386047981771,5.2572261262842485e-06,False,True,1.0,151023,666718,6,23,Window_30000,Demographics,mean
9,2000-11-04,2000-11-11,30000,30000,2001-01-01,2001-02-13,30000,30000,5.056196226882589,6.1201945217225075e-06,False,False,2.355691104942666e-09,151023,666718,6,23,Window_30000,Demographics,mean
60,2000-12-18,2001-01-16,30000,30000,2000-11-01,2000-11-24,30000,30000,-4.435136371222617,4.793583779694082e-05,False,True,0.29869755599496717,151023,666718,6,23,Window_30000,Demographics,mean
61,2000-12-18,2001-01-16,30000,30000,2000-11-22,2000-12-16,30000,30000,-4.220322546524003,9.595347903117857e-05,False,True,0.4696175117956155,151023,666718,6,23,Window_30000,Demographics,mean
3,2000-11-01,2000-11-05,30000,30000,2001-01-01,2001-02-13,30000,30000,4.07419132814025,0.00017626414700355327,False,False,3.207759775512588e-11,151023,666718,6,23,Window_30000,Demographics,mean
123,2001-02-16,2001-02-23,30000,30000,2001-01-01,2001-02-13,30000,30000,3.8233850984246653,0.0003658785020132169,True,False,2.355691104942666e-09,151023,666718,6,23,Window_30000,Demographics,mean
8,2000-11-04,2000-11-11,30000,30000,2000-12-14,2001-01-17,30000,30000,3.7574507437403595,0.0005351550239688244,False,False,2.816117621741628e-10,151023,666718,6,23,Window_30000,Demographics,mean
75,2001-01-01,2001-01-16,30000,30000,2001-01-01,2001-02-13,30000,30000,3.5989544529222446,0.0006622735116342598,True,False,1.567224045959e-05,151023,666718,6,23,Window_30000,Demographics,mean
27,2000-11-19,2000-11-26,30000,30000,2001-01-01,2001-02-13,30000,30000,3.622322809943133,0.0006818671036477354,True,False,2.355691104942666e-09,151023,666718,6,23,Window_30000,Demographics,mean
70,2000-12-31,2001-01-16,30000,30000,2001-02-01,2001-02-28,30000,30000,-3.504087919315762,0.0010837132581567742,False,True,6.748253250958289e-07,151023,666718,6,23,Window_30000,Demographics,mean
66,2000-12-31,2001-01-16,30000,30000,2000-11-01,2000-11-24,30000,30000,-3.0598012981323888,0.003994504874548065,False,True,2.3876914086081055e-05,151023,666718,6,23,Window_30000,Demographics,mean
2,2000-11-01,2000-11-05,30000,30000,2000-12-14,2001-01-17,30000,30000,3.0417919690009887,0.00424791844092324,False,False,3.453018233347326e-12,151023,666718,6,23,Window_30000,Demographics,mean
67,2000-12-31,2001-01-16,30000,30000,2000-11-22,2000-12-16,30000,30000,-2.8804812135163345,0.006352212155466962,False,True,9.896734625245616e-06,151023,666718,6,23,Window_30000,Demographics,mean
82,2001-01-01,2001-01-20,30000,30000,2001-02-01,2001-02-28,30000,30000,-2.8581323342897615,0.006381608347430898,False,True,0.014590801565998051,151023,666718,6,23,Window_30000,Demographics,mean
105,2001-02-04,2001-02-13,30000,30000,2001-01-01,2001-02-13,30000,30000,2.7517916900611996,0.008139965037596933,True,False,2.9454139990032025e-08,151023,666718,6,23,Window_30000,Demographics,mean
34,2000-11-25,2000-12-13,30000,30000,2001-02-01,2001-02-28,30000,30000,-2.737217457404652,0.008841094447317488,False,True,0.0006871043843566189,151023,666718,6,23,Window_30000,Demographics,mean
62,2000-12-18,2001-01-16,30000,30000,2000-12-14,2001-01-17,30000,30000,-2.6368700435119394,0.010525062398237087,False,False,0.0321559385307289,151023,666718,6,23,Window_30000,Demographics,mean
122,2001-02-16,2001-02-23,30000,30000,2000-12-14,2001-01-17,30000,30000,2.598312951878913,0.012957049489894198,True,False,2.816117621741628e-10,151023,666718,6,23,Window_30000,Demographics,mean
40,2000-11-29,2000-12-13,30000,30000,2001-02-01,2001-02-28,30000,30000,-2.5473783898360516,0.014700820424577899,False,True,6.307311766699387e-06,151023,666718,6,23,Window_30000,Demographics,mean
87,2001-01-18,2001-01-22,30000,30000,2001-01-01,2001-02-13,30000,30000,2.450192237023347,0.018056541563594382,False,False,3.207759775512588e-11,151023,666718,6,23,Window_30000,Demographics,mean
78,2001-01-01,2001-01-20,30000,30000,2000-11-01,2000-11-24,30000,30000,-2.4525428568636896,0.018421241861928686,False,True,0.19043026382552036,151023,666718,6,23,Window_30000,Demographics,mean
26,2000-11-19,2000-11-26,30000,30000,2000-12-14,2001-01-17,30000,30000,2.4030615200760113,0.020867379535914412,True,False,2.816117621741628e-10,151023,666718,6,23,Window_30000,Demographics,mean
7,2000-11-04,2000-11-11,30000,30000,2000-11-22,2000-12-16,30000,30000,2.4042341687373856,0.02237103467181906,False,True,3.1355876635047236e-06,151023,666718,6,23,Window_30000,Demographics,mean
30,2000-11-25,2000-12-13,30000,30000,2000-11-01,2000-11-24,30000,30000,-2.343523271440751,0.024032078969321993,False,True,0.012851240187496477,151023,666718,6,23,Window_30000,Demographics,mean
45,2000-12-02,2000-12-12,30000,30000,2001-01-01,2001-02-13,30000,30000,2.2677055714410925,0.027449261249772476,True,False,9.52644722715142e-08,151023,666718,6,23,Window_30000,Demographics,mean
79,2001-01-01,2001-01-20,30000,30000,2000-11-22,2000-12-16,30000,30000,-2.2754657177031734,0.027920044065732504,False,True,0.10304269342469372,151023,666718,6,23,Window_30000,Demographics,mean
112,2001-02-01,2001-02-14,30000,30000,2001-02-01,2001-02-28,30000,30000,-2.249185021083925,0.03007489642937277,False,True,4.725789788429847e-05,151023,666718,6,23,Window_30000,Demographics,mean
58,2000-12-16,2000-12-27,30000,30000,2001-02-01,2001-02-28,30000,30000,-2.2519523211527446,0.030185202443788424,False,True,1.770905909343482e-05,151023,666718,6,23,Window_30000,Demographics,mean
6,2000-11-04,2000-11-11,30000,30000,2000-11-01,2000-11-24,30000,30000,2.228689523474229,0.033475551156724764,False,True,7.744216431044088e-06,151023,666718,6,23,Window_30000,Demographics,mean
10,2000-11-04,2000-11-11,30000,30000,2001-02-01,2001-02-28,30000,30000,2.1901807077456508,0.0354673249551169,False,True,2.0066051152846955e-07,151023,666718,6,23,Window_30000,Demographics,mean
36,2000-11-29,2000-12-13,30000,30000,2000-11-01,2000-11-24,30000,30000,-2.1808639877277836,0.035625514493736944,False,True,0.00018638080576320577,151023,666718,6,23,Window_30000,Demographics,mean
31,2000-11-25,2000-12-13,30000,30000,2000-11-22,2000-12-16,30000,30000,-2.168326730774449,0.03584758996227957,False,True,0.006311278728529905,151023,666718,6,23,Window_30000,Demographics,mean
74,2001-01-01,2001-01-16,30000,30000,2000-12-14,2001-01-17,30000,30000,2.0727257312323886,0.0434791858176126,True,False,2.669136790870108e-06,151023,666718,6,23,Window_30000,Demographics,mean
37,2000-11-29,2000-12-13,30000,30000,2000-11-22,2000-12-16,30000,30000,-2.0129357116796447,0.051246016399714794,False,True,8.107366908890948e-05,151023,666718,6,23,Window_30000,Demographics,mean
1,2000-11-01,2000-11-05,30000,30000,2000-11-22,2000-12-16,30000,30000,1.9635789352550705,0.05957941034797059,False,True,6.193339831497956e-08,151023,666718,6,23,Window_30000,Demographics,mean
54,2000-12-16,2000-12-27,30000,30000,2000-11-01,2000-11-24,30000,30000,-1.917120514845517,0.06365699368162595,False,True,0.0004774648109274293,151023,666718,6,23,Window_30000,Demographics,mean
108,2001-02-01,2001-02-14,30000,30000,2000-11-01,2000-11-24,30000,30000,-1.9099643717496666,0.064130317623305,False,True,0.0011622263155429645,151023,666718,6,23,Window_30000,Demographics,mean
0,2000-11-01,2000-11-05,30000,30000,2000-11-01,2000-11-24,30000,30000,1.8237716720901767,0.07927508158051187,False,True,1.630050687655342e-07,151023,666718,6,23,Window_30000,Demographics,mean
4,2000-11-01,2000-11-05,30000,30000,2001-02-01,2001-02-28,30000,30000,1.797407094669081,0.08201917247105138,False,True,3.3432562280124714e-09,151023,666718,6,23,Window_30000,Demographics,mean
55,2000-12-16,2000-12-27,30000,30000,2000-11-22,2000-12-16,30000,30000,-1.7533557776165378,0.08829617716733199,False,True,0.00021282941901437717,151023,666718,6,23,Window_30000,Demographics,mean
109,2001-02-01,2001-02-14,30000,30000,2000-11-22,2000-12-16,30000,30000,-1.7481041343392827,0.08874048814043861,False,True,0.0005308739249216229,151023,666718,6,23,Window_30000,Demographics,mean
99,2001-01-23,2001-02-13,30000,30000,2001-01-01,2001-02-13,30000,30000,1.5681176322025625,0.12178509676185051,True,False,0.0004265560671428369,151023,666718,6,23,Window_30000,Demographics,mean
68,2000-12-31,2001-01-16,30000,30000,2000-12-14,2001-01-17,30000,30000,-1.5620458868324503,0.12458499354235386,False,False,1.0648368865895945e-09,151023,666718,6,23,Window_30000,Demographics,mean
117,2001-02-01,2001-02-18,30000,30000,2001-01-01,2001-02-13,30000,30000,1.5409954696329837,0.1285757944445891,True,False,8.836402581806537e-05,151023,666718,6,23,Window_30000,Demographics,mean
129,2001-02-21,2001-02-28,30000,30000,2001-01-01,2001-02-13,30000,30000,1.5211338981303844,0.13452566922721473,True,False,2.355691104942666e-09,151023,666718,6,23,Window_30000,Demographics,mean
21,2000-11-13,2000-11-22,30000,30000,2001-01-01,2001-02-13,30000,30000,1.5090920638077605,0.137327848158755,False,False,2.9454139990032025e-08,151023,666718,6,23,Window_30000,Demographics,mean
15,2000-11-09,2000-11-16,30000,30000,2001-01-01,2001-02-13,30000,30000,1.4949021398907132,0.1412250679992753,False,False,2.355691104942666e-09,151023,666718,6,23,Window_30000,Demographics,mean
104,2001-02-04,2001-02-13,30000,30000,2000-12-14,2001-01-17,30000,30000,1.4940540823672939,0.1424640487199258,True,False,3.790062536573719e-09,151023,666718,6,23,Window_30000,Demographics,mean
86,2001-01-18,2001-01-22,30000,30000,2000-12-14,2001-01-17,30000,30000,1.4803759210622751,0.1470170649147664,False,False,3.453018233347326e-12,151023,666718,6,23,Window_30000,Demographics,mean
93,2001-01-21,2001-01-27,30000,30000,2001-01-01,2001-02-13,30000,30000,1.429947343612882,0.15907778433011288,False,False,6.04634541110392e-10,151023,666718,6,23,Window_30000,Demographics,mean
51,2000-12-01,2000-12-17,30000,30000,2001-01-01,2001-02-13,30000,30000,1.4051466028249706,0.16522136264605886,True,False,3.797343813058631e-05,151023,666718,6,23,Window_30000,Demographics,mean
22,2000-11-13,2000-11-22,30000,30000,2001-02-01,2001-02-28,30000,30000,-1.4126526865360183,0.16634527753762496,False,True,2.1258880369324376e-06,151023,666718,6,23,Window_30000,Demographics,mean
65,2000-12-18,2001-01-16,30000,30000,2001-02-26,2001-02-28,1023,1023,-1.3049668403025574,0.2015082878648546,False,False,9.84158587590447e-11,151023,666718,6,23,Window_30000,Demographics,mean
135,2001-02-26,2001-02-28,6718,6718,2001-01-01,2001-02-13,30000,30000,1.2843796821595164,0.20558213625267707,False,False,1.2299614400223598e-12,151023,666718,6,23,Window_30000,Demographics,mean
11,2000-11-04,2000-11-11,30000,30000,2001-02-26,2001-02-28,1023,1023,1.2645897041733687,0.2377826306428733,False,False,0.01241933065155227,151023,666718,6,23,Window_30000,Demographics,mean
