,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
17,2001-01-29,2001-02-13,35000,35000,2000-11-01,2000-11-05,35000,35000,-2.8241613212161703,0.010837332648300141,False,False,0.03354693749988524,586249,233952,17,7,Window_35000,Promotion,mean
18,2001-01-29,2001-02-13,35000,35000,2000-11-04,2000-11-11,35000,35000,-2.7511818231614753,0.011655330600069349,False,True,0.28504940740260964,586249,233952,17,7,Window_35000,Promotion,mean
21,2001-01-29,2001-02-13,35000,35000,2000-11-19,2000-11-25,35000,35000,-2.747571725058214,0.012064017757710115,False,False,0.15648765898746125,586249,233952,17,7,Window_35000,Promotion,mean
0,2001-01-24,2001-02-13,35000,35000,2000-11-01,2000-11-05,35000,35000,-2.639201172815755,0.01436901144097633,True,False,2.9100048307229753e-06,586249,233952,17,7,Window_35000,Promotion,mean
4,2001-01-24,2001-02-13,35000,35000,2000-11-19,2000-11-25,35000,35000,-2.516511424240645,0.018357556681297463,True,False,3.616950510932097e-05,586249,233952,17,7,Window_35000,Promotion,mean
34,2001-02-02,2001-02-13,35000,35000,2000-11-01,2000-11-05,35000,35000,-2.636368147867223,0.01869343540646728,False,False,0.01141203638600166,586249,233952,17,7,Window_35000,Promotion,mean
51,2001-02-01,2001-02-16,35000,35000,2000-11-01,2000-11-05,35000,35000,-2.5589191658521617,0.01919227876556665,True,False,0.004597398809859379,586249,233952,17,7,Window_35000,Promotion,mean
35,2001-02-02,2001-02-13,35000,35000,2000-11-04,2000-11-11,35000,35000,-2.515010388624044,0.021622128669556366,False,True,0.15729920705028105,586249,233952,17,7,Window_35000,Promotion,mean
38,2001-02-02,2001-02-13,35000,35000,2000-11-19,2000-11-25,35000,35000,-2.5280435539017803,0.02166585776204929,False,False,0.07243809925044652,586249,233952,17,7,Window_35000,Promotion,mean
55,2001-02-01,2001-02-16,35000,35000,2000-11-19,2000-11-25,35000,35000,-2.4406389442554515,0.023608446965696257,True,False,0.030801936214321448,586249,233952,17,7,Window_35000,Promotion,mean
24,2001-01-29,2001-02-13,35000,35000,2000-12-03,2000-12-12,35000,35000,-2.2336364490570064,0.035088446523113985,False,True,0.7150006546880892,586249,233952,17,7,Window_35000,Promotion,mean
79,2001-02-14,2001-02-21,35000,35000,2000-12-29,2001-01-16,35000,35000,2.142906983238654,0.042042906172666164,True,False,0.00792973242585393,586249,233952,17,7,Window_35000,Promotion,mean
41,2001-02-02,2001-02-13,35000,35000,2000-12-03,2000-12-12,35000,35000,-1.941336192753257,0.0664404028935972,False,True,0.583882420770365,586249,233952,17,7,Window_35000,Promotion,mean
