,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
6,2000-11-06 00:00:00-2000-12-05 00:00:00,1923.9,3103.3,57717,2000-11-10 00:00:00-2000-12-10 00:00:00,5502.87,5234.55,170589,-2.649650281587543,0.010492426931468183,False,False,0.0417258387066462,622149,196044,5,5,Window_5W,Trend,mean
8,2000-11-06 00:00:00-2000-12-05 00:00:00,1923.9,3103.3,57717,2001-01-15 00:00:00-2001-02-18 00:00:00,6434.74,5293.32,225216,-2.447091585186987,0.017261124267619797,False,False,4.5271057232494007e-05,622149,196044,5,5,Window_5W,Trend,mean
5,2000-11-06 00:00:00-2000-12-05 00:00:00,1923.9,3103.3,57717,2000-11-01 00:00:00-2000-11-05 00:00:00,8238.6,4847.42,41193,-2.2021380950488654,0.08304538667882437,False,False,0.12696772209200913,622149,196044,5,5,Window_5W,Trend,mean
7,2000-11-06 00:00:00-2000-12-05 00:00:00,1923.9,3103.3,57717,2000-12-13 00:00:00-2001-01-14 00:00:00,3981.03,4389.72,131374,-1.580522435311538,0.11917157313751883,False,False,0.0031348505814530556,622149,196044,5,5,Window_5W,Trend,mean
10,2000-12-17 00:00:00-2001-01-03 00:00:00,2933.89,4810.08,52810,2000-11-01 00:00:00-2000-11-05 00:00:00,8238.6,4847.42,41193,-1.7198277738329486,0.1346170246904497,False,False,0.0873752803407674,622149,196044,5,5,Window_5W,Trend,mean
11,2000-12-17 00:00:00-2001-01-03 00:00:00,2933.89,4810.08,52810,2000-11-10 00:00:00-2000-12-10 00:00:00,5502.87,5234.55,170589,-1.3920973720536847,0.17274877034754876,False,False,0.0417258387066462,622149,196044,5,5,Window_5W,Trend,mean
15,2001-01-22 00:00:00-2001-01-30 00:00:00,5386.44,6671.94,48478,2000-11-01 00:00:00-2000-11-05 00:00:00,8238.6,4847.42,41193,-1.3727091121678263,0.20948777808017624,False,False,0.6352562959972483,622149,196044,5,5,Window_5W,Trend,mean
13,2000-12-17 00:00:00-2001-01-03 00:00:00,2933.89,4810.08,52810,2001-01-15 00:00:00-2001-02-18 00:00:00,6434.74,5293.32,225216,-1.0139890624309518,0.3197845315295966,False,False,4.5271057232494007e-05,622149,196044,5,5,Window_5W,Trend,mean
16,2001-01-22 00:00:00-2001-01-30 00:00:00,5386.44,6671.94,48478,2000-11-10 00:00:00-2000-12-10 00:00:00,5502.87,5234.55,170589,-0.7803236812171537,0.44857226601714606,False,False,0.0018915666947355973,622149,196044,5,5,Window_5W,Trend,mean
9,2000-11-06 00:00:00-2000-12-05 00:00:00,1923.9,3103.3,57717,2001-02-19 00:00:00-2001-02-25 00:00:00,7682.43,2632.86,53777,-0.5866540689033392,0.5753205277408258,False,False,0.38113261933760223,622149,196044,5,5,Window_5W,Trend,mean
12,2000-12-17 00:00:00-2001-01-03 00:00:00,2933.89,4810.08,52810,2000-12-13 00:00:00-2001-01-14 00:00:00,3981.03,4389.72,131374,-0.5023133008376338,0.6191391607337422,False,False,0.0031348505814530556,622149,196044,5,5,Window_5W,Trend,mean
20,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2000-11-01 00:00:00-2000-11-05 00:00:00,8238.6,4847.42,41193,-0.5005174021418727,0.651287212907698,False,False,0.5186050164287255,622149,196044,5,5,Window_5W,Trend,mean
18,2001-01-22 00:00:00-2001-01-30 00:00:00,5386.44,6671.94,48478,2001-01-15 00:00:00-2001-02-18 00:00:00,6434.74,5293.32,225216,-0.4136768732420824,0.6872942727185123,False,False,5.113341978134431e-07,622149,196044,5,5,Window_5W,Trend,mean
24,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2001-02-19 00:00:00-2001-02-25 00:00:00,7682.43,2632.86,53777,0.26801912307341424,0.8072091623716382,False,False,0.10519250512004134,622149,196044,5,5,Window_5W,Trend,mean
22,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2000-12-13 00:00:00-2001-01-14 00:00:00,3981.03,4389.72,131374,0.23676851509948882,0.8340185655204828,False,False,3.8740113444378584e-07,622149,196044,5,5,Window_5W,Trend,mean
14,2000-12-17 00:00:00-2001-01-03 00:00:00,2933.89,4810.08,52810,2001-02-19 00:00:00-2001-02-25 00:00:00,7682.43,2632.86,53777,-0.1841402969215676,0.8575493754468111,False,False,0.3143046604738511,622149,196044,5,5,Window_5W,Trend,mean
23,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2001-01-15 00:00:00-2001-02-18 00:00:00,6434.74,5293.32,225216,0.10186612984399983,0.9278916058855682,False,False,1.5596488708189704e-09,622149,196044,5,5,Window_5W,Trend,mean
19,2001-01-22 00:00:00-2001-01-30 00:00:00,5386.44,6671.94,48478,2001-02-19 00:00:00-2001-02-25 00:00:00,7682.43,2632.86,53777,0.0862221297268377,0.9327485911411089,False,False,1.0,622149,196044,5,5,Window_5W,Trend,mean
21,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2000-11-10 00:00:00-2000-12-10 00:00:00,5502.87,5234.55,170589,-0.04166148297943517,0.970340403614601,False,False,1.7585649947264437e-05,622149,196044,5,5,Window_5W,Trend,mean
17,2001-01-22 00:00:00-2001-01-30 00:00:00,5386.44,6671.94,48478,2000-12-13 00:00:00-2001-01-14 00:00:00,3981.03,4389.72,131374,-0.017665641938217975,0.986201812102317,False,False,7.242160942545379e-05,622149,196044,5,5,Window_5W,Trend,mean
