,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
52,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,35.02,10000,28.351669476197785,1.1676700790502215e-112,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
13,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,35.02,10000,29.403736553469237,5.301561737960697e-111,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
26,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,35.02,10000,28.321251434603365,6.663200758459953e-109,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
14,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,23.92,10000,24.61309610484528,3.6208270692575675e-88,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
39,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,35.02,10000,23.72553204736159,2.1180178674307407e-87,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
53,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,23.92,10000,23.122518104393396,5.901431198569427e-85,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
27,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,23.92,10000,23.27785876910977,1.4550526508000362e-83,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
40,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,23.92,10000,17.347785123061914,1.3938633925247273e-54,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
0,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,35.02,10000,15.261605932598272,3.535327166960195e-44,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
16,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,17.11,10000,14.477928338481235,6.524357839465297e-40,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
29,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,17.11,10000,12.635725386657304,2.9750444594008333e-32,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
23,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.94,10000,12.324329126408477,1.180188695140301e-30,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
55,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,17.11,10000,11.992231984141254,7.708650823208688e-30,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
1,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,23.92,10000,11.939869914391311,2.0577835030031938e-29,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
21,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.19,10000,11.292327091161162,1.7235519806189446e-26,False,False,1.460757706715881e-41,121449,45087,13,5,Window_10000,Promotion,mean
20,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.15,10000,10.921562764896082,4.805205255169531e-25,False,False,1.460757706715881e-41,121449,45087,13,5,Window_10000,Promotion,mean
36,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.94,10000,10.28351561624399,8.910368517108779e-23,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
17,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,15.57,10000,9.80635075749986,7.050871275765424e-21,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
62,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.94,10000,9.447476738451124,7.752121979320367e-20,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
24,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.97,10000,9.484424912775886,9.925306165705462e-20,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
34,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.19,10000,9.243974103567117,5.428604545458665e-19,False,False,1.8440837951637414e-27,121449,45087,13,5,Window_10000,Promotion,mean
33,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.15,10000,8.859847464300348,1.1525508010807752e-17,False,False,1.8440837951637414e-27,121449,45087,13,5,Window_10000,Promotion,mean
18,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.54,10000,8.785066887482142,2.5181369722465403e-17,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
60,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.19,10000,8.378170374661465,3.8540093818260823e-16,False,False,1.0747986349846048e-11,121449,45087,13,5,Window_10000,Promotion,mean
59,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.15,10000,7.974978651248812,7.79958341325272e-15,False,False,1.0747986349846048e-11,121449,45087,13,5,Window_10000,Promotion,mean
30,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,15.57,10000,7.83846380136231,2.437646661451105e-14,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
22,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.5,10000,7.744314350945659,5.398220456194373e-14,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
37,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.97,10000,7.481517980196179,2.9909473509359064e-13,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
56,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,15.57,10000,6.988830371761166,7.43481066838872e-12,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
31,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.54,10000,6.760429225245556,3.5727382386394666e-11,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
63,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.97,10000,6.597398290215882,9.234556076099343e-11,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
15,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.49,10000,6.306523650087659,6.292184967720824e-10,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
57,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.54,10000,5.838948108280159,8.629889851316242e-09,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
35,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.5,10000,5.534516326409138,4.870316705583326e-08,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
51,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-19 00:00:00,4.49,2.9,1449,-5.430575707049879,8.288685481540587e-08,False,False,5.54307834074105e-12,121449,45087,13,5,Window_10000,Promotion,mean
45,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.4,10000,-5.259552695378668,2.036615425549822e-07,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
19,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.4,10000,5.056824514978063,5.997816829761859e-07,False,False,2.65455177172234e-42,121449,45087,13,5,Window_10000,Promotion,mean
42,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,17.11,10000,5.006894588689802,7.356431615283861e-07,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
3,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,17.11,10000,4.557959888309714,6.35564070314061e-06,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
61,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.5,10000,4.452274795020385,1.014203160320363e-05,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
28,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.49,10000,4.056774191781273,5.708080215382546e-05,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
41,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.49,10000,-4.02659088022074,6.413692494949994e-05,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
25,2018-01-01 00:00:00-2018-06-26 00:00:00,56.5,25.75,10000,2017-01-01 00:00:00-2017-11-19 00:00:00,4.49,2.9,1449,3.8242332465411497,0.0001478257597708045,False,False,4.4674425385826476e-35,121449,45087,13,5,Window_10000,Promotion,mean
12,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-19 00:00:00,4.49,2.9,1449,-3.3232127310538573,0.0009485111950747686,False,False,1.1706331860528543e-18,121449,45087,13,5,Window_10000,Promotion,mean
6,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.4,10000,-2.9050327839289602,0.0038182476687462627,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
54,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.49,10000,2.897272605426765,0.0039022458195567093,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
32,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.4,10000,2.7645328327398806,0.005894879573758537,False,False,3.6763653504978514e-28,121449,45087,13,5,Window_10000,Promotion,mean
10,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.94,10000,2.6436183350330063,0.008433986223947584,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
48,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.5,10000,-2.625167443039833,0.0088898348520692,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
49,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.94,10000,2.1923279238858133,0.02875381205761796,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
8,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.19,10000,1.9629072207468847,0.0501550925484751,False,False,2.0431125194191718e-24,121449,45087,13,5,Window_10000,Promotion,mean
2,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.49,10000,-1.9173009802674628,0.05571181120579512,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
38,2018-01-01 00:00:00-2018-08-07 00:00:00,45.66,22.02,10000,2017-01-01 00:00:00-2017-11-19 00:00:00,4.49,2.9,1449,1.7213650331987909,0.08575734102088148,False,False,1.5271563403307463e-21,121449,45087,13,5,Window_10000,Promotion,mean
7,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.15,10000,1.6862233062307042,0.09231379673919222,False,False,2.0431125194191718e-24,121449,45087,13,5,Window_10000,Promotion,mean
58,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.4,10000,1.5292887921855864,0.12672252469310089,False,False,2.5133737792357895e-12,121449,45087,13,5,Window_10000,Promotion,mean
4,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,15.57,10000,1.2118942134001252,0.22606763709456043,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
47,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.19,10000,1.2074418879955953,0.2277558686544091,False,False,2.9401643858031235e-17,121449,45087,13,5,Window_10000,Promotion,mean
44,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.54,10000,-0.9334740266560885,0.3509650549540567,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
11,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.97,10000,0.901227054992882,0.3678578183538571,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
9,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.5,10000,-0.8226446100318087,0.4110627879220051,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
46,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.15,10000,0.8145724816498404,0.41565254876797975,False,False,2.9401643858031235e-17,121449,45087,13,5,Window_10000,Promotion,mean
64,2018-01-01 00:00:00-2018-10-02 00:00:00,18.5,8.42,5087,2017-01-01 00:00:00-2017-11-19 00:00:00,4.49,2.9,1449,0.5546037992496434,0.5793737439986971,False,False,5.296148763213874e-07,121449,45087,13,5,Window_10000,Promotion,mean
5,2018-01-01 00:00:00-2018-08-22 00:00:00,42.74,37.74,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,14.54,10000,0.372591076574498,0.7095947993440548,False,False,4.170984292052033e-25,121449,45087,13,5,Window_10000,Promotion,mean
50,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,13.97,10000,-0.22981921374574807,0.8183135602529016,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
43,2018-01-01 00:00:00-2018-09-13 00:00:00,39.06,18.88,10000,2017-01-01 00:00:00-2017-11-20 00:00:00,30.86,15.57,10000,0.19903998796012207,0.8423014593727156,False,False,6.409265454041506e-18,121449,45087,13,5,Window_10000,Promotion,mean
