,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
47,2000-12-16,2001-01-20,30000,30000,2000-11-04,2000-11-11,30000,30000,-3.861730449306308,0.0003827297463801448,False,False,1.0876728652262888e-10,676936,140805,23,5,Window_30000,Demographics,mean
24,2000-11-24,2000-12-17,30000,30000,2000-11-04,2000-11-11,30000,30000,-3.865749368842854,0.0005514828778783622,False,False,7.744216431044088e-06,676936,140805,23,5,Window_30000,Demographics,mean
93,2001-02-01,2001-02-28,20805,20805,2000-11-04,2000-11-11,30000,30000,-3.628378712457346,0.0009259690527675081,True,False,2.0066051152847008e-07,676936,140805,23,5,Window_30000,Demographics,mean
70,2001-01-18,2001-02-13,30000,30000,2000-11-04,2000-11-11,30000,30000,-3.354311543139606,0.002010916333002526,False,False,5.044441512675532e-07,676936,140805,23,5,Window_30000,Demographics,mean
46,2000-12-16,2001-01-20,30000,30000,2000-11-01,2000-11-05,30000,30000,-3.2008610150060743,0.002724432824653955,False,False,1.2865302079360874e-12,676936,140805,23,5,Window_30000,Demographics,mean
23,2000-11-24,2000-12-17,30000,30000,2000-11-01,2000-11-05,30000,30000,-3.1914458104869508,0.003575323066888221,False,False,1.630050687655342e-07,676936,140805,23,5,Window_30000,Demographics,mean
92,2001-02-01,2001-02-28,20805,20805,2000-11-01,2000-11-05,30000,30000,-3.004774498621806,0.005225110126463924,True,False,3.3432562280124714e-09,676936,140805,23,5,Window_30000,Demographics,mean
1,2000-11-01,2000-11-25,30000,30000,2000-11-04,2000-11-11,30000,30000,-2.8790368621687215,0.007167952088892775,False,False,3.1355876635047236e-06,676936,140805,23,5,Window_30000,Demographics,mean
69,2001-01-18,2001-02-13,30000,30000,2000-11-01,2000-11-05,30000,30000,-2.78927370344866,0.009088212428173587,False,False,8.867154378404717e-09,676936,140805,23,5,Window_30000,Demographics,mean
11,2000-11-01,2000-11-25,30000,30000,2000-12-31,2001-01-16,30000,30000,2.716229802885763,0.009705582955972299,False,False,9.896734625245616e-06,676936,140805,23,5,Window_30000,Demographics,mean
60,2000-12-16,2001-01-20,30000,30000,2001-01-18,2001-01-21,30000,30000,-2.5234766151713077,0.015922410808129214,False,False,2.5155866518097807e-13,676936,140805,23,5,Window_30000,Demographics,mean
37,2000-11-24,2000-12-17,30000,30000,2001-01-18,2001-01-21,30000,30000,-2.547213648584363,0.017118998894166137,False,False,3.713288328784303e-08,676936,140805,23,5,Window_30000,Demographics,mean
