,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
5593,2017-03-09 00:00:00-2019-12-17 00:00:00,0.99,2.56,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,-1.4387835976875183,0.15036771386934183,False,False,4.339690157545978e-12,29663,220545,30,221,Window_1000,Demographics,mean
1342,2017-03-04 00:00:00-2019-12-29 00:00:00,0.97,2.37,1000,2017-03-08 00:00:00-2019-12-16 00:00:00,0.99,2.24,1000,-1.4381209353760505,0.1505542939777552,False,False,2.6581240502608678e-11,29663,220545,30,221,Window_1000,Demographics,mean
4884,2017-03-08 00:00:00-2019-10-27 00:00:00,1.04,2.13,1000,2017-03-13 00:00:00-2019-12-12 00:00:00,1.0,2.63,1000,1.4371770529635362,0.15082733157899345,False,False,0.010761575756827369,29663,220545,30,221,Window_1000,Demographics,mean
2685,2017-03-12 00:00:00-2019-12-30 00:00:00,0.98,1.77,1000,2017-03-10 00:00:00-2019-12-27 00:00:00,0.98,1.82,1000,1.4345307221965438,0.1515750107036292,False,False,0.20695329238527857,29663,220545,30,221,Window_1000,Demographics,mean
4633,2017-03-08 00:00:00-2019-12-23 00:00:00,0.98,1.7,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,1.433585499803158,0.15184387476194156,False,False,0.06929290177640592,29663,220545,30,221,Window_1000,Demographics,mean
5110,2017-03-09 00:00:00-2019-12-23 00:00:00,0.98,2.0,1000,2017-03-12 00:00:00-2019-12-28 00:00:00,0.98,1.59,1000,-1.4326073816325613,0.15212518915265313,False,False,9.306093978020907e-10,29663,220545,30,221,Window_1000,Demographics,mean
1869,2017-03-08 00:00:00-2019-12-24 00:00:00,0.98,1.53,1000,2017-03-07 00:00:00-2019-12-28 00:00:00,0.97,1.56,1000,1.4317450828072407,0.15237037555015467,False,False,0.6261899062606753,29663,220545,30,221,Window_1000,Demographics,mean
5890,2017-03-08 00:00:00-2019-12-23 00:00:00,0.98,2.03,1000,2017-03-12 00:00:00-2019-12-28 00:00:00,0.98,1.59,1000,-1.4309638901766393,0.15259612138329506,False,False,0.0006574508611911119,29663,220545,30,221,Window_1000,Demographics,mean
2827,2017-03-08 00:00:00-2019-12-18 00:00:00,0.98,1.55,1000,2017-03-10 00:00:00-2019-12-30 00:00:00,0.97,1.41,1000,-1.429975821104365,0.1528770953576719,False,False,0.03720624331344993,29663,220545,30,221,Window_1000,Demographics,mean
4198,2017-03-08 00:00:00-2019-12-30 00:00:00,0.97,2.3,1000,2017-03-05 00:00:00-2019-12-29 00:00:00,0.97,2.0,1000,1.429371787934964,0.1530606117784765,False,False,4.807942335377896e-15,29663,220545,30,221,Window_1000,Demographics,mean
6583,2017-02-28 00:00:00-2019-12-30 00:00:00,0.97,1.63,1000,2017-03-07 00:00:00-2019-12-23 00:00:00,0.98,1.97,1000,-1.429162046236759,0.153123155583016,False,False,6.004326845933286e-07,29663,220545,30,221,Window_1000,Demographics,mean
5472,2017-03-14 00:00:00-2019-12-28 00:00:00,0.98,2.19,1000,2017-03-04 00:00:00-2019-12-30 00:00:00,0.97,1.98,1000,-1.4289135282725822,0.15318160758117078,False,False,6.981871182074666e-08,29663,220545,30,221,Window_1000,Demographics,mean
2877,2017-03-09 00:00:00-2019-10-15 00:00:00,1.05,2.04,1000,2017-03-10 00:00:00-2019-12-28 00:00:00,0.98,2.34,1000,1.4282462391888087,0.1533792688229969,False,False,0.6795822558939049,29663,220545,30,221,Window_1000,Demographics,mean
2297,2017-03-07 00:00:00-2019-12-30 00:00:00,0.97,1.48,1000,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.51,1000,-1.4273460387495869,0.15363433035864696,False,False,0.8942506221267942,29663,220545,30,221,Window_1000,Demographics,mean
255,2017-03-13 00:00:00-2019-10-27 00:00:00,1.04,2.5,1000,2017-03-10 00:00:00-2019-12-27 00:00:00,0.98,1.82,1000,-1.4258490902891863,0.154074660882934,False,False,1.8358173016174497e-22,29663,220545,30,221,Window_1000,Demographics,mean
5242,2017-03-05 00:00:00-2019-09-07 00:00:00,1.09,2.5,1000,2017-03-08 00:00:00-2019-12-16 00:00:00,0.99,2.24,1000,1.4228763575963737,0.15494406287473647,False,False,2.5001235594524435e-06,29663,220545,30,221,Window_1000,Demographics,mean
6255,2017-02-28 00:00:00-2019-12-24 00:00:00,0.97,1.63,1000,2017-03-10 00:00:00-2019-12-27 00:00:00,0.98,1.82,1000,1.422621355199965,0.15499801906538876,False,False,1.0,29663,220545,30,221,Window_1000,Demographics,mean
3404,2017-03-14 00:00:00-2019-12-30 00:00:00,0.98,1.47,1000,2017-03-04 00:00:00-2019-12-29 00:00:00,0.97,1.5,1000,1.4225864324363338,0.1550089278431984,False,False,0.9647905299912106,29663,220545,30,221,Window_1000,Demographics,mean
2348,2017-03-09 00:00:00-2019-12-30 00:00:00,0.97,1.48,1000,2017-03-07 00:00:00-2019-12-29 00:00:00,0.97,1.44,1000,-1.42230814227475,0.15508941927779293,False,False,0.6268734256886817,29663,220545,30,221,Window_1000,Demographics,mean
3969,2017-03-08 00:00:00-2019-12-27 00:00:00,0.98,1.46,1000,2017-03-07 00:00:00-2019-12-28 00:00:00,0.97,1.56,1000,1.4218903457681098,0.1552103444479346,False,False,0.8595818144977643,29663,220545,30,221,Window_1000,Demographics,mean
3158,2017-03-04 00:00:00-2019-12-24 00:00:00,0.97,1.46,1000,2017-03-07 00:00:00-2019-12-29 00:00:00,0.97,1.44,1000,-1.4193073554161433,0.15596237739628976,False,False,0.9647696210421132,29663,220545,30,221,Window_1000,Demographics,mean
1494,2017-03-04 00:00:00-2019-12-28 00:00:00,0.97,2.04,1000,2017-03-13 00:00:00-2019-12-12 00:00:00,1.0,2.63,1000,-1.4189331769321198,0.1560949193594376,False,False,7.2898337624622915e-06,29663,220545,30,221,Window_1000,Demographics,mean
