,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
991,2017-03-08 00:00:00-2019-12-29 00:00:00,1.95,2.05,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.65,2000,18.531695205716403,1.429726605259719e-69,False,False,1.1144316106789554e-27,29663,220545,15,111,Window_2000,Demographics,mean
1003,2017-03-08 00:00:00-2019-12-29 00:00:00,1.95,2.05,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.02,2000,17.13955336383557,1.7234112692539938e-60,False,False,1.044046953192115e-05,29663,220545,15,111,Window_2000,Demographics,mean
995,2017-03-08 00:00:00-2019-12-29 00:00:00,1.95,2.05,2000,2017-03-09 00:00:00-2019-12-28 00:00:00,1.95,2.79,2000,16.928503931835902,4.789244518796976e-59,False,False,0.0053080688007972185,29663,220545,15,111,Window_2000,Demographics,mean
990,2017-03-08 00:00:00-2019-12-29 00:00:00,1.95,2.05,2000,2017-03-09 00:00:00-2019-12-30 00:00:00,1.95,3.92,2000,16.734651835666572,1.794773214426025e-58,False,False,1.8913401375403847e-25,29663,220545,15,111,Window_2000,Demographics,mean
511,2017-03-07 00:00:00-2019-12-30 00:00:00,1.94,2.22,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.65,2000,16.419954525362364,4.28965167960369e-56,False,False,2.975100310327852e-19,29663,220545,15,111,Window_2000,Demographics,mean
526,2017-03-07 00:00:00-2019-12-30 00:00:00,1.94,2.19,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.65,2000,15.711925897561049,5.175560282505013e-52,False,False,1.895467711134901e-22,29663,220545,15,111,Window_2000,Demographics,mean
541,2017-03-04 00:00:00-2019-12-24 00:00:00,1.95,2.4,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.65,2000,15.536847572981767,1.2394917853240085e-50,False,False,5.722968337226768e-13,29663,220545,15,111,Window_2000,Demographics,mean
993,2017-03-08 00:00:00-2019-12-29 00:00:00,1.95,2.05,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,2.92,2000,15.441958015523271,2.286907130069328e-50,False,False,1.200242173108187e-06,29663,220545,15,111,Window_2000,Demographics,mean
1004,2017-03-08 00:00:00-2019-12-29 00:00:00,1.95,2.05,2000,2017-03-05 00:00:00-2019-12-30 00:00:00,1.61,2.44,1663,15.337823133543527,8.944229192733643e-50,False,False,1.5078034730950965e-08,29663,220545,15,111,Window_2000,Demographics,mean
1006,2017-03-05 00:00:00-2019-12-30 00:00:00,1.94,2.09,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.65,2000,15.20747743201095,3.1503879385176314e-49,False,False,2.6800129601386618e-25,29663,220545,15,111,Window_2000,Demographics,mean
931,2017-03-08 00:00:00-2019-12-29 00:00:00,1.95,2.33,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.65,2000,15.008969533497327,9.119334648951674e-48,False,False,1.556471197844641e-20,29663,220545,15,111,Window_2000,Demographics,mean
523,2017-03-07 00:00:00-2019-12-30 00:00:00,1.94,2.22,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.02,2000,15.01679437576808,9.967537513039993e-48,False,False,0.015228431404498024,29663,220545,15,111,Window_2000,Demographics,mean
1,2017-02-28 00:00:00-2019-12-27 00:00:00,1.94,2.17,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.65,2000,14.795279571135463,8.760323915298352e-47,False,False,7.559249346473066e-25,29663,220545,15,111,Window_2000,Demographics,mean
1002,2017-03-08 00:00:00-2019-12-29 00:00:00,1.95,2.05,2000,2017-03-10 00:00:00-2019-12-29 00:00:00,1.95,3.33,2000,14.782794314720404,9.378579906817717e-47,False,False,9.431697374385276e-17,29663,220545,15,111,Window_2000,Demographics,mean
510,2017-03-07 00:00:00-2019-12-30 00:00:00,1.94,2.22,2000,2017-03-09 00:00:00-2019-12-30 00:00:00,1.95,3.92,2000,14.722586926440904,2.253493506548463e-46,False,False,2.519885340278256e-17,29663,220545,15,111,Window_2000,Demographics,mean
515,2017-03-07 00:00:00-2019-12-30 00:00:00,1.94,2.22,2000,2017-03-09 00:00:00-2019-12-28 00:00:00,1.95,2.79,2000,14.785395098607763,2.460315167474713e-46,False,False,0.42989547320482124,29663,220545,15,111,Window_2000,Demographics,mean
1456,2017-02-28 00:00:00-2019-12-27 00:00:00,1.94,2.37,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.65,2000,14.696729179875495,5.6322769145403095e-46,False,False,4.803963363021008e-15,29663,220545,15,111,Window_2000,Demographics,mean
1324,2017-03-07 00:00:00-2019-12-30 00:00:00,1.94,3.61,2000,2017-03-07 00:00:00-2019-12-29 00:00:00,1.95,2.29,2000,-14.594618542704445,1.664290039939595e-45,False,False,6.146511634550373e-34,29663,220545,15,111,Window_2000,Demographics,mean
421,2017-03-08 00:00:00-2019-12-30 00:00:00,1.95,2.28,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.65,2000,14.38923541799342,2.1292880283897023e-44,False,False,4.662063846637406e-22,29663,220545,15,111,Window_2000,Demographics,mean
1329,2017-03-07 00:00:00-2019-12-30 00:00:00,1.94,3.61,2000,2017-03-07 00:00:00-2019-12-27 00:00:00,1.95,2.49,2000,-14.390334536885977,3.905820586915286e-44,False,False,5.525964764235556e-28,29663,220545,15,111,Window_2000,Demographics,mean
538,2017-03-07 00:00:00-2019-12-30 00:00:00,1.94,2.19,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.02,2000,14.209690072103804,2.502674008917374e-43,False,False,0.0012745219783913996,29663,220545,15,111,Window_2000,Demographics,mean
553,2017-03-04 00:00:00-2019-12-24 00:00:00,1.95,2.4,2000,2017-03-04 00:00:00-2019-12-30 00:00:00,1.94,3.02,2000,14.20641061318721,4.5796297197355366e-43,False,False,0.5257846470314828,29663,220545,15,111,Window_2000,Demographics,mean
