,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
45,2000-12-29,2001-01-16,35000,35000,2000-11-01,2000-11-27,35000,35000,-3.8635390212486174,0.0003634885968861468,False,True,0.006870355755757667,151023,666718,5,20,Window_35000,Demographics,mean
14,2000-11-11,2000-11-20,35000,35000,2001-02-19,2001-02-28,11023,11023,3.932697356246994,0.0009756756195023592,True,True,1.0,151023,666718,5,20,Window_35000,Demographics,mean
70,2001-01-27,2001-02-13,35000,35000,2000-11-01,2000-11-27,35000,35000,-3.468000781857397,0.0012036107611039367,False,True,0.0014577002331233359,151023,666718,5,20,Window_35000,Demographics,mean
48,2000-12-29,2001-01-16,35000,35000,2001-01-22,2001-02-21,35000,35000,-3.3601724886786863,0.0015343477251008272,False,True,0.00037279778951758034,151023,666718,5,20,Window_35000,Demographics,mean
55,2001-01-01,2001-01-20,35000,35000,2000-11-01,2000-11-27,35000,35000,-3.0306702895974986,0.004036261089293962,False,True,0.028459736916310638,151023,666718,5,20,Window_35000,Demographics,mean
73,2001-01-27,2001-02-13,35000,35000,2001-01-22,2001-02-21,35000,35000,-2.941710652782674,0.005053603162106766,False,True,6.73112456026116e-05,151023,666718,5,20,Window_35000,Demographics,mean
25,2000-11-27,2000-12-13,35000,35000,2000-11-01,2000-11-27,35000,35000,-2.9568854386797407,0.005082023002815743,False,True,0.000635892105465069,151023,666718,5,20,Window_35000,Demographics,mean
12,2000-11-11,2000-11-20,35000,35000,2000-12-26,2001-01-22,35000,35000,2.777322080813539,0.008647744204795195,True,False,2.1258880369324376e-06,151023,666718,5,20,Window_35000,Demographics,mean
46,2000-12-29,2001-01-16,35000,35000,2000-11-26,2000-12-29,35000,35000,-2.7191332192314657,0.008924390617151062,False,True,3.737981840170153e-05,151023,666718,5,20,Window_35000,Demographics,mean
58,2001-01-01,2001-01-20,35000,35000,2001-01-22,2001-02-21,35000,35000,-2.5759612347725933,0.01306251822667485,False,True,0.0018097662977676222,151023,666718,5,20,Window_35000,Demographics,mean
28,2000-11-27,2000-12-13,35000,35000,2001-01-22,2001-02-21,35000,35000,-2.494069034435988,0.01628488929457148,False,True,2.7064075864983177e-05,151023,666718,5,20,Window_35000,Demographics,mean
52,2001-01-01,2001-01-16,35000,35000,2000-12-26,2001-01-22,35000,35000,2.4658187100001308,0.017837319665363165,True,False,0.0006871043843566189,151023,666718,5,20,Window_35000,Demographics,mean
71,2001-01-27,2001-02-13,35000,35000,2000-11-26,2000-12-29,35000,35000,-2.279522828269096,0.026937720140810438,False,True,6.0546896117352385e-06,151023,666718,5,20,Window_35000,Demographics,mean
65,2001-01-21,2001-01-30,35000,35000,2000-11-01,2000-11-27,35000,35000,-2.058411216477656,0.04705570682445044,False,True,5.130422162537819e-06,151023,666718,5,20,Window_35000,Demographics,mean
56,2001-01-01,2001-01-20,35000,35000,2000-11-26,2000-12-29,35000,35000,-1.9503716236123385,0.05653153112708095,False,True,0.00020198790691250442,151023,666718,5,20,Window_35000,Demographics,mean
49,2000-12-29,2001-01-16,35000,35000,2001-02-19,2001-02-28,11023,11023,-1.9312046079121103,0.06401876046163116,False,True,0.014568217930187964,151023,666718,5,20,Window_35000,Demographics,mean
