,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
329,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,9.84,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,18.628799789538668,5.870886259768863e-61,False,False,1.6566145840322613e-29,160139,71070,33,15,Window_5000,Promotion,mean
313,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,9.84,5000,2017-03-04 00:00:00-2018-12-17 00:00:00,7.65,7.35,5000,16.2998954645872,1.2898693770065853e-46,False,False,1.1290876379985444e-77,160139,71070,33,15,Window_5000,Promotion,mean
461,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.38,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,15.678962652489425,3.41225477146376e-46,False,False,6.12584953724674e-28,160139,71070,33,15,Window_5000,Promotion,mean
65,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.15,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,15.358337885273388,4.2648999205241826e-45,False,False,1.8571583158588719e-28,160139,71070,33,15,Window_5000,Promotion,mean
297,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,9.84,5000,2017-02-28 00:00:00-2018-12-17 00:00:00,7.6,6.3,5000,15.821841097102345,3.839299425133909e-44,False,False,7.496802611467963e-74,160139,71070,33,15,Window_5000,Promotion,mean
314,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,9.84,5000,2017-03-04 00:00:00-2018-12-17 00:00:00,7.65,7.66,5000,15.510522225155354,1.204591270183036e-43,False,False,2.33064213907834e-70,160139,71070,33,15,Window_5000,Promotion,mean
322,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,9.84,5000,2017-03-04 00:00:00-2018-12-17 00:00:00,7.65,7.75,5000,15.479968373034893,1.4458822448990203e-43,False,False,6.124968908658593e-52,160139,71070,33,15,Window_5000,Promotion,mean
98,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.18,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,14.796591805554893,1.1598607233548285e-42,False,False,7.634499834114552e-31,160139,71070,33,15,Window_5000,Promotion,mean
362,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.97,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,14.454677653381212,1.4725301280463021e-40,False,False,3.3771364098252388e-28,160139,71070,33,15,Window_5000,Promotion,mean
306,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,9.84,5000,2017-03-04 00:00:00-2018-12-17 00:00:00,7.65,6.67,5000,14.860411318603985,1.5524964576854213e-40,False,False,7.48651500824585e-87,160139,71070,33,15,Window_5000,Promotion,mean
298,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,9.84,5000,2017-02-28 00:00:00-2018-12-14 00:00:00,7.63,8.9,5000,14.564341689763339,2.3115814385731747e-40,False,False,3.403357354939364e-29,160139,71070,33,15,Window_5000,Promotion,mean
320,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,9.84,5000,2017-02-28 00:00:00-2018-12-17 00:00:00,7.6,6.92,5000,14.578027917611465,1.5221656138694643e-39,False,False,7.251266093667491e-62,160139,71070,33,15,Window_5000,Promotion,mean
197,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.93,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,13.834448422061413,5.262828252016663e-38,False,False,1.8571583158588719e-28,160139,71070,33,15,Window_5000,Promotion,mean
230,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.27,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,13.517652940464792,4.7873362539651545e-37,False,False,3.042661677605621e-29,160139,71070,33,15,Window_5000,Promotion,mean
32,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,12.44,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,13.299664390149752,1.738890913636979e-35,False,False,1.018748224116757e-28,160139,71070,33,15,Window_5000,Promotion,mean
395,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,10.86,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,12.794838203247185,4.676436669091807e-34,False,False,4.8741967961751944e-30,160139,71070,33,15,Window_5000,Promotion,mean
428,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,10.26,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,12.50119897477159,6.174820138562022e-33,False,False,2.1907560383938072e-31,160139,71070,33,15,Window_5000,Promotion,mean
445,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.38,5000,2017-03-04 00:00:00-2018-12-17 00:00:00,7.65,7.35,5000,13.078313802715027,6.21192943776382e-33,False,False,5.404279942226232e-80,160139,71070,33,15,Window_5000,Promotion,mean
296,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.49,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,12.550044639192345,9.009838269947149e-33,False,False,2.6339987477034614e-30,160139,71070,33,15,Window_5000,Promotion,mean
299,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,9.84,5000,2017-03-05 00:00:00-2018-12-17 00:00:00,7.66,7.56,5000,12.707639494226784,2.7964624813508804e-32,False,False,8.541134147593424e-40,160139,71070,33,15,Window_5000,Promotion,mean
164,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,10.61,5000,2017-03-13 00:00:00-2018-11-16 00:00:00,0.23,0.55,139,12.287581481338052,6.647915272902906e-32,False,False,5.574448988530187e-29,160139,71070,33,15,Window_5000,Promotion,mean
49,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.15,5000,2017-03-04 00:00:00-2018-12-17 00:00:00,7.65,7.35,5000,12.651053221096891,2.142046184885983e-31,False,False,3.234787965002192e-79,160139,71070,33,15,Window_5000,Promotion,mean
429,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.38,5000,2017-02-28 00:00:00-2018-12-17 00:00:00,7.6,6.3,5000,12.569235127689833,1.0520741701975338e-30,False,False,3.89517737517928e-76,160139,71070,33,15,Window_5000,Promotion,mean
446,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.38,5000,2017-03-04 00:00:00-2018-12-17 00:00:00,7.65,7.66,5000,12.36258036054806,2.744017526580965e-30,False,False,1.3099940071267477e-72,160139,71070,33,15,Window_5000,Promotion,mean
454,2019-02-28 00:00:00-2019-12-30 00:00:00,16.34,11.38,5000,2017-03-04 00:00:00-2018-12-17 00:00:00,7.65,7.75,5000,12.339471051206793,3.197289636675106e-30,False,False,5.871491840317427e-54,160139,71070,33,15,Window_5000,Promotion,mean
