,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
13974,2017-05-23 00:00:00-2017-05-28 00:00:00,401.5,273.17,2409,2015-01-13 00:00:00-2015-01-17 00:00:00,625.0,118.03,3125,-1.7076982454105998,0.12187125518672719,False,False,1.0,309133,412480,84,194,Trend,Promotion,mean
3362,2016-12-14 00:00:00-2016-12-18 00:00:00,613.2,52.24,3066,2015-01-30 00:00:00-2015-02-04 00:00:00,643.5,97.5,3861,1.7058413219886166,0.12222589723499577,False,False,1.0,309133,412480,84,194,Trend,Promotion,mean
3138,2016-11-27 00:00:00-2016-12-02 00:00:00,422.0,225.06,2532,2015-01-13 00:00:00-2015-01-17 00:00:00,625.0,118.03,3125,-1.651001127706968,0.13313386510657993,False,False,1.0,309133,412480,84,194,Trend,Promotion,mean
6750,2017-11-25 00:00:00-2017-12-01 00:00:00,200.71,63.41,1405,2015-01-13 00:00:00-2015-01-17 00:00:00,625.0,118.03,3125,-1.518141437223248,0.159939441953122,False,False,0.5541131300694455,309133,412480,84,194,Trend,Promotion,mean
8766,2016-03-29 00:00:00-2016-04-02 00:00:00,1361.2,1560.32,6806,2015-01-13 00:00:00-2015-01-17 00:00:00,625.0,118.03,3125,-1.5358025632492853,0.16313743405990952,False,False,1.0,309133,412480,84,194,Trend,Promotion,mean
4314,2017-03-10 00:00:00-2017-03-14 00:00:00,300.4,40.32,1502,2015-01-13 00:00:00-2015-01-17 00:00:00,625.0,118.03,3125,-1.4590597337174727,0.18266683449163734,False,False,1.0,309133,412480,84,194,Trend,Promotion,mean
5546,2017-07-04 00:00:00-2017-07-07 00:00:00,180.75,21.64,723,2015-01-30 00:00:00-2015-02-04 00:00:00,643.5,97.5,3861,1.4551596605192558,0.183712654530666,False,False,0.5402913746074198,309133,412480,84,194,Trend,Promotion,mean
3439,2016-12-14 00:00:00-2016-12-18 00:00:00,613.2,52.24,3066,2015-10-22 00:00:00-2015-10-26 00:00:00,1208.2,558.98,6041,1.4281224557304868,0.19110932724192126,False,False,1.0,309133,412480,84,194,Trend,Promotion,mean
3416,2016-12-14 00:00:00-2016-12-18 00:00:00,613.2,52.24,3066,2015-06-03 00:00:00-2015-06-07 00:00:00,817.0,261.54,4085,1.404281596800582,0.19784748903764987,False,False,1.0,309133,412480,84,194,Trend,Promotion,mean
7058,2017-12-15 00:00:00-2017-12-18 00:00:00,313.75,113.93,1255,2015-01-30 00:00:00-2015-02-04 00:00:00,643.5,97.5,3861,1.4030680834362323,0.19819595870805165,False,False,0.5402913746074198,309133,412480,84,194,Trend,Promotion,mean
