,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
96,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,14.42,10000,-32.85442801584419,1.4204387608837275e-163,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
97,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,14.93,10000,-32.34809150334091,5.311961784895603e-160,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
95,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,15.96,10000,-31.703482273775844,1.87720664259476e-155,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
114,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,16.23,10000,-31.108134642963357,2.967804513197971e-151,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
94,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,17.14,10000,-30.38964490036005,3.430545476691782e-146,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
111,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,15.33,10000,-29.27069570493701,2.5340613896086835e-138,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
113,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,16.48,10000,-28.16813289364964,1.3408227731946505e-130,False,False,1.6844143650651907e-112,309133,412480,31,42,Window_10000,Promotion,mean
112,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,15.87,10000,-28.143051147139765,2.007396640739414e-130,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
93,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,17.0,10000,-27.783145777383492,6.531961190521744e-128,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
107,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,17.02,10000,-27.3082668749063,1.325619344142138e-124,False,False,2.5203462491717913e-113,309133,412480,31,42,Window_10000,Promotion,mean
106,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,16.35,10000,-27.14972218874223,1.676980613736642e-123,False,False,6.521628381737348e-113,309133,412480,31,42,Window_10000,Promotion,mean
109,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,15.24,10000,-26.610263423818196,9.244431280186777e-120,False,False,6.521628381737348e-113,309133,412480,31,42,Window_10000,Promotion,mean
117,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,17.93,10000,-26.5223068829258,3.754465493821816e-119,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
121,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,24.29,10000,-26.382733426340607,3.464118001180336e-118,False,False,9.361596791077032e-122,309133,412480,31,42,Window_10000,Promotion,mean
116,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,17.53,10000,-25.195865327150837,5.025667921882927e-110,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
108,2016-01-01 00:00:00-2018-01-01 00:00:00,13.66,22.81,10000,2015-01-01 00:00:00-2015-11-20 00:00:00,30.86,18.54,10000,-24.165528923075993,5.140612854312456e-103,False,False,4.3425131360743165e-112,309133,412480,31,42,Window_10000,Promotion,mean
