,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
13,2000-12-31 00:00:00-2001-01-24 00:00:00,2548.16,5364.45,63704,2001-01-24 00:00:00-2001-02-20 00:00:00,5108.11,3651.33,143027,-3.9487429687589968,0.0002424499174347935,False,True,0.0001810805269790665,622149,196044,5,5,Window_28D,Trend,mean
8,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2001-01-24 00:00:00-2001-02-20 00:00:00,5108.11,3651.33,143027,-2.983455105032736,0.004776693881354354,False,True,0.0012566358630561945,622149,196044,5,5,Window_28D,Trend,mean
10,2000-12-31 00:00:00-2001-01-24 00:00:00,2548.16,5364.45,63704,2000-11-01 00:00:00-2000-11-26 00:00:00,5821.81,5392.47,151367,-2.9579900357336517,0.004873212324627872,False,True,0.012294774556405107,622149,196044,5,5,Window_28D,Trend,mean
12,2000-12-31 00:00:00-2001-01-24 00:00:00,2548.16,5364.45,63704,2000-12-29 00:00:00-2001-01-22 00:00:00,7037.2,5994.83,175930,-2.764547805142989,0.00808930894759628,False,True,0.0002124618191948352,622149,196044,5,5,Window_28D,Trend,mean
11,2000-12-31 00:00:00-2001-01-24 00:00:00,2548.16,5364.45,63704,2000-12-01 00:00:00-2000-12-26 00:00:00,4253.15,4667.41,110582,-2.210972295333468,0.03198125840001163,False,True,0.012294774556405107,622149,196044,5,5,Window_28D,Trend,mean
5,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2000-11-01 00:00:00-2000-11-26 00:00:00,5821.81,5392.47,151367,-2.216162375402462,0.03200313274564075,False,True,0.0522036353413146,622149,196044,5,5,Window_28D,Trend,mean
7,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2000-12-29 00:00:00-2001-01-22 00:00:00,7037.2,5994.83,175930,-1.9513716194147281,0.05812419649569421,False,True,0.0014961642897455517,622149,196044,5,5,Window_28D,Trend,mean
3,2000-11-05 00:00:00-2000-11-17 00:00:00,3828.46,4141.39,49770,2001-01-24 00:00:00-2001-02-20 00:00:00,5108.11,3651.33,143027,-1.6891337877621468,0.10356013254703816,False,True,0.0004952851241428526,622149,196044,5,5,Window_28D,Trend,mean
6,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2000-12-01 00:00:00-2000-12-26 00:00:00,4253.15,4667.41,110582,-1.541885684681073,0.13046431770077943,False,True,0.0522036353413146,622149,196044,5,5,Window_28D,Trend,mean
0,2000-11-05 00:00:00-2000-11-17 00:00:00,3828.46,4141.39,49770,2000-11-01 00:00:00-2000-11-26 00:00:00,5821.81,5392.47,151367,-1.0744766492911861,0.29151107926547476,False,True,0.026388661189345484,622149,196044,5,5,Window_28D,Trend,mean
14,2000-12-31 00:00:00-2001-01-24 00:00:00,2548.16,5364.45,63704,2001-02-21 00:00:00-2001-02-25 00:00:00,8248.6,2994.2,41243,-1.0072019260145444,0.3641150454249174,False,False,0.4947403445331602,622149,196044,5,5,Window_28D,Trend,mean
9,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2001-02-21 00:00:00-2001-02-25 00:00:00,8248.6,2994.2,41243,-0.7952198636108425,0.4623833778165202,False,False,0.17691363028975166,622149,196044,5,5,Window_28D,Trend,mean
2,2000-11-05 00:00:00-2000-11-17 00:00:00,3828.46,4141.39,49770,2000-12-29 00:00:00-2001-01-22 00:00:00,7037.2,5994.83,175930,-0.7383103971579054,0.4673445645288692,False,True,0.0005851420244320566,622149,196044,5,5,Window_28D,Trend,mean
1,2000-11-05 00:00:00-2000-11-17 00:00:00,3828.46,4141.39,49770,2000-12-01 00:00:00-2000-12-26 00:00:00,4253.15,4667.41,110582,-0.43645181859736193,0.6658352409078518,False,True,0.026388661189345484,622149,196044,5,5,Window_28D,Trend,mean
4,2000-11-05 00:00:00-2000-11-17 00:00:00,3828.46,4141.39,49770,2001-02-21 00:00:00-2001-02-25 00:00:00,8248.6,2994.2,41243,-0.2975895972874836,0.7771941579430224,False,False,0.23792318863369502,622149,196044,5,5,Window_28D,Trend,mean
23,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2001-01-24 00:00:00-2001-02-20 00:00:00,5108.11,3651.33,143027,-0.2603473479247618,0.8176932607660722,False,True,2.8884096335643653e-07,622149,196044,5,5,Window_28D,Trend,mean
16,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2000-12-01 00:00:00-2000-12-26 00:00:00,4253.15,4667.41,110582,0.2526863392771374,0.8223266708732813,False,True,5.535793859710824e-05,622149,196044,5,5,Window_28D,Trend,mean
19,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2001-02-21 00:00:00-2001-02-25 00:00:00,8248.6,2994.2,41243,0.17100321086032774,0.8734035562279885,False,False,0.5186050164287255,622149,196044,5,5,Window_28D,Trend,mean
17,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2000-12-29 00:00:00-2001-01-22 00:00:00,7037.2,5994.83,175930,0.16923106991247958,0.8802986848488551,False,True,3.263814286724997e-07,622149,196044,5,5,Window_28D,Trend,mean
18,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2001-01-24 00:00:00-2001-02-20 00:00:00,5108.11,3651.33,143027,-0.12518554101196766,0.9111570980426251,False,True,2.8884096335643653e-07,622149,196044,5,5,Window_28D,Trend,mean
20,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2000-11-01 00:00:00-2000-11-26 00:00:00,5821.81,5392.47,151367,-0.10199817480814677,0.927407249191377,False,True,5.535793859710824e-05,622149,196044,5,5,Window_28D,Trend,mean
21,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2000-12-01 00:00:00-2000-12-26 00:00:00,4253.15,4667.41,110582,0.09554246696961188,0.9320119057629568,False,True,5.535793859710824e-05,622149,196044,5,5,Window_28D,Trend,mean
15,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2000-11-01 00:00:00-2000-11-26 00:00:00,5821.81,5392.47,151367,0.042434003230137546,0.9697012735873896,False,True,5.535793859710824e-05,622149,196044,5,5,Window_28D,Trend,mean
24,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2001-02-21 00:00:00-2001-02-25 00:00:00,8248.6,2994.2,41243,0.03822698299965582,0.9716360306635768,False,False,0.5186050164287255,622149,196044,5,5,Window_28D,Trend,mean
22,2001-02-25 00:00:00-2001-02-27 00:00:00,7467.33,4717.39,22402,2000-12-29 00:00:00-2001-01-22 00:00:00,7037.2,5994.83,175930,0.016258014934721805,0.988430461574002,False,True,3.263814286724997e-07,622149,196044,5,5,Window_28D,Trend,mean
