,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
131,2000-12-03,2000-12-12,20000,20000,2000-12-26,2001-01-16,20000,20000,4.658279974181567,6.104233678522521e-05,True,False,0.013252583198397047,473041,344700,24,18,Window_20000,Demographics,mean
227,2001-01-01,2001-01-16,20000,20000,2000-12-26,2001-01-16,20000,20000,4.465606313655078,7.590401196025022e-05,True,False,0.48623432138829725,473041,344700,24,18,Window_20000,Demographics,mean
288,2001-01-22,2001-02-13,20000,20000,2000-11-01,2000-11-05,20000,20000,-3.7786239706800124,0.000830555419806371,False,False,0.014538063879818123,473041,344700,24,18,Window_20000,Demographics,mean
371,2001-02-14,2001-02-21,20000,20000,2000-12-26,2001-01-16,20000,20000,3.6497159423777807,0.0010657223663548627,True,False,0.002338095259111462,473041,344700,24,18,Window_20000,Demographics,mean
377,2001-02-14,2001-02-21,20000,20000,2001-01-23,2001-02-13,20000,20000,3.422203738533288,0.001928740046196171,True,True,0.0001353692111370837,473041,344700,24,18,Window_20000,Demographics,mean
192,2000-12-29,2001-01-16,20000,20000,2000-11-01,2000-11-05,20000,20000,-3.4535923451616863,0.0022621830678203397,False,False,0.0003518046486333103,473041,344700,24,18,Window_20000,Demographics,mean
292,2001-01-22,2001-02-13,20000,20000,2000-11-18,2000-11-25,20000,20000,-3.269698985816871,0.00277539808488981,False,True,0.13698200437657376,473041,344700,24,18,Window_20000,Demographics,mean
289,2001-01-22,2001-02-13,20000,20000,2000-11-04,2000-11-11,20000,20000,-3.2095390224366613,0.0032385187543671613,False,True,0.13698200437657376,473041,344700,24,18,Window_20000,Demographics,mean
35,2000-11-05,2000-11-14,20000,20000,2000-12-26,2001-01-16,20000,20000,3.1542726067336067,0.003642552105260192,True,False,0.013252583198397047,473041,344700,24,18,Window_20000,Demographics,mean
130,2000-12-03,2000-12-12,20000,20000,2000-12-16,2000-12-29,20000,20000,3.087597743709617,0.005378745277487559,True,False,0.16706427691489006,473041,344700,24,18,Window_20000,Demographics,mean
59,2000-11-12,2000-11-22,20000,20000,2000-12-26,2001-01-16,20000,20000,2.9930837723504733,0.005382231850582906,True,False,0.028254027550050208,473041,344700,24,18,Window_20000,Demographics,mean
128,2000-12-03,2000-12-12,20000,20000,2000-12-02,2000-12-14,20000,20000,3.083250925157641,0.0056362280370694205,True,False,0.3196260172306051,473041,344700,24,18,Window_20000,Demographics,mean
240,2001-01-01,2001-01-21,20000,20000,2000-11-01,2000-11-05,20000,20000,-3.031989557145367,0.005750826757759376,False,False,2.9100048307229753e-06,473041,344700,24,18,Window_20000,Demographics,mean
196,2000-12-29,2001-01-16,20000,20000,2000-11-18,2000-11-25,20000,20000,-3.019628142476327,0.005759746705484208,False,True,0.00792973242585393,473041,344700,24,18,Window_20000,Demographics,mean
134,2000-12-03,2000-12-12,20000,20000,2001-01-01,2001-01-20,20000,20000,2.9744190124238754,0.005983798212997928,True,False,0.001900893250446667,473041,344700,24,18,Window_20000,Demographics,mean
11,2000-11-01,2000-11-07,20000,20000,2000-12-26,2001-01-16,20000,20000,2.9823095610505685,0.006000103367466974,False,False,0.0008671651346543429,473041,344700,24,18,Window_20000,Demographics,mean
230,2001-01-01,2001-01-16,20000,20000,2001-01-01,2001-01-20,20000,20000,2.9310520769290083,0.006001120073364779,True,False,0.1840386271964216,473041,344700,24,18,Window_20000,Demographics,mean
193,2000-12-29,2001-01-16,20000,20000,2000-11-04,2000-11-11,20000,20000,-2.962936962502154,0.00659934494465069,False,True,0.00792973242585393,473041,344700,24,18,Window_20000,Demographics,mean
373,2001-02-14,2001-02-21,20000,20000,2001-01-01,2001-01-16,20000,20000,2.939911720540183,0.0075769975648879,True,True,0.018320735421941188,473041,344700,24,18,Window_20000,Demographics,mean
