,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
4,2001-01-24,2001-01-28,20954,20954,2000-12-18,2000-12-31,49167,49167,1.4728125883838736,0.15907502533710793,False,False,0.0019639926091139515,586249,233952,7,4,Window_2W,Promotion,mean
14,2001-02-12,2001-02-25,100041,100041,2000-11-01,2000-11-05,41193,41193,-1.4160147139955188,0.1748327203509357,False,False,0.001963992609113953,586249,233952,7,4,Window_2W,Promotion,mean
3,2001-01-24,2001-01-28,20954,20954,2000-12-04,2000-12-17,101818,101818,1.1297319957437975,0.27427818485907907,False,True,0.0019639926091139515,586249,233952,7,4,Window_2W,Promotion,mean
5,2001-01-24,2001-01-28,20954,20954,2001-01-01,2001-01-14,77784,77784,1.1130447156574823,0.2811807489810738,False,False,0.0019639926091139515,586249,233952,7,4,Window_2W,Promotion,mean
20,2001-02-12,2001-02-25,100041,100041,2001-01-15,2001-01-24,106627,106627,-1.0830033395064473,0.29053452695466214,False,True,0.16706427691489006,586249,233952,7,4,Window_2W,Promotion,mean
7,2001-01-29,2001-02-11,94094,94094,2000-11-01,2000-11-05,41193,41193,-1.0571347118865684,0.3052417278584993,True,False,0.001963992609113953,586249,233952,7,4,Window_2W,Promotion,mean
9,2001-01-29,2001-02-11,94094,94094,2000-11-20,2000-12-03,111983,111983,-1.0294707770504672,0.312740818684607,True,True,1.0,586249,233952,7,4,Window_2W,Promotion,mean
1,2001-01-24,2001-01-28,20954,20954,2000-11-06,2000-11-19,97677,97677,1.0295478956426174,0.31764869192615464,False,True,0.0019639926091139515,586249,233952,7,4,Window_2W,Promotion,mean
2,2001-01-24,2001-01-28,20954,20954,2000-11-20,2000-12-03,111983,111983,0.9491156830944546,0.35586039020893145,False,True,0.0019639926091139515,586249,233952,7,4,Window_2W,Promotion,mean
21,2001-02-26,2001-02-28,18863,18863,2000-11-01,2000-11-05,41193,41193,-0.5588762103135314,0.5964721022877516,False,False,0.5186050164287255,586249,233952,7,4,Window_2W,Promotion,mean
18,2001-02-12,2001-02-25,100041,100041,2000-12-18,2000-12-31,49167,49167,0.5275488343003392,0.6022858683590695,False,False,1.0,586249,233952,7,4,Window_2W,Promotion,mean
11,2001-01-29,2001-02-11,94094,94094,2000-12-18,2000-12-31,49167,49167,0.5159762290668887,0.610231432698664,True,False,1.0,586249,233952,7,4,Window_2W,Promotion,mean
10,2001-01-29,2001-02-11,94094,94094,2000-12-04,2000-12-17,101818,101818,-0.4943915743282852,0.6251812155896386,True,True,1.0,586249,233952,7,4,Window_2W,Promotion,mean
25,2001-02-26,2001-02-28,18863,18863,2000-12-18,2000-12-31,49167,49167,0.4265199706500247,0.6757869803357862,False,False,0.00015105795170690855,586249,233952,7,4,Window_2W,Promotion,mean
27,2001-02-26,2001-02-28,18863,18863,2001-01-15,2001-01-24,106627,106627,-0.38048908480481874,0.7108274241879489,False,True,0.00700094198944864,586249,233952,7,4,Window_2W,Promotion,mean
6,2001-01-24,2001-01-28,20954,20954,2001-01-15,2001-01-24,106627,106627,0.3130205830924297,0.7592301978246649,False,True,0.06076123666389822,586249,233952,7,4,Window_2W,Promotion,mean
8,2001-01-29,2001-02-11,94094,94094,2000-11-06,2000-11-19,97677,97677,-0.2268684089722418,0.8223003867971941,True,True,1.0,586249,233952,7,4,Window_2W,Promotion,mean
16,2001-02-12,2001-02-25,100041,100041,2000-11-20,2000-12-03,111983,111983,-0.21070389690737615,0.8347609885334757,False,True,1.0,586249,233952,7,4,Window_2W,Promotion,mean
24,2001-02-26,2001-02-28,18863,18863,2000-12-04,2000-12-17,101818,101818,0.19752895552400432,0.8460654439716953,False,True,0.00015105795170690855,586249,233952,7,4,Window_2W,Promotion,mean
26,2001-02-26,2001-02-28,18863,18863,2001-01-01,2001-01-14,77784,77784,0.14654220750664024,0.8854447199851727,False,False,0.00015105795170690855,586249,233952,7,4,Window_2W,Promotion,mean
22,2001-02-26,2001-02-28,18863,18863,2000-11-06,2000-11-19,97677,97677,0.12376577039146765,0.9031439656225899,False,True,0.00015105795170690855,586249,233952,7,4,Window_2W,Promotion,mean
17,2001-02-12,2001-02-25,100041,100041,2000-12-04,2000-12-17,101818,101818,0.08153498964216423,0.9356409289641741,False,True,1.0,586249,233952,7,4,Window_2W,Promotion,mean
0,2001-01-24,2001-01-28,20954,20954,2000-11-01,2000-11-05,41193,41193,-0.0796137600860552,0.9384999543083188,False,False,1.0,586249,233952,7,4,Window_2W,Promotion,mean
15,2001-02-12,2001-02-25,100041,100041,2000-11-06,2000-11-19,97677,97677,-0.06812035762055706,0.9462110049886002,False,True,1.0,586249,233952,7,4,Window_2W,Promotion,mean
23,2001-02-26,2001-02-28,18863,18863,2000-11-20,2000-12-03,111983,111983,0.05577693242275565,0.9562556821714641,False,True,0.00015105795170690855,586249,233952,7,4,Window_2W,Promotion,mean
12,2001-01-29,2001-02-11,94094,94094,2001-01-01,2001-01-14,77784,77784,0.04377210599136951,0.9654205065812009,True,False,1.0,586249,233952,7,4,Window_2W,Promotion,mean
19,2001-02-12,2001-02-25,100041,100041,2001-01-01,2001-01-14,77784,77784,-0.042561493161970186,0.9663762696641658,False,False,1.0,586249,233952,7,4,Window_2W,Promotion,mean
