,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
5,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2000-11-01 00:00:00-2000-11-25 00:00:00,5430.28,5112.6,135757,-2.161920210790869,0.036278875608219505,False,True,0.08968602177036435,622149,196044,5,5,Window_25D,Trend,mean
8,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2001-01-15 00:00:00-2001-02-04 00:00:00,7222.81,5956.18,151679,-1.9805565662621778,0.054836633404207503,False,True,0.009987991787754367,622149,196044,5,5,Window_25D,Trend,mean
9,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2001-02-09 00:00:00-2001-02-25 00:00:00,7489.06,2475.59,127314,-1.8867473855184924,0.06769411161652392,False,True,0.05004352124870519,622149,196044,5,5,Window_25D,Trend,mean
6,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2000-11-26 00:00:00-2000-12-17 00:00:00,5337.91,5344.01,117434,-1.8214520527703795,0.07602650641606735,False,True,0.36571229628151314,622149,196044,5,5,Window_25D,Trend,mean
12,2000-12-31 00:00:00-2001-01-03 00:00:00,7715.25,5202.56,30861,2000-12-22 00:00:00-2001-01-14 00:00:00,3748.54,4198.33,89965,1.2592487583349365,0.2886125402014638,False,False,4.633162692786611e-05,622149,196044,5,5,Window_25D,Trend,mean
0,2000-11-05 00:00:00-2000-11-17 00:00:00,3828.46,4141.39,49770,2000-11-01 00:00:00-2000-11-25 00:00:00,5430.28,5112.6,135757,-1.041622950999841,0.30609337495274497,False,True,0.04753693120206925,622149,196044,5,5,Window_25D,Trend,mean
7,2000-12-03 00:00:00-2000-12-22 00:00:00,2226.65,4217.86,44533,2000-12-22 00:00:00-2001-01-14 00:00:00,3748.54,4198.33,89965,-0.9534145945500238,0.346291926108763,False,False,0.01993029779905644,622149,196044,5,5,Window_25D,Trend,mean
15,2001-01-22 00:00:00-2001-01-30 00:00:00,5386.44,6671.94,48478,2000-11-01 00:00:00-2000-11-25 00:00:00,5430.28,5112.6,135757,-0.8947917718315597,0.38462249072665533,False,True,0.010343987056374994,622149,196044,5,5,Window_25D,Trend,mean
4,2000-11-05 00:00:00-2000-11-17 00:00:00,3828.46,4141.39,49770,2001-02-09 00:00:00-2001-02-25 00:00:00,7489.06,2475.59,127314,-0.8049913027105524,0.42795732074365855,False,True,0.008421061307762875,622149,196044,5,5,Window_25D,Trend,mean
3,2000-11-05 00:00:00-2000-11-17 00:00:00,3828.46,4141.39,49770,2001-01-15 00:00:00-2001-02-04 00:00:00,7222.81,5956.18,151679,-0.8051618236688523,0.4281700274986092,False,True,0.004240418166562657,622149,196044,5,5,Window_25D,Trend,mean
