,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
1004,2000-11-19,2000-11-22,5000,5000,2000-12-31,2001-01-16,5000,5000,3.1695401302206796,0.005047049470178139,False,False,1.0,244981,572760,49,115,Window_5000,Demographics,mean
2747,2000-12-31,2001-01-16,5000,5000,2000-11-07,2000-11-11,5000,5000,-3.1140915202274697,0.005467266095493047,False,False,1.0,244981,572760,49,115,Window_5000,Demographics,mean
3384,2001-01-01,2001-01-18,5000,5000,2000-11-07,2000-11-11,5000,5000,-2.976761666142463,0.007193525671671513,False,False,0.007567264746387473,244981,572760,49,115,Window_5000,Demographics,mean
2752,2000-12-31,2001-01-16,5000,5000,2000-11-18,2000-11-24,5000,5000,-2.959596294569509,0.007240669208158412,False,False,0.43688727610282685,244981,572760,49,115,Window_5000,Demographics,mean
1053,2000-11-19,2000-11-24,5000,5000,2000-12-31,2001-01-16,5000,5000,2.9726745875191445,0.00726088211110037,False,False,1.0,244981,572760,49,115,Window_5000,Demographics,mean
5316,2001-02-21,2001-02-25,5000,5000,2000-12-31,2001-01-16,5000,5000,2.966058201335747,0.007636909067180393,False,False,1.0,244981,572760,49,115,Window_5000,Demographics,mean
992,2000-11-19,2000-11-22,5000,5000,2000-11-27,2000-12-13,5000,5000,2.9511009966292736,0.008201938810709165,False,False,0.0019859246730641405,244981,572760,49,115,Window_5000,Demographics,mean
3389,2001-01-01,2001-01-18,5000,5000,2000-11-18,2000-11-24,5000,5000,-2.84806616313395,0.009103898101173971,False,False,0.0451672446766542,244981,572760,49,115,Window_5000,Demographics,mean
2764,2000-12-31,2001-01-16,5000,5000,2000-12-16,2000-12-18,5000,5000,-2.907736739821867,0.009387176335489099,False,False,1.0,244981,572760,49,115,Window_5000,Demographics,mean
2778,2000-12-31,2001-01-16,5000,5000,2001-01-22,2001-01-24,5000,5000,-2.8773737794925767,0.010023026607332113,False,False,1.0,244981,572760,49,115,Window_5000,Demographics,mean
1021,2000-11-19,2000-11-22,5000,5000,2001-02-01,2001-02-14,5000,5000,2.899392258258703,0.01045418205286174,False,False,0.12166757133123071,244981,572760,49,115,Window_5000,Demographics,mean
3335,2001-01-01,2001-01-17,5000,5000,2000-11-07,2000-11-11,5000,5000,-2.8220719189424064,0.010529785846161628,False,False,0.00012652495621728941,244981,572760,49,115,Window_5000,Demographics,mean
2750,2000-12-31,2001-01-16,5000,5000,2000-11-13,2000-11-19,5000,5000,-2.786677182684849,0.010755846058561029,False,False,0.43688727610282685,244981,572760,49,115,Window_5000,Demographics,mean
1003,2000-11-19,2000-11-22,5000,5000,2000-12-29,2001-01-16,5000,5000,2.779190305250783,0.011241548293712501,False,False,9.888398174613938e-05,244981,572760,49,115,Window_5000,Demographics,mean
