,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test,p-value (FDR)
1527,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,58.286986183749576,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2207,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-07-02 00:00:00-2019-07-26 00:00:00,0.03,0.34,21,64.88523132058472,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1532,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-11-30 00:00:00-2019-08-29 00:00:00,0.01,0.13,4,64.71987294000255,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1529,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2018-02-28 00:00:00-2019-07-16 00:00:00,0.01,0.1,5,50.87831643842129,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1523,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,59.63258129142853,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2204,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-07-15 00:00:00-2019-09-24 00:00:00,0.08,0.83,65,67.35766265065543,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2194,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2018-03-13 00:00:00-2019-07-12 00:00:00,0.01,0.08,3,56.26478944457009,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1526,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,57.987520150364396,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2191,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-08 00:00:00-2019-10-14 00:00:00,0.09,0.38,89,55.80742498582943,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2188,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-11-30 00:00:00-2019-08-29 00:00:00,0.01,0.13,4,67.30938617108869,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2183,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,59.51889504893617,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2182,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,59.06427930621875,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2190,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-05-03 00:00:00-2019-11-29 00:00:00,0.04,0.22,35,61.89814018658674,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2181,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,50.86740495955903,0.0,False,False,3.2353125562463456e-153,29663,220545,41,61,Demographics,Demographics,mean,0.0
2193,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,61.32426310529161,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2180,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,58.51005608212691,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2179,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,61.13146402607494,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2178,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-16 00:00:00-2019-11-25 00:00:00,0.07,0.69,71,67.5975536386577,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2192,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-04-05 00:00:00-2019-08-03 00:00:00,0.02,0.16,13,66.08885645219412,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2174,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,62.03118262352275,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2206,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,65.13171159555469,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1534,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-05-03 00:00:00-2019-11-29 00:00:00,0.04,0.22,35,60.20361560821208,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1524,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-04-03 00:00:00-2018-05-18 00:00:00,0.02,0.19,9,57.51936353723759,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1535,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-08 00:00:00-2019-10-14 00:00:00,0.09,0.38,89,55.01948623425656,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1525,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-04 00:00:00-2019-12-30 00:00:00,1.11,1.89,1149,50.410050335434995,0.0,False,False,1.7036526337670967e-152,29663,220545,41,61,Demographics,Demographics,mean,0.0
1557,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-07-17 00:00:00-2018-10-22 00:00:00,0.01,0.09,4,51.604994005133065,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1555,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-05 00:00:00-2019-12-21 00:00:00,0.47,1.66,484,52.037179366112255,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1522,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-16 00:00:00-2019-11-25 00:00:00,0.07,0.69,71,64.87735652889455,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1551,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-07-02 00:00:00-2019-07-26 00:00:00,0.03,0.34,21,62.753129381833794,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1550,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,62.90381757082816,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1549,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-05-27 00:00:00-2019-12-05 00:00:00,0.03,0.32,25,64.9443887113736,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1548,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-07-15 00:00:00-2019-09-24 00:00:00,0.08,0.83,65,64.70443798453573,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2211,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-05 00:00:00-2019-12-21 00:00:00,0.47,1.66,484,52.401703794469675,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1546,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-06-13 00:00:00-2019-10-25 00:00:00,0.02,0.3,20,62.71585787028599,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1554,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-04 00:00:00-2019-12-30 00:00:00,0.31,0.88,324,51.06098509310166,0.0,False,False,1.9254114642612811e-302,29663,220545,41,61,Demographics,Demographics,mean,0.0
1518,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,60.43997185601075,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2202,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-06-13 00:00:00-2019-10-25 00:00:00,0.02,0.3,20,64.83796470983025,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2195,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,59.25536742287116,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1539,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,58.1310281478961,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2210,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-04 00:00:00-2019-12-30 00:00:00,0.31,0.88,324,51.369011286372555,0.0,False,False,2.979325976318342e-303,29663,220545,41,61,Demographics,Demographics,mean,0.0
1538,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2018-03-13 00:00:00-2019-07-12 00:00:00,0.01,0.08,3,55.64846013869147,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1537,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,59.791756042534054,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
1536,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-04-05 00:00:00-2019-08-03 00:00:00,0.02,0.16,13,63.69303023497889,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2205,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-05-27 00:00:00-2019-12-05 00:00:00,0.03,0.32,25,67.6538159652273,0.0,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,0.0
2213,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-07-17 00:00:00-2018-10-22 00:00:00,0.01,0.09,4,51.6071683489183,1.4e-322,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,5.855e-321
2185,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2018-02-28 00:00:00-2019-07-16 00:00:00,0.01,0.1,5,50.79280599570651,8.933e-321,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,3.69734e-319
1541,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,53.9179596671083,2.2154e-320,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,8.9747e-319
2177,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,46.2067674429723,8.2687003694876e-310,False,False,3.3832503662195544e-131,29663,220545,41,61,Demographics,Demographics,mean,3.279917813230077e-308
2197,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2019-03-22 00:00:00-2019-12-30 00:00:00,0.01,0.13,3,54.22888574709257,1.13197998912533e-309,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,4.3985508148870014e-308
1521,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-07 00:00:00-2019-12-30 00:00:00,1.18,1.66,1214,46.235268712620645,8.451832207839614e-304,False,False,1.698867032078112e-130,29663,220545,41,61,Demographics,Demographics,mean,3.218457704745325e-302
2198,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-07 00:00:00-2019-12-29 00:00:00,0.74,1.38,764,44.128625095741015,1.4603836784956052e-297,False,False,6.349103916117447e-194,29663,220545,41,61,Demographics,Demographics,mean,5.452099066383593e-296
1542,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-07 00:00:00-2019-12-29 00:00:00,0.74,1.38,764,44.509594880146096,2.9009168658273148e-297,False,False,3.5977953293179202e-193,29663,220545,41,61,Demographics,Demographics,mean,1.0621818677952323e-295
2196,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,43.88788338713663,2.9634714307448863e-292,False,False,7.240216529322848e-147,29663,220545,41,61,Demographics,Demographics,mean,1.0646131328562761e-290
1540,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-07 00:00:00-2019-12-25 00:00:00,0.94,1.38,962,44.19451584758651,2.7953579823101344e-290,False,False,3.7631265247647235e-146,29663,220545,41,61,Demographics,Demographics,mean,9.856225182071288e-289
220,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-11-30 00:00:00-2019-08-29 00:00:00,0.01,0.13,4,40.63504813136243,4.4169191574285726e-234,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.5290571046807275e-232
1552,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2018-08-03 00:00:00-2019-07-12 00:00:00,0.01,0.11,4,44.49806320592586,2.6033919741859795e-233,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,8.851532712232331e-232
237,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-05-27 00:00:00-2019-12-05 00:00:00,0.03,0.32,25,40.73429058299027,1.231428650676912e-232,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,4.1134037734891935e-231
236,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-07-15 00:00:00-2019-09-24 00:00:00,0.08,0.83,65,40.501072703360244,1.431928139284395e-231,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,4.7006744434439455e-230
210,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-03-16 00:00:00-2019-11-25 00:00:00,0.07,0.69,71,40.62323312424974,2.831006903331489e-231,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,9.135995159225687e-230
224,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-04-05 00:00:00-2019-08-03 00:00:00,0.02,0.16,13,39.5741794765037,1.2529313881234767e-228,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,3.975968938311833e-227
234,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-06-13 00:00:00-2019-10-25 00:00:00,0.02,0.3,20,38.765225114307086,1.4644239698784185e-226,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,4.570923342046736e-225
239,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-07-02 00:00:00-2019-07-26 00:00:00,0.03,0.34,21,38.79616655261995,3.699763718304302e-226,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.136185503169579e-224
238,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,38.80947891897942,9.668882726239369e-225,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,2.9221512239301202e-223
1573,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-11-30 00:00:00-2019-08-29 00:00:00,0.01,0.13,4,39.168373984778,8.065486368790948e-223,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,2.399482194715307e-221
1590,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-05-27 00:00:00-2019-12-05 00:00:00,0.03,0.32,25,39.2591272880367,1.7629979367062718e-221,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,5.164227802290372e-220
1589,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-07-15 00:00:00-2019-09-24 00:00:00,0.08,0.83,65,39.02522355338031,2.3972827133149372e-220,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,6.91579740326006e-219
1563,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-03-16 00:00:00-2019-11-25 00:00:00,0.07,0.69,71,39.14434513373799,4.052367214692679e-220,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.1515980860858e-218
1533,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,35.87525867869738,1.4353085398410115e-218,False,False,6.300524162099402e-97,29663,220545,41,61,Demographics,Demographics,mean,4.018863911554833e-217
2208,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2018-08-03 00:00:00-2019-07-12 00:00:00,0.01,0.11,4,43.72567280573733,3.093299381832034e-217,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,8.535713076823467e-216
1577,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-04-05 00:00:00-2019-08-03 00:00:00,0.02,0.16,13,38.10004095776688,4.3332223175321594e-217,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.1786364703687474e-215
1531,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,35.67616017276265,1.8852988295222812e-216,False,False,4.961550932723844e-85,29663,220545,41,61,Demographics,Demographics,mean,5.055787283676653e-215
1587,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-06-13 00:00:00-2019-10-25 00:00:00,0.02,0.3,20,37.29983838043749,1.0207041092928265e-214,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,2.6991953112410302e-213
1592,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-07-02 00:00:00-2019-07-26 00:00:00,0.03,0.34,21,37.33044606723847,2.4118306752451153e-214,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,6.290583021461232e-213
206,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,36.8080681245934,1.9394047726162277e-213,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,4.990036063596348e-212
1591,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,37.333746088463755,5.4115226746082154e-213,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.3738052229938723e-211
211,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,35.912537689186344,1.727812095865699e-209,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,4.328623987537225e-208
222,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-05-03 00:00:00-2019-11-29 00:00:00,0.04,0.22,35,36.221932120931015,2.508168974936846e-209,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,6.2020178289347455e-208
225,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,36.04910746004281,7.089289213754638e-209,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.7305136747421578e-207
2189,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-09 00:00:00-2019-12-30 00:00:00,1.64,2.2,1686,34.76657437503658,8.630308097949166e-209,False,False,1.37031205753814e-97,29663,220545,41,61,Demographics,Demographics,mean,2.0800134960120522e-207
2187,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-04 00:00:00-2019-12-29 00:00:00,1.81,2.3,1867,34.56607515575674,6.802453607593223e-207,False,False,1.1207225900849777e-85,29663,220545,41,61,Demographics,Demographics,mean,1.6189839586071868e-205
1544,2017-02-28 00:00:00-2019-12-30 00:00:00,57.3,27.04,59364,2017-03-07 00:00:00-2019-12-30 00:00:00,5.3,5.38,5450,34.60818668696699,6.910432800794255e-205,False,False,1.4918669785898352e-30,29663,220545,41,61,Demographics,Demographics,mean,1.624378278112625e-203
1081,2017-03-04 00:00:00-2019-12-30 00:00:00,12.98,10.24,13395,2017-11-30 00:00:00-2019-08-29 00:00:00,0.01,0.13,4,36.29214781273307,7.8431213030659636e-205,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.821134507443609e-203
1098,2017-03-04 00:00:00-2019-12-30 00:00:00,12.98,10.24,13395,2017-05-27 00:00:00-2019-12-05 00:00:00,0.03,0.32,25,36.46184088383257,1.1650337953325267e-204,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,2.672559453389314e-203
917,2017-02-28 00:00:00-2019-12-30 00:00:00,12.07,9.82,12509,2017-11-30 00:00:00-2019-08-29 00:00:00,0.01,0.13,4,36.9771426410275,1.0867550654898081e-203,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,2.463311481776898e-202
1071,2017-03-04 00:00:00-2019-12-30 00:00:00,12.98,10.24,13395,2017-03-16 00:00:00-2019-11-25 00:00:00,0.07,0.69,71,36.336578714724546,3.413813248040239e-203,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,7.646941675610135e-202
1097,2017-03-04 00:00:00-2019-12-30 00:00:00,12.98,10.24,13395,2017-07-15 00:00:00-2019-09-24 00:00:00,0.08,0.83,65,36.16290235663752,8.463605043924562e-203,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.8738027911200427e-201
934,2017-02-28 00:00:00-2019-12-30 00:00:00,12.07,9.82,12509,2017-05-27 00:00:00-2019-12-05 00:00:00,0.03,0.32,25,36.99922669977802,3.3769070171279697e-202,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,7.390380414496155e-201
215,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-04-06 00:00:00-2019-11-26 00:00:00,0.02,0.17,22,34.748324465444824,1.5085810472346075e-201,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,3.2640208112894234e-200
1559,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2018-04-05 00:00:00-2019-11-15 00:00:00,0.03,0.31,17,35.358619132615786,3.0011387738092676e-201,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,6.361464548504336e-200
933,2017-02-28 00:00:00-2019-12-30 00:00:00,12.07,9.82,12509,2017-07-15 00:00:00-2019-09-24 00:00:00,0.08,0.83,65,36.80463350406879,3.0069947970871337e-201,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,6.361464548504336e-200
214,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2017-07-02 00:00:00-2019-07-04 00:00:00,0.01,0.08,5,34.78633895758068,5.6144032635942644e-201,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.1747059136135693e-199
907,2017-02-28 00:00:00-2019-12-30 00:00:00,12.07,9.82,12509,2017-03-16 00:00:00-2019-11-25 00:00:00,0.07,0.69,71,36.88289303876853,6.0308053120412806e-201,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.2481144906659346e-199
921,2017-02-28 00:00:00-2019-12-30 00:00:00,12.07,9.82,12509,2017-04-05 00:00:00-2019-08-03 00:00:00,0.02,0.16,13,36.05219800339578,1.716188144846296e-198,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,3.5135722879433845e-197
1564,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-03-16 00:00:00-2019-11-04 00:00:00,0.02,0.16,19,34.453455495937156,5.160277556168163e-197,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.0452306879727854e-195
1575,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-05-03 00:00:00-2019-11-29 00:00:00,0.04,0.22,35,34.74438881477665,5.470699920499629e-197,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.0964434366980308e-195
227,2017-02-28 00:00:00-2019-12-30 00:00:00,6.54,4.8,6778,2018-07-26 00:00:00-2019-12-24 00:00:00,0.04,0.34,20,34.84479136812662,6.434537986428842e-197,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.2702123379204828e-195
1085,2017-03-04 00:00:00-2019-12-30 00:00:00,12.98,10.24,13395,2017-04-05 00:00:00-2019-08-03 00:00:00,0.02,0.16,13,34.97525895667807,6.471144788775569e-197,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.2702123379204828e-195
931,2017-02-28 00:00:00-2019-12-30 00:00:00,12.07,9.82,12509,2017-06-13 00:00:00-2019-10-25 00:00:00,0.02,0.3,20,35.42593800607355,8.528184197147847e-197,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.6569043583030102e-195
936,2017-02-28 00:00:00-2019-12-30 00:00:00,12.07,9.82,12509,2017-07-02 00:00:00-2019-07-26 00:00:00,0.03,0.34,21,35.450197178224535,1.387249924584819e-196,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,2.6680038953631265e-195
1578,2017-03-04 00:00:00-2019-12-30 00:00:00,27.4,20.74,28279,2017-08-15 00:00:00-2019-09-12 00:00:00,0.08,0.56,59,34.58880929020138,1.6562800162241934e-196,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,3.153557150890864e-195
2200,2017-02-28 00:00:00-2019-12-30 00:00:00,71.63,32.12,74204,2017-03-07 00:00:00-2019-12-30 00:00:00,5.3,5.38,5450,33.47213609413127,6.776403267070872e-196,False,False,4.526691548317912e-31,29663,220545,41,61,Demographics,Demographics,mean,1.2774526554953406e-194
935,2017-02-28 00:00:00-2019-12-30 00:00:00,12.07,9.82,12509,2017-05-01 00:00:00-2019-09-13 00:00:00,0.03,0.23,23,35.40283472322879,5.392609897145743e-195,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.0066205141338721e-193
641,2017-03-13 00:00:00-2019-11-13 00:00:00,0.01,0.1,8,2017-03-05 00:00:00-2019-12-30 00:00:00,6.13,5.15,6321,-35.50455458741714,1.0614638155210832e-191,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,1.9621622376234393e-190
1095,2017-03-04 00:00:00-2019-12-30 00:00:00,12.98,10.24,13395,2017-06-13 00:00:00-2019-10-25 00:00:00,0.02,0.3,20,33.948171859955096,1.1524285907218892e-191,False,False,0.0,29663,220545,41,61,Demographics,Demographics,mean,2.1098308045523816e-190
