,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
131,2001-02-18,2001-02-28,29700,29700,2000-12-01,2000-12-27,35000,35000,3.8239684274376744,0.0005022379531896047,True,False,0.0008088652545062893,473041,344700,14,10,Window_35000,Demographics,mean
47,2000-12-01,2000-12-17,35000,35000,2000-12-01,2000-12-27,35000,35000,3.728884960811082,0.0005697503545532672,True,False,0.03696608254350148,473041,344700,14,10,Window_35000,Demographics,mean
48,2000-12-01,2000-12-17,35000,35000,2000-12-18,2001-01-16,35000,35000,3.661622022178107,0.0006565689873898047,True,False,0.005515410259392657,473041,344700,14,10,Window_35000,Demographics,mean
132,2001-02-18,2001-02-28,29700,29700,2000-12-18,2001-01-16,35000,35000,3.7029617095700873,0.0006580881309826525,True,False,7.722679550543405e-05,473041,344700,14,10,Window_35000,Demographics,mean
5,2000-11-01,2000-11-12,35000,35000,2000-12-01,2000-12-27,35000,35000,3.547122187760649,0.0010780150062731394,True,False,0.0019364466086383549,473041,344700,14,10,Window_35000,Demographics,mean
6,2000-11-01,2000-11-12,35000,35000,2000-12-18,2001-01-16,35000,35000,3.41834035657994,0.0014611579940975686,True,False,0.0002012864398467153,473041,344700,14,10,Window_35000,Demographics,mean
117,2001-02-01,2001-02-19,35000,35000,2000-12-01,2000-12-27,35000,35000,3.3160686750824993,0.001836134471065391,True,False,0.2029505784707398,473041,344700,14,10,Window_35000,Demographics,mean
118,2001-02-01,2001-02-19,35000,35000,2000-12-18,2001-01-16,35000,35000,3.302328084106003,0.0018374917796049322,True,False,0.04099706113290004,473041,344700,14,10,Window_35000,Demographics,mean
89,2001-01-17,2001-01-24,35000,35000,2000-12-01,2000-12-27,35000,35000,3.0222101320622388,0.004823304667559682,True,False,3.992397476901336e-05,473041,344700,14,10,Window_35000,Demographics,mean
90,2001-01-17,2001-01-24,35000,35000,2000-12-18,2001-01-16,35000,35000,2.9416552720993137,0.005678028088714999,True,False,2.9974618462528728e-06,473041,344700,14,10,Window_35000,Demographics,mean
60,2000-12-16,2001-01-16,35000,35000,2000-12-02,2000-12-13,35000,35000,-2.708868289917327,0.009727810909825664,False,True,1.1367369557661892e-05,473041,344700,14,10,Window_35000,Demographics,mean
129,2001-02-18,2001-02-28,29700,29700,2000-11-25,2000-12-13,35000,35000,2.7614034060325916,0.01004464071126094,True,False,0.009915582446706449,473041,344700,14,10,Window_35000,Demographics,mean
103,2001-01-22,2001-02-13,35000,35000,2000-12-01,2000-12-27,35000,35000,2.6438834948796366,0.01103996963373377,True,False,0.49918925628082544,473041,344700,14,10,Window_35000,Demographics,mean
104,2001-01-22,2001-02-13,35000,35000,2000-12-18,2001-01-16,35000,35000,2.615468861045762,0.011690342468093785,True,False,0.12696772209200913,473041,344700,14,10,Window_35000,Demographics,mean
45,2000-12-01,2000-12-17,35000,35000,2000-11-25,2000-12-13,35000,35000,2.595793686588479,0.013835751394786511,True,False,0.3371569099766137,473041,344700,14,10,Window_35000,Demographics,mean
