,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
80,2001-02-12 00:00:00-2001-02-15 00:00:00,5738.5,882.43,22954,2001-01-19 00:00:00-2001-01-22 00:00:00,16292.25,5730.15,65169,-0.14772859843055045,0.887523834696744,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
101,2001-02-16 00:00:00-2001-02-18 00:00:00,7770.0,2255.48,23310,2001-01-15 00:00:00-2001-01-18 00:00:00,7388.5,1945.1,29554,0.148951061810106,0.8889021016568286,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
34,2001-02-01 00:00:00-2001-02-04 00:00:00,7805.25,3913.93,31221,2001-01-12 00:00:00-2001-01-14 00:00:00,10410.0,5214.02,31230,-0.14669324789261584,0.8896524207785959,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
148,2001-02-22 00:00:00-2001-02-25 00:00:00,8685.5,3268.2,34742,2000-11-14 00:00:00-2000-11-17 00:00:00,4693.5,598.51,18774,0.14141685793901765,0.8921810889643116,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
55,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2001-01-09 00:00:00-2001-01-11 00:00:00,4087.67,355.66,12263,0.13818637030761274,0.8967744034561591,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
102,2001-02-16 00:00:00-2001-02-18 00:00:00,7770.0,2255.48,23310,2001-01-19 00:00:00-2001-01-22 00:00:00,16292.25,5730.15,65169,-0.12878010225739353,0.9032218048761725,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
44,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2000-11-01 00:00:00-2000-11-05 00:00:00,8238.6,4847.42,41193,0.1275706348716962,0.906028355863842,False,False,0.5186050164287255,586249,233952,22,9,Trend,Promotion,mean
114,2001-02-19 00:00:00-2001-02-21 00:00:00,6345.0,280.66,19035,2000-11-24 00:00:00-2000-11-26 00:00:00,12141.0,4642.58,36423,0.12292701572267412,0.9081226711387166,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
31,2001-02-01 00:00:00-2001-02-04 00:00:00,7805.25,3913.93,31221,2000-12-29 00:00:00-2000-12-31 00:00:00,7663.67,4514.82,22991,0.11960076259598336,0.9100003339193552,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
170,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2000-11-14 00:00:00-2000-11-17 00:00:00,4693.5,598.51,18774,0.11860039707974104,0.911402936891518,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
47,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2000-11-21 00:00:00-2000-11-23 00:00:00,6257.67,1673.15,18773,-0.11680772995010676,0.9126554295964908,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
147,2001-02-22 00:00:00-2001-02-25 00:00:00,8685.5,3268.2,34742,2000-11-05 00:00:00-2000-11-08 00:00:00,7749.0,4725.02,30996,0.10713451420226712,0.9181886598125957,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
33,2001-02-01 00:00:00-2001-02-04 00:00:00,7805.25,3913.93,31221,2001-01-09 00:00:00-2001-01-11 00:00:00,4087.67,355.66,12263,-0.10646080877226628,0.9197436226574738,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
56,2001-02-09 00:00:00-2001-02-11 00:00:00,9091.0,3427.79,27273,2001-01-12 00:00:00-2001-01-14 00:00:00,10410.0,5214.02,31230,0.1000209373303896,0.9251424085105948,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
113,2001-02-19 00:00:00-2001-02-21 00:00:00,6345.0,280.66,19035,2000-11-21 00:00:00-2000-11-23 00:00:00,6257.67,1673.15,18773,0.09389858385317694,0.9297190274235516,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
169,2001-01-28 00:00:00-2001-01-30 00:00:00,5211.67,1018.73,15635,2000-11-05 00:00:00-2000-11-08 00:00:00,7749.0,4725.02,30996,0.08921649650629083,0.9333090943611513,False,False,1.0,586249,233952,22,9,Trend,Promotion,mean
