,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
102,2000-12-16,2001-01-16,20000,20000,2000-11-01,2000-11-04,20000,20000,-3.173510003987005,0.0031905213030367823,False,False,8.348659466880633e-09,676936,140805,34,8,Window_20000,Demographics,mean
34,2000-11-14,2000-12-13,20000,20000,2000-11-01,2000-11-04,20000,20000,-3.1880182002163515,0.003195171871595681,False,False,2.8751105832873333e-09,676936,140805,34,8,Window_20000,Demographics,mean
190,2001-01-22,2001-02-13,20000,20000,2001-01-01,2001-01-20,20000,20000,2.949683970331043,0.00523566744323135,False,False,0.3434365461346044,676936,140805,34,8,Window_20000,Demographics,mean
58,2000-11-14,2000-12-13,20000,20000,2001-01-22,2001-01-30,20000,20000,-2.920857774269715,0.0059160836310086385,False,True,2.434900389849028e-06,676936,140805,34,8,Window_20000,Demographics,mean
126,2000-12-16,2001-01-16,20000,20000,2001-01-22,2001-01-30,20000,20000,-2.88652242943477,0.0063198677789596935,False,True,6.186688789954742e-06,676936,140805,34,8,Window_20000,Demographics,mean
204,2001-02-01,2001-02-28,20000,20000,2000-11-01,2000-11-04,20000,20000,-2.9070235867720804,0.006800289423563727,False,False,7.149234628963605e-10,676936,140805,34,8,Window_20000,Demographics,mean
65,2000-11-14,2000-12-13,20000,20000,2001-02-18,2001-02-23,20000,20000,-2.8606052272151485,0.007180346909265468,False,False,5.502236328479251e-08,676936,140805,34,8,Window_20000,Demographics,mean
133,2000-12-16,2001-01-16,20000,20000,2001-02-18,2001-02-23,20000,20000,-2.835103480724954,0.007468432381719417,False,False,1.5209921032977424e-07,676936,140805,34,8,Window_20000,Demographics,mean
136,2001-01-01,2001-01-24,20000,20000,2000-11-01,2000-11-04,20000,20000,-2.7683408003816634,0.01024783247811226,False,False,3.713288328784303e-08,676936,140805,34,8,Window_20000,Demographics,mean
36,2000-11-14,2000-12-13,20000,20000,2000-11-05,2000-11-11,20000,20000,-2.6994294660508134,0.010624004646747447,False,False,2.1030203037449804e-07,676936,140805,34,8,Window_20000,Demographics,mean
88,2000-11-29,2000-12-17,20000,20000,2001-01-01,2001-01-20,20000,20000,2.679708357580224,0.01093383320412014,True,False,1.0,676936,140805,34,8,Window_20000,Demographics,mean
104,2000-12-16,2001-01-16,20000,20000,2000-11-05,2000-11-11,20000,20000,-2.6659014976180186,0.011316137538528092,False,False,5.660826495754595e-07,676936,140805,34,8,Window_20000,Demographics,mean
41,2000-11-14,2000-12-13,20000,20000,2000-11-24,2000-11-28,20000,20000,-2.6707673901211,0.011656937601788368,False,False,1.3193950169789866e-08,676936,140805,34,8,Window_20000,Demographics,mean
20,2000-11-01,2000-11-16,20000,20000,2001-01-01,2001-01-20,20000,20000,2.6575787856933166,0.011904848764950826,True,False,0.1840386271964216,676936,140805,34,8,Window_20000,Demographics,mean
179,2001-01-22,2001-02-13,20000,20000,2000-11-29,2000-12-13,20000,20000,2.642961069524108,0.012091313839946865,False,False,5.711961412207021e-05,676936,140805,34,8,Window_20000,Demographics,mean
109,2000-12-16,2001-01-16,20000,20000,2000-11-24,2000-11-28,20000,20000,-2.643753082792821,0.012187063960016975,False,False,3.740450498729905e-08,676936,140805,34,8,Window_20000,Demographics,mean
186,2001-01-22,2001-02-13,20000,20000,2000-12-29,2001-01-16,20000,20000,2.5959412895847986,0.0131296514441545,False,False,0.18905070536983773,676936,140805,34,8,Window_20000,Demographics,mean
235,2001-02-01,2001-02-28,20000,20000,2001-02-18,2001-02-23,20000,20000,-2.481453457266394,0.018526658967315576,False,False,1.4225832336989504e-08,676936,140805,34,8,Window_20000,Demographics,mean
160,2001-01-01,2001-01-24,20000,20000,2001-01-22,2001-01-30,20000,20000,-2.470879618386321,0.019179203165054923,False,True,2.3876914086081055e-05,676936,140805,34,8,Window_20000,Demographics,mean
228,2001-02-01,2001-02-28,20000,20000,2001-01-22,2001-01-30,20000,20000,-2.445308611407252,0.019645664840347927,False,True,6.748253250958289e-07,676936,140805,34,8,Window_20000,Demographics,mean
167,2001-01-01,2001-01-24,20000,20000,2001-02-18,2001-02-23,20000,20000,-2.4454684045887687,0.021011922036382028,False,False,6.454718995113277e-07,676936,140805,34,8,Window_20000,Demographics,mean
77,2000-11-29,2000-12-17,20000,20000,2000-11-29,2000-12-13,20000,20000,2.4104591320186173,0.021852770262088626,True,False,0.0016841746535356653,676936,140805,34,8,Window_20000,Demographics,mean
9,2000-11-01,2000-11-16,20000,20000,2000-11-29,2000-12-13,20000,20000,2.4226913473197733,0.02188137580846033,True,False,0.018320735421941188,676936,140805,34,8,Window_20000,Demographics,mean
84,2000-11-29,2000-12-17,20000,20000,2000-12-29,2001-01-16,20000,20000,2.353695551398931,0.024166388192742576,True,False,1.0,676936,140805,34,8,Window_20000,Demographics,mean
16,2000-11-01,2000-11-16,20000,20000,2000-12-29,2001-01-16,20000,20000,2.3512063561567547,0.024836309647035846,True,False,0.3371569099766137,676936,140805,34,8,Window_20000,Demographics,mean
182,2001-01-22,2001-02-13,20000,20000,2000-12-01,2000-12-14,20000,20000,2.337167788524427,0.025278197525462842,False,False,0.005687459200368432,676936,140805,34,8,Window_20000,Demographics,mean
211,2001-02-01,2001-02-28,20000,20000,2000-11-24,2000-11-28,20000,20000,-2.323976955228169,0.026853624976321776,False,False,3.3432562280124714e-09,676936,140805,34,8,Window_20000,Demographics,mean
199,2001-01-22,2001-02-13,20000,20000,2001-02-01,2001-02-18,20000,20000,2.280345091892192,0.0281343373152593,False,False,0.10060220358283992,676936,140805,34,8,Window_20000,Demographics,mean
206,2001-02-01,2001-02-28,20000,20000,2000-11-05,2000-11-11,20000,20000,-2.277534483256921,0.02936334196872284,False,False,5.555676013262397e-08,676936,140805,34,8,Window_20000,Demographics,mean
138,2001-01-01,2001-01-24,20000,20000,2000-11-05,2000-11-11,20000,20000,-2.287709005138028,0.029634522971895443,False,False,2.330523752710466e-06,676936,140805,34,8,Window_20000,Demographics,mean
143,2001-01-01,2001-01-24,20000,20000,2000-11-24,2000-11-28,20000,20000,-2.2843575112754255,0.03043390840566129,False,False,1.630050687655342e-07,676936,140805,34,8,Window_20000,Demographics,mean
38,2000-11-14,2000-12-13,20000,20000,2000-11-12,2000-11-19,20000,20000,-2.2265221050502317,0.032325905532715055,False,True,7.422263216946904e-07,676936,140805,34,8,Window_20000,Demographics,mean
106,2000-12-16,2001-01-16,20000,20000,2000-11-12,2000-11-19,20000,20000,-2.182798060274123,0.035299067474596595,False,True,1.942610734077494e-06,676936,140805,34,8,Window_20000,Demographics,mean
64,2000-11-14,2000-12-13,20000,20000,2001-02-16,2001-02-19,20000,20000,-2.169644132606311,0.03756903715000153,False,False,2.8751105832873333e-09,676936,140805,34,8,Window_20000,Demographics,mean
198,2001-01-22,2001-02-13,20000,20000,2001-02-01,2001-02-14,20000,20000,2.1593480260462665,0.03775878238248697,False,False,0.0004238271173792156,676936,140805,34,8,Window_20000,Demographics,mean
40,2000-11-14,2000-12-13,20000,20000,2000-11-19,2000-11-25,20000,20000,-2.142912350006581,0.039151789304107606,False,False,2.1030203037449804e-07,676936,140805,34,8,Window_20000,Demographics,mean
132,2000-12-16,2001-01-16,20000,20000,2001-02-16,2001-02-19,20000,20000,-2.140968325544237,0.03953100365630547,False,False,8.348659466880633e-09,676936,140805,34,8,Window_20000,Demographics,mean
12,2000-11-01,2000-11-16,20000,20000,2000-12-01,2000-12-14,20000,20000,2.1516478129107752,0.04019625176040001,True,False,0.5929800980174267,676936,140805,34,8,Window_20000,Demographics,mean
80,2000-11-29,2000-12-17,20000,20000,2000-12-01,2000-12-14,20000,20000,2.127486200253562,0.04143908101636925,True,False,0.09415600210118638,676936,140805,34,8,Window_20000,Demographics,mean
52,2000-11-14,2000-12-13,20000,20000,2001-01-03,2001-01-16,20000,20000,-2.0941502343833376,0.042320344507519016,False,True,0.00037057721471458674,676936,140805,34,8,Window_20000,Demographics,mean
178,2001-01-22,2001-02-13,20000,20000,2000-11-26,2000-12-13,20000,20000,2.0936793181643356,0.042839173169084886,False,False,0.10060220358283992,676936,140805,34,8,Window_20000,Demographics,mean
108,2000-12-16,2001-01-16,20000,20000,2000-11-19,2000-11-25,20000,20000,-2.0951933698939875,0.04305623572813252,False,False,5.660826495754595e-07,676936,140805,34,8,Window_20000,Demographics,mean
29,2000-11-01,2000-11-16,20000,20000,2001-02-01,2001-02-18,20000,20000,2.080380753018183,0.04558064212914419,True,False,0.5958830905651775,676936,140805,34,8,Window_20000,Demographics,mean
97,2000-11-29,2000-12-17,20000,20000,2001-02-01,2001-02-18,20000,20000,2.0632076433016833,0.04657211532359574,True,False,1.0,676936,140805,34,8,Window_20000,Demographics,mean
120,2000-12-16,2001-01-16,20000,20000,2001-01-03,2001-01-16,20000,20000,-2.041857039764216,0.04718873664591884,False,True,0.0007891129890156312,676936,140805,34,8,Window_20000,Demographics,mean
170,2001-01-22,2001-02-13,20000,20000,2000-11-01,2000-11-04,20000,20000,-2.054813916275832,0.050488688367045516,False,False,9.924948868504835e-08,676936,140805,34,8,Window_20000,Demographics,mean
28,2000-11-01,2000-11-16,20000,20000,2001-02-01,2001-02-14,20000,20000,1.9716574811938579,0.05860250981258053,True,False,0.08717863640692844,676936,140805,34,8,Window_20000,Demographics,mean
96,2000-11-29,2000-12-17,20000,20000,2001-02-01,2001-02-14,20000,20000,1.9577496517841364,0.059313281504393675,True,False,0.009915582446706449,676936,140805,34,8,Window_20000,Demographics,mean
68,2000-11-29,2000-12-17,20000,20000,2000-11-01,2000-11-04,20000,20000,-1.9585317321411666,0.063582293917845,True,False,4.93398202308299e-06,676936,140805,34,8,Window_20000,Demographics,mean
8,2000-11-01,2000-11-16,20000,20000,2000-11-26,2000-12-13,20000,20000,1.8929284796131245,0.0674418990484186,True,False,0.5958830905651775,676936,140805,34,8,Window_20000,Demographics,mean
184,2001-01-22,2001-02-13,20000,20000,2000-12-16,2000-12-27,20000,20000,1.890772015216524,0.06746202449154093,False,False,0.0010583423977030537,676936,140805,34,8,Window_20000,Demographics,mean
76,2000-11-29,2000-12-17,20000,20000,2000-11-26,2000-12-13,20000,20000,1.8867569057554026,0.06751055260791942,True,False,1.0,676936,140805,34,8,Window_20000,Demographics,mean
183,2001-01-22,2001-02-13,20000,20000,2000-12-01,2000-12-17,20000,20000,1.8781489105791775,0.06805018721063798,False,False,0.012341677557611242,676936,140805,34,8,Window_20000,Demographics,mean
234,2001-02-01,2001-02-28,20000,20000,2001-02-16,2001-02-19,20000,20000,-1.8503943396533187,0.07412744829133071,False,False,7.149234628963605e-10,676936,140805,34,8,Window_20000,Demographics,mean
140,2001-01-01,2001-01-24,20000,20000,2000-11-12,2000-11-19,20000,20000,-1.848635248575178,0.0743885126622454,False,True,7.744216431044088e-06,676936,140805,34,8,Window_20000,Demographics,mean
61,2000-11-14,2000-12-13,20000,20000,2001-02-03,2001-02-13,20000,20000,-1.8286703763800818,0.0751041514618581,False,True,2.1525170231524777e-05,676936,140805,34,8,Window_20000,Demographics,mean
166,2001-01-01,2001-01-24,20000,20000,2001-02-16,2001-02-19,20000,20000,-1.8428170662211696,0.0767864848956465,False,False,3.713288328784303e-08,676936,140805,34,8,Window_20000,Demographics,mean
129,2000-12-16,2001-01-16,20000,20000,2001-02-03,2001-02-13,20000,20000,-1.7796949298063724,0.08253895642307837,False,True,5.1274397313390606e-05,676936,140805,34,8,Window_20000,Demographics,mean
0,2000-11-01,2000-11-16,20000,20000,2000-11-01,2000-11-04,20000,20000,-1.8223668619340496,0.08505661091627793,True,False,8.861088252091494e-05,676936,140805,34,8,Window_20000,Demographics,mean
142,2001-01-01,2001-01-24,20000,20000,2000-11-19,2000-11-25,20000,20000,-1.7789061838108229,0.08574049902376488,False,False,2.330523752710466e-06,676936,140805,34,8,Window_20000,Demographics,mean
208,2001-02-01,2001-02-28,20000,20000,2000-11-12,2000-11-19,20000,20000,-1.7582781193158037,0.08769999214806257,False,True,2.0066051152847008e-07,676936,140805,34,8,Window_20000,Demographics,mean
14,2000-11-01,2000-11-16,20000,20000,2000-12-16,2000-12-27,20000,20000,1.7529786466869963,0.09139100349850153,True,False,0.17423138824802123,676936,140805,34,8,Window_20000,Demographics,mean
82,2000-11-29,2000-12-17,20000,20000,2000-12-16,2000-12-27,20000,20000,1.715084193612063,0.09699828412108515,True,False,0.02205578047759532,676936,140805,34,8,Window_20000,Demographics,mean
154,2001-01-01,2001-01-24,20000,20000,2001-01-03,2001-01-16,20000,20000,-1.6926685889625055,0.09915713756247613,False,True,0.0026997960632601883,676936,140805,34,8,Window_20000,Demographics,mean
210,2001-02-01,2001-02-28,20000,20000,2000-11-19,2000-11-25,20000,20000,-1.6934347431170835,0.0997934727493233,False,False,5.555676013262397e-08,676936,140805,34,8,Window_20000,Demographics,mean
13,2000-11-01,2000-11-16,20000,20000,2000-12-01,2000-12-17,20000,20000,1.6948610947667528,0.10012602286946358,True,False,1.0,676936,140805,34,8,Window_20000,Demographics,mean
224,2001-02-01,2001-02-28,20000,20000,2001-01-01,2001-01-20,20000,20000,1.6758066465422425,0.10056130645966858,False,False,0.014590801565998051,676936,140805,34,8,Window_20000,Demographics,mean
81,2000-11-29,2000-12-17,20000,20000,2000-12-01,2000-12-17,20000,20000,1.6876017652274247,0.100642231694521,True,False,0.18199590852785957,676936,140805,34,8,Window_20000,Demographics,mean
55,2000-11-14,2000-12-13,20000,20000,2001-01-18,2001-01-21,20000,20000,-1.5662126339549707,0.12713562240329088,False,False,2.8751105832873333e-09,676936,140805,34,8,Window_20000,Demographics,mean
60,2000-11-14,2000-12-13,20000,20000,2001-02-06,2001-02-13,20000,20000,-1.5495058546933609,0.13000761570855016,False,True,7.422263216946904e-07,676936,140805,34,8,Window_20000,Demographics,mean
195,2001-01-22,2001-02-13,20000,20000,2001-01-27,2001-02-13,20000,20000,1.5402456588437103,0.13157592272111604,False,True,0.012341677557611242,676936,140805,34,8,Window_20000,Demographics,mean
123,2000-12-16,2001-01-16,20000,20000,2001-01-18,2001-01-21,20000,20000,-1.532359724350381,0.1346867360684489,False,False,8.348659466880633e-09,676936,140805,34,8,Window_20000,Demographics,mean
222,2001-02-01,2001-02-28,20000,20000,2001-01-03,2001-01-16,20000,20000,-1.5052592135872587,0.1401138759766109,False,True,0.00012033048831979041,676936,140805,34,8,Window_20000,Demographics,mean
128,2000-12-16,2001-01-16,20000,20000,2001-02-06,2001-02-13,20000,20000,-1.4973146699896063,0.1425724520261454,False,True,1.942610734077494e-06,676936,140805,34,8,Window_20000,Demographics,mean
201,2001-01-22,2001-02-13,20000,20000,2001-02-18,2001-02-23,20000,20000,-1.504402701468064,0.14408674054272363,False,False,1.6582400466234189e-06,676936,140805,34,8,Window_20000,Demographics,mean
163,2001-01-01,2001-01-24,20000,20000,2001-02-03,2001-02-13,20000,20000,-1.4722762165704537,0.15042024836207513,False,True,0.00018638080576320617,676936,140805,34,8,Window_20000,Demographics,mean
99,2000-11-29,2000-12-17,20000,20000,2001-02-18,2001-02-23,20000,20000,-1.4441353159277206,0.16218609966129893,True,False,6.817382841942172e-05,676936,140805,34,8,Window_20000,Demographics,mean
177,2001-01-22,2001-02-13,20000,20000,2000-11-24,2000-11-28,20000,20000,-1.4088978141707866,0.17071330611892926,False,False,4.2764267651485336e-07,676936,140805,34,8,Window_20000,Demographics,mean
57,2000-11-14,2000-12-13,20000,20000,2001-01-21,2001-01-24,20000,20000,-1.4007413317074966,0.17091444568407796,False,False,2.8751105832873333e-09,676936,140805,34,8,Window_20000,Demographics,mean
213,2001-02-01,2001-02-28,20000,20000,2000-11-29,2000-12-13,20000,20000,1.3768634404285467,0.1760265736946894,False,False,6.748253250958289e-07,676936,140805,34,8,Window_20000,Demographics,mean
