,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
95,2001-01-01 00:00:00-2001-01-24 00:00:00,1250.0,3956.73,30000,2001-01-05 00:00:00-2001-01-18 00:00:00,2142.86,1676.0,30000,-3.558154565720579,0.0021598814032552944,False,True,0.07657595447176864,622149,196044,21,7,Window_30000,Trend,mean
53,2000-12-03 00:00:00-2000-12-22 00:00:00,1500.0,3691.86,30000,2001-01-05 00:00:00-2001-01-18 00:00:00,2142.86,1676.0,30000,-2.9700382135862777,0.006928534216046069,False,True,0.34035574238519883,622149,196044,21,7,Window_30000,Trend,mean
116,2001-01-22 00:00:00-2001-02-26 00:00:00,833.33,1762.24,30000,2001-01-05 00:00:00-2001-01-18 00:00:00,2142.86,1676.0,30000,-2.936602008153161,0.008363336699665637,False,True,0.29967715920559357,622149,196044,21,7,Window_30000,Trend,mean
103,2001-01-01 00:00:00-2001-01-24 00:00:00,1250.0,3956.73,30000,2001-02-18 00:00:00-2001-02-25 00:00:00,3750.0,2505.57,30000,-3.098640443768849,0.014084788630841841,False,True,1.0,622149,196044,21,7,Window_30000,Trend,mean
87,2001-01-01 00:00:00-2001-01-24 00:00:00,1250.0,3956.73,30000,2000-11-18 00:00:00-2000-11-25 00:00:00,3750.0,2849.72,30000,-3.0623363887667945,0.014403544052620863,False,True,1.0,622149,196044,21,7,Window_30000,Trend,mean
74,2000-12-18 00:00:00-2001-01-03 00:00:00,1764.71,3387.41,30000,2001-01-05 00:00:00-2001-01-18 00:00:00,2142.86,1676.0,30000,-2.6309984989719304,0.014764866164507314,False,True,0.28165415768478136,622149,196044,21,7,Window_30000,Trend,mean
61,2000-12-03 00:00:00-2000-12-22 00:00:00,1500.0,3691.86,30000,2001-02-18 00:00:00-2001-02-25 00:00:00,3750.0,2505.57,30000,-2.7452499438745965,0.021824574085559822,False,True,0.746885633390364,622149,196044,21,7,Window_30000,Trend,mean
45,2000-12-03 00:00:00-2000-12-22 00:00:00,1500.0,3691.86,30000,2000-11-18 00:00:00-2000-11-25 00:00:00,3750.0,2849.72,30000,-2.6760724973810515,0.023572044251482897,False,True,0.746885633390364,622149,196044,21,7,Window_30000,Trend,mean
84,2001-01-01 00:00:00-2001-01-24 00:00:00,1250.0,3956.73,30000,2000-11-01 00:00:00-2000-11-05 00:00:00,6000.0,2876.67,30000,-3.2558527961942096,0.026695182382570543,False,False,0.7222829627161923,622149,196044,21,7,Window_30000,Trend,mean
124,2001-01-22 00:00:00-2001-02-26 00:00:00,833.33,1762.24,30000,2001-02-18 00:00:00-2001-02-25 00:00:00,3750.0,2505.57,30000,-2.6783910059150076,0.02674671398135476,False,True,1.0,622149,196044,21,7,Window_30000,Trend,mean
108,2001-01-22 00:00:00-2001-02-26 00:00:00,833.33,1762.24,30000,2000-11-18 00:00:00-2000-11-25 00:00:00,3750.0,2849.72,30000,-2.608206087756667,0.029148031548092892,False,True,1.0,622149,196044,21,7,Window_30000,Trend,mean
82,2000-12-18 00:00:00-2001-01-03 00:00:00,1764.71,3387.41,30000,2001-02-18 00:00:00-2001-02-25 00:00:00,3750.0,2505.57,30000,-2.5189680546805753,0.030860457689619872,False,True,0.7311530400117543,622149,196044,21,7,Window_30000,Trend,mean
42,2000-12-03 00:00:00-2000-12-22 00:00:00,1500.0,3691.86,30000,2000-11-01 00:00:00-2000-11-05 00:00:00,6000.0,2876.67,30000,-2.9823745028067816,0.03196900878186506,False,False,0.17691363028975166,622149,196044,21,7,Window_30000,Trend,mean
32,2000-11-07 00:00:00-2000-12-05 00:00:00,1034.48,1848.68,30000,2001-01-05 00:00:00-2001-01-18 00:00:00,2142.86,1676.0,30000,-2.257495186313102,0.033321089201160094,False,True,0.4168810700977633,622149,196044,21,7,Window_30000,Trend,mean
66,2000-12-18 00:00:00-2001-01-03 00:00:00,1764.71,3387.41,30000,2000-11-18 00:00:00-2000-11-25 00:00:00,3750.0,2849.72,30000,-2.43192958495436,0.03461965431325078,False,True,0.7311530400117543,622149,196044,21,7,Window_30000,Trend,mean
86,2001-01-01 00:00:00-2001-01-24 00:00:00,1250.0,3956.73,30000,2000-11-11 00:00:00-2000-11-19 00:00:00,3333.33,3307.69,30000,-2.462534732555252,0.03488639734738085,False,True,1.0,622149,196044,21,7,Window_30000,Trend,mean
105,2001-01-22 00:00:00-2001-02-26 00:00:00,833.33,1762.24,30000,2000-11-01 00:00:00-2000-11-05 00:00:00,6000.0,2876.67,30000,-2.9207426009171225,0.03744309445525208,False,False,0.34278171114790873,622149,196044,21,7,Window_30000,Trend,mean
63,2000-12-18 00:00:00-2001-01-03 00:00:00,1764.71,3387.41,30000,2000-11-01 00:00:00-2000-11-05 00:00:00,6000.0,2876.67,30000,-2.801742387154416,0.03792892695644016,False,False,0.15806157053210917,622149,196044,21,7,Window_30000,Trend,mean
96,2001-01-01 00:00:00-2001-01-24 00:00:00,1250.0,3956.73,30000,2001-01-17 00:00:00-2001-01-21 00:00:00,6000.0,3461.76,30000,-2.6804293162419195,0.04932652182627582,False,False,0.7222829627161923,622149,196044,21,7,Window_30000,Trend,mean
