,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
372,2017-01-01,2018-01-01,10000,10000,2015-01-01,2016-11-20,10000,10000,37.10302604754244,1.8892577174792818e-193,False,False,1.0411234834017648e-82,595143,130091,60,14,Window_10000,Promotion,mean
612,2017-01-01,2018-01-01,10000,10000,2015-01-01,2016-11-20,10000,10000,37.08032382803567,2.7229625976729023e-193,False,False,2.4086459990474614e-82,595143,130091,60,14,Window_10000,Promotion,mean
132,2017-01-01,2018-01-01,10000,10000,2015-01-01,2016-11-20,10000,10000,36.21693471210495,3.03153398488523e-187,False,False,1.0411234834017648e-82,595143,130091,60,14,Window_10000,Promotion,mean
380,2017-01-01,2018-01-01,10000,10000,2015-01-03,2016-11-20,10000,10000,34.86093610391233,1.2881406366834278e-177,False,False,0.6271731792145275,595143,130091,60,14,Window_10000,Promotion,mean
620,2017-01-01,2018-01-01,10000,10000,2015-01-03,2016-11-20,10000,10000,34.50789321996201,3.916820129363395e-175,False,False,0.589395652184503,595143,130091,60,14,Window_10000,Promotion,mean
140,2017-01-01,2018-01-01,10000,10000,2015-01-03,2016-11-20,10000,10000,33.760432189464716,7.159698235266438e-170,False,False,0.6271731792145275,595143,130091,60,14,Window_10000,Promotion,mean
407,2017-01-01,2018-01-01,10000,10000,2015-01-01,2016-11-20,10000,10000,32.01123108927848,1.2653842668419666e-157,False,False,4.833834742341633e-89,595143,130091,60,14,Window_10000,Promotion,mean
368,2017-01-01,2018-01-01,10000,10000,2015-01-01,2016-11-20,10000,10000,31.686217345550006,2.4849137408677e-155,False,False,3.030169074886395e-91,595143,130091,60,14,Window_10000,Promotion,mean
647,2017-01-01,2018-01-01,10000,10000,2015-01-01,2016-11-20,10000,10000,31.502046901945175,4.948603969108522e-154,False,False,1.1310976267008771e-88,595143,130091,60,14,Window_10000,Promotion,mean
371,2017-01-01,2018-01-01,10000,10000,2015-01-01,2016-11-20,10000,10000,31.28040073703749,1.8102030163411503e-152,False,False,6.925674071997154e-87,595143,130091,60,14,Window_10000,Promotion,mean
