,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
132,2001-01-27,2001-02-13,10000,10000,2000-11-19,2000-11-22,10000,10000,-3.3933712867031587,0.0028851181374498743,False,False,0.2642883452260244,586249,233952,59,24,Window_10000,Promotion,mean
150,2001-01-27,2001-02-13,10000,10000,2000-12-14,2000-12-16,10000,10000,-2.9856442744500518,0.00759935477593133,False,False,0.12365771040283367,586249,233952,59,24,Window_10000,Promotion,mean
722,2001-02-01,2001-02-16,10000,10000,2000-11-19,2000-11-22,10000,10000,-2.9215353340317924,0.009111261062684364,False,False,8.861088252091494e-05,586249,233952,59,24,Window_10000,Promotion,mean
125,2001-01-27,2001-02-13,10000,10000,2000-11-09,2000-11-12,10000,10000,-2.787733952996392,0.01136090935074861,False,False,0.2642883452260244,586249,233952,59,24,Window_10000,Promotion,mean
1102,2001-02-21,2001-02-23,10000,10000,2000-12-31,2001-01-16,10000,10000,2.7842867687568975,0.012241789370538554,False,False,1.0,586249,233952,59,24,Window_10000,Promotion,mean
128,2001-01-27,2001-02-13,10000,10000,2000-11-12,2000-11-16,10000,10000,-2.7063388740169656,0.013222665817524178,False,False,0.46929462134691535,586249,233952,59,24,Window_10000,Promotion,mean
1220,2001-02-23,2001-02-26,10000,10000,2000-12-31,2001-01-16,10000,10000,2.714938234342245,0.013738977616613414,False,False,1.0,586249,233952,59,24,Window_10000,Promotion,mean
663,2001-02-01,2001-02-14,10000,10000,2000-11-19,2000-11-22,10000,10000,-2.730990758611217,0.014800920961856718,False,False,0.12166757133122967,586249,233952,59,24,Window_10000,Promotion,mean
138,2001-01-27,2001-02-13,10000,10000,2000-11-26,2000-11-29,10000,10000,-2.627086888554749,0.016150796163875804,False,False,0.2642883452260244,586249,233952,59,24,Window_10000,Promotion,mean
1338,2001-02-26,2001-02-28,10000,10000,2000-12-31,2001-01-16,10000,10000,2.601758810817723,0.018032564489115856,False,False,1.0,586249,233952,59,24,Window_10000,Promotion,mean
1084,2001-02-21,2001-02-23,10000,10000,2000-11-29,2000-12-13,10000,10000,2.629066929802971,0.018230623705458613,False,False,0.1110171055121861,586249,233952,59,24,Window_10000,Promotion,mean
1093,2001-02-21,2001-02-23,10000,10000,2000-12-01,2000-12-16,10000,10000,2.5999909989133,0.018680407168036647,False,False,2.1286431056477533e-05,586249,233952,59,24,Window_10000,Promotion,mean
740,2001-02-01,2001-02-16,10000,10000,2000-12-14,2000-12-16,10000,10000,-2.57717839523317,0.019581860522794522,False,False,2.1286431056477533e-05,586249,233952,59,24,Window_10000,Promotion,mean
1083,2001-02-21,2001-02-23,10000,10000,2000-11-27,2000-12-13,10000,10000,2.5391634903999094,0.02056007589006352,False,False,7.943623053132743e-06,586249,233952,59,24,Window_10000,Promotion,mean
191,2001-01-29,2001-02-13,10000,10000,2000-11-19,2000-11-22,10000,10000,-2.538508390695275,0.02058821990240306,False,False,8.861088252091494e-05,586249,233952,59,24,Window_10000,Promotion,mean
1202,2001-02-23,2001-02-26,10000,10000,2000-11-29,2000-12-13,10000,10000,2.542452128495807,0.021033881366682404,False,False,0.24527811680676948,586249,233952,59,24,Window_10000,Promotion,mean
122,2001-01-27,2001-02-13,10000,10000,2000-11-05,2000-11-07,10000,10000,-2.515572420171499,0.02103762890180771,False,False,0.12365771040283367,586249,233952,59,24,Window_10000,Promotion,mean
1211,2001-02-23,2001-02-26,10000,10000,2000-12-01,2000-12-16,10000,10000,2.5029205830167736,0.022172979059927503,False,False,8.8610882520915e-05,586249,233952,59,24,Window_10000,Promotion,mean
1111,2001-02-21,2001-02-23,10000,10000,2001-01-01,2001-01-18,10000,10000,2.4721939178156513,0.023050433756618072,False,False,6.170675918325204e-05,586249,233952,59,24,Window_10000,Promotion,mean
155,2001-01-27,2001-02-13,10000,10000,2000-12-26,2000-12-29,10000,10000,-2.4583844544894964,0.02320084801063479,False,False,0.2642883452260244,586249,233952,59,24,Window_10000,Promotion,mean
1110,2001-02-21,2001-02-23,10000,10000,2001-01-01,2001-01-17,10000,10000,2.470318462422165,0.023725073298624458,False,False,7.943623053132743e-06,586249,233952,59,24,Window_10000,Promotion,mean
1201,2001-02-23,2001-02-26,10000,10000,2000-11-27,2000-12-13,10000,10000,2.449946523119724,0.024151482923935163,False,False,3.40185571161713e-05,586249,233952,59,24,Window_10000,Promotion,mean
1229,2001-02-23,2001-02-26,10000,10000,2001-01-01,2001-01-18,10000,10000,2.4090323037112387,0.02575415199483529,False,False,0.00024573277993030434,586249,233952,59,24,Window_10000,Promotion,mean
1320,2001-02-26,2001-02-28,10000,10000,2000-11-29,2000-12-13,10000,10000,2.4524744817648965,0.026043443898904464,False,False,0.1110171055121861,586249,233952,59,24,Window_10000,Promotion,mean
545,2001-02-03,2001-02-12,10000,10000,2000-11-19,2000-11-22,10000,10000,-2.5226780201216594,0.026777172421118368,False,False,0.6480768681391461,586249,233952,59,24,Window_10000,Promotion,mean
1329,2001-02-26,2001-02-28,10000,10000,2000-12-01,2000-12-16,10000,10000,2.4170804185699737,0.027170357740532787,False,False,2.1286431056477533e-05,586249,233952,59,24,Window_10000,Promotion,mean
124,2001-01-27,2001-02-13,10000,10000,2000-11-07,2000-11-11,10000,10000,-2.371537756397587,0.027352986991777222,False,False,0.46929462134691535,586249,233952,59,24,Window_10000,Promotion,mean
1228,2001-02-23,2001-02-26,10000,10000,2001-01-01,2001-01-17,10000,10000,2.365992988762033,0.028764733652367282,False,False,3.40185571161713e-05,586249,233952,59,24,Window_10000,Promotion,mean
681,2001-02-01,2001-02-14,10000,10000,2000-12-14,2000-12-16,10000,10000,-2.406709566520651,0.029436224929189743,False,False,0.04860657067343558,586249,233952,59,24,Window_10000,Promotion,mean
715,2001-02-01,2001-02-16,10000,10000,2000-11-09,2000-11-12,10000,10000,-2.3601857571882716,0.02975574702363581,False,False,8.861088252091494e-05,586249,233952,59,24,Window_10000,Promotion,mean
1319,2001-02-26,2001-02-28,10000,10000,2000-11-27,2000-12-13,10000,10000,2.3558361305320945,0.03002105492349779,False,False,7.943623053132743e-06,586249,233952,59,24,Window_10000,Promotion,mean
134,2001-01-27,2001-02-13,10000,10000,2000-11-22,2000-11-25,10000,10000,-2.318270313725251,0.031143648810455775,False,False,0.2642883452260244,586249,233952,59,24,Window_10000,Promotion,mean
127,2001-01-27,2001-02-13,10000,10000,2000-11-12,2000-11-14,10000,10000,-2.315511224727242,0.03192038172556662,False,False,0.12365771040283367,586249,233952,59,24,Window_10000,Promotion,mean
120,2001-01-27,2001-02-13,10000,10000,2000-11-03,2000-11-05,10000,10000,-2.296183661415052,0.033211228540654246,False,False,0.12365771040283367,586249,233952,59,24,Window_10000,Promotion,mean
1347,2001-02-26,2001-02-28,10000,10000,2001-01-01,2001-01-18,10000,10000,2.2952008876366756,0.03327813743021713,False,False,6.170675918325204e-05,586249,233952,59,24,Window_10000,Promotion,mean
168,2001-01-27,2001-02-13,10000,10000,2001-01-17,2001-01-20,10000,10000,-2.2748786220639072,0.034072653335884814,False,False,0.2642883452260244,586249,233952,59,24,Window_10000,Promotion,mean
1346,2001-02-26,2001-02-28,10000,10000,2001-01-01,2001-01-17,10000,10000,2.2841749528113904,0.03472132260240729,False,False,7.943623053132743e-06,586249,233952,59,24,Window_10000,Promotion,mean
1109,2001-02-21,2001-02-23,10000,10000,2001-01-01,2001-01-15,10000,10000,2.2899283626083577,0.03594988143992528,False,False,0.02301378749791132,586249,233952,59,24,Window_10000,Promotion,mean
718,2001-02-01,2001-02-16,10000,10000,2000-11-12,2000-11-16,10000,10000,-2.2456782026897035,0.03681528001479807,False,False,0.0003189888488803784,586249,233952,59,24,Window_10000,Promotion,mean
130,2001-01-27,2001-02-13,10000,10000,2000-11-16,2000-11-20,10000,10000,-2.2225044868605996,0.03736550429119235,False,False,0.46929462134691535,586249,233952,59,24,Window_10000,Promotion,mean
209,2001-01-29,2001-02-13,10000,10000,2000-12-14,2000-12-16,10000,10000,-2.2489224464735424,0.03806423244108419,False,False,2.1286431056477533e-05,586249,233952,59,24,Window_10000,Promotion,mean
1101,2001-02-21,2001-02-23,10000,10000,2000-12-29,2001-01-16,10000,10000,2.1815880477125362,0.041244875918500366,False,False,2.4041900091077358e-05,586249,233952,59,24,Window_10000,Promotion,mean
40,2001-01-24,2001-01-27,10000,10000,2000-12-31,2001-01-16,10000,10000,2.186023415739752,0.041533782915700784,False,False,1.0,586249,233952,59,24,Window_10000,Promotion,mean
1227,2001-02-23,2001-02-26,10000,10000,2001-01-01,2001-01-15,10000,10000,2.2045357333751547,0.04155210532076263,False,False,0.062407418568705554,586249,233952,59,24,Window_10000,Promotion,mean
728,2001-02-01,2001-02-16,10000,10000,2000-11-26,2000-11-29,10000,10000,-2.1920313619349154,0.04176615386458907,False,False,8.861088252091494e-05,586249,233952,59,24,Window_10000,Promotion,mean
656,2001-02-01,2001-02-14,10000,10000,2000-11-09,2000-11-12,10000,10000,-2.2121523563173975,0.041847604829029515,False,False,0.12166757133122967,586249,233952,59,24,Window_10000,Promotion,mean
712,2001-02-01,2001-02-16,10000,10000,2000-11-05,2000-11-07,10000,10000,-2.1251479878730613,0.04853366882210937,False,False,2.1286431056477533e-05,586249,233952,59,24,Window_10000,Promotion,mean
563,2001-02-03,2001-02-12,10000,10000,2000-12-14,2000-12-16,10000,10000,-2.2083980887811365,0.049356567156760185,False,False,0.3484425765947352,586249,233952,59,24,Window_10000,Promotion,mean
335,2001-02-08,2001-02-13,10000,10000,2000-12-31,2001-01-16,10000,10000,2.08413851756519,0.04954711125395966,False,False,0.6859893535049479,586249,233952,59,24,Window_10000,Promotion,mean
659,2001-02-01,2001-02-14,10000,10000,2000-11-12,2000-11-16,10000,10000,-2.1116203709862758,0.04982531946674937,False,False,0.25194251515680494,586249,233952,59,24,Window_10000,Promotion,mean
1219,2001-02-23,2001-02-26,10000,10000,2000-12-29,2001-01-16,10000,10000,2.0803776410043366,0.0499232891303118,False,False,9.888398174613938e-05,586249,233952,59,24,Window_10000,Promotion,mean
1345,2001-02-26,2001-02-28,10000,10000,2001-01-01,2001-01-15,10000,10000,2.119515519806953,0.05003735246374588,False,False,0.02301378749791132,586249,233952,59,24,Window_10000,Promotion,mean
1091,2001-02-21,2001-02-23,10000,10000,2000-12-02,2000-12-12,10000,10000,2.157267975464038,0.05196435886610862,False,False,0.03228435391076682,586249,233952,59,24,Window_10000,Promotion,mean
137,2001-01-27,2001-02-13,10000,10000,2000-11-25,2000-11-28,10000,10000,-2.0663222796348206,0.05199389889643363,False,False,0.2642883452260244,586249,233952,59,24,Window_10000,Promotion,mean
1108,2001-02-21,2001-02-23,10000,10000,2001-01-04,2001-01-16,10000,10000,2.1105260721252908,0.053284554950888394,False,False,0.04384554166017646,586249,233952,59,24,Window_10000,Promotion,mean
184,2001-01-29,2001-02-13,10000,10000,2000-11-09,2000-11-12,10000,10000,-2.0650476666653397,0.05362887598299471,False,False,8.861088252091494e-05,586249,233952,59,24,Window_10000,Promotion,mean
