,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
2,2017-01-01,2018-01-01,130091,130091,2015-01-17,2016-11-20,580068,580068,14.255126405826298,4.165473617997747e-46,False,False,7.360393916970164e-88,595143,130091,46,22,Trend,Promotion,mean
738,2017-09-06,2017-09-08,1353,1353,2015-01-17,2016-11-20,580068,580068,9.254875763686071,2.1447968846138836e-20,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
554,2017-07-20,2017-07-23,1764,1764,2015-01-17,2016-11-20,580068,580068,9.085629492079782,1.031003282780078e-19,False,False,8.908742765002941e-291,595143,130091,46,22,Trend,Promotion,mean
922,2017-12-13,2017-12-15,671,671,2015-01-17,2016-11-20,580068,580068,9.039411064773486,1.5751815607048792e-19,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
48,2017-01-18,2017-01-20,1813,1813,2015-01-17,2016-11-20,580068,580068,8.901816767886599,5.493991166201308e-19,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
232,2017-04-21,2017-04-23,849,849,2015-01-17,2016-11-20,580068,580068,8.857251043904753,8.201170257843223e-19,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
830,2017-11-15,2017-11-17,857,857,2015-01-17,2016-11-20,580068,580068,8.414157399064575,3.957290649753078e-17,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
324,2017-05-05,2017-05-07,813,813,2015-01-17,2016-11-20,580068,580068,8.342578044775571,7.268816414094922e-17,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
646,2017-08-11,2017-08-13,1360,1360,2015-01-17,2016-11-20,580068,580068,8.038651298185473,9.083265777756043e-16,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
416,2017-06-12,2017-06-14,1320,1320,2015-01-17,2016-11-20,580068,580068,7.852619522488852,4.074362844153708e-15,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
94,2017-02-04,2017-02-07,2007,2007,2015-01-17,2016-11-20,580068,580068,7.762607167083094,8.320101477909585e-15,False,False,8.908742765002941e-291,595143,130091,46,22,Trend,Promotion,mean
140,2017-04-07,2017-04-09,699,699,2015-01-17,2016-11-20,580068,580068,7.743482876771021,9.672982052986253e-15,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
600,2017-08-06,2017-08-08,1086,1086,2015-01-17,2016-11-20,580068,580068,7.722372067766078,1.1418450354847583e-14,False,False,1.2254143665608005e-291,595143,130091,46,22,Trend,Promotion,mean
