,e,e_µ,e_std,e_size,h,h_µ,h_std,h_size,t-value,p-value,e_normal,h_normal,chi-squared test,Dh_size,De_size,#h,#e,segmentation,pivot,test
13,2017-03-04 00:00:00-2018-12-14 00:00:00,0.31,0.7,200,2017-03-31 00:00:00-2018-12-07 00:00:00,0.32,1.0,200,7.958384245829055,5.943938874397114e-15,False,False,0.4006269998966554,1199,8501,6,43,Window_200,Demographics,mean
16,2017-03-04 00:00:00-2018-12-14 00:00:00,0.31,0.7,200,2017-03-09 00:00:00-2018-12-06 00:00:00,0.31,1.16,200,7.441044389269871,2.334181288331383e-13,False,False,0.008779125570257514,1199,8501,6,43,Window_200,Demographics,mean
14,2017-03-04 00:00:00-2018-12-14 00:00:00,0.31,0.7,200,2017-03-05 00:00:00-2018-12-11 00:00:00,0.31,1.3,200,7.333092663080705,4.799221029717983e-13,False,False,2.3301340451490117e-07,1199,8501,6,43,Window_200,Demographics,mean
233,2017-03-14 00:00:00-2018-12-14 00:00:00,0.31,1.01,200,2017-03-27 00:00:00-2018-12-05 00:00:00,0.32,0.69,199,-7.3068045337637395,6.219134782308173e-13,False,False,0.41298603888938523,1199,8501,6,43,Window_200,Demographics,mean
7,2017-03-16 00:00:00-2018-12-14 00:00:00,0.31,0.7,200,2017-03-31 00:00:00-2018-12-07 00:00:00,0.32,1.0,200,7.202385070592528,1.2923221269338686e-12,False,False,0.21036333885697017,1199,8501,6,43,Window_200,Demographics,mean
49,2017-03-07 00:00:00-2018-12-17 00:00:00,0.31,0.73,200,2017-03-31 00:00:00-2018-12-07 00:00:00,0.32,1.0,200,6.877619278389749,1.1652011948661862e-11,False,False,0.440339755162224,1199,8501,6,43,Window_200,Demographics,mean
239,2017-02-28 00:00:00-2018-12-11 00:00:00,0.31,1.0,200,2017-03-27 00:00:00-2018-12-05 00:00:00,0.32,0.69,199,-6.867659671103722,1.2070423755267705e-11,False,False,0.07112222664634603,1199,8501,6,43,Window_200,Demographics,mean
228,2017-03-14 00:00:00-2018-12-14 00:00:00,0.31,1.01,200,2017-04-28 00:00:00-2018-12-13 00:00:00,0.34,0.8,200,-6.7705926293375445,2.547443520403773e-11,False,False,0.9444641889863122,1199,8501,6,43,Window_200,Demographics,mean
10,2017-03-16 00:00:00-2018-12-14 00:00:00,0.31,0.7,200,2017-03-09 00:00:00-2018-12-06 00:00:00,0.31,1.16,200,6.565110837170051,8.367306856886799e-11,False,False,0.002423249426998572,1199,8501,6,43,Window_200,Demographics,mean
8,2017-03-16 00:00:00-2018-12-14 00:00:00,0.31,0.7,200,2017-03-05 00:00:00-2018-12-11 00:00:00,0.31,1.3,200,6.431616394261395,1.9060030534744065e-10,False,False,2.5649885095487372e-08,1199,8501,6,43,Window_200,Demographics,mean
234,2017-02-28 00:00:00-2018-12-11 00:00:00,0.31,1.0,200,2017-04-28 00:00:00-2018-12-13 00:00:00,0.34,0.8,200,-6.40829106047816,2.506129046517262e-10,False,False,0.43476801249960173,1199,8501,6,43,Window_200,Demographics,mean
223,2017-03-28 00:00:00-2018-12-17 00:00:00,0.32,0.71,200,2017-03-31 00:00:00-2018-12-07 00:00:00,0.32,1.0,200,6.3899943535650845,2.629078237015923e-10,False,False,0.127248013037624,1199,8501,6,43,Window_200,Demographics,mean
43,2017-03-09 00:00:00-2018-12-08 00:00:00,0.31,0.7,200,2017-03-31 00:00:00-2018-12-07 00:00:00,0.32,1.0,200,6.33655092926954,3.6285409982038167e-10,False,False,0.1868371544046183,1199,8501,6,43,Window_200,Demographics,mean
173,2017-03-04 00:00:00-2018-12-04 00:00:00,0.31,1.13,200,2017-03-27 00:00:00-2018-12-05 00:00:00,0.32,0.69,199,-6.3039341248183085,4.3132654218997354e-10,False,False,4.442073273397664e-05,1199,8501,6,43,Window_200,Demographics,mean
52,2017-03-07 00:00:00-2018-12-17 00:00:00,0.31,0.73,200,2017-03-09 00:00:00-2018-12-06 00:00:00,0.31,1.16,200,6.272810600242216,5.277668598686607e-10,False,False,0.010706443117336196,1199,8501,6,43,Window_200,Demographics,mean
15,2017-03-04 00:00:00-2018-12-14 00:00:00,0.31,0.7,200,2017-03-08 00:00:00-2018-12-12 00:00:00,0.31,1.03,200,6.2461689347935385,6.224815595142869e-10,False,False,0.02068956205127186,1199,8501,6,43,Window_200,Demographics,mean
25,2017-03-16 00:00:00-2018-12-14 00:00:00,0.31,0.72,200,2017-03-31 00:00:00-2018-12-07 00:00:00,0.32,1.0,200,6.236693840033667,6.764633250183727e-10,False,False,0.29447187127494034,1199,8501,6,43,Window_200,Demographics,mean
50,2017-03-07 00:00:00-2018-12-17 00:00:00,0.31,0.73,200,2017-03-05 00:00:00-2018-12-11 00:00:00,0.31,1.3,200,6.152127909737953,1.0806190057564223e-09,False,False,3.320421707185603e-07,1199,8501,6,43,Window_200,Demographics,mean
155,2017-03-08 00:00:00-2018-11-29 00:00:00,0.32,1.42,200,2017-03-27 00:00:00-2018-12-05 00:00:00,0.32,0.69,199,-6.138319491525166,1.153908528315781e-09,False,False,3.1458548663471566e-13,1199,8501,6,43,Window_200,Demographics,mean
83,2017-04-18 00:00:00-2018-12-04 00:00:00,0.34,1.33,200,2017-03-27 00:00:00-2018-12-05 00:00:00,0.32,0.69,199,-6.014700240670921,2.456111267663614e-09,False,False,1.5223744630722642e-11,1199,8501,6,43,Window_200,Demographics,mean
168,2017-03-04 00:00:00-2018-12-04 00:00:00,0.31,1.13,200,2017-04-28 00:00:00-2018-12-13 00:00:00,0.34,0.8,200,-5.958104071526647,3.6735732513029347e-09,False,False,0.0021356788523161562,1199,8501,6,43,Window_200,Demographics,mean
150,2017-03-08 00:00:00-2018-11-29 00:00:00,0.32,1.42,200,2017-04-28 00:00:00-2018-12-13 00:00:00,0.34,0.8,200,-5.856694855499326,6.4240572170626956e-09,False,False,2.5790167608778167e-10,1199,8501,6,43,Window_200,Demographics,mean
131,2017-03-09 00:00:00-2018-12-15 00:00:00,0.31,1.04,200,2017-03-27 00:00:00-2018-12-05 00:00:00,0.32,0.69,199,-5.758880028822951,1.1118682192656275e-08,False,False,2.241609034633143e-05,1199,8501,6,43,Window_200,Demographics,mean
78,2017-04-18 00:00:00-2018-12-04 00:00:00,0.34,1.33,200,2017-04-28 00:00:00-2018-12-13 00:00:00,0.34,0.8,200,-5.73654516125903,1.2946448014647578e-08,False,False,7.253455356253856e-09,1199,8501,6,43,Window_200,Demographics,mean
226,2017-03-28 00:00:00-2018-12-17 00:00:00,0.32,0.71,200,2017-03-09 00:00:00-2018-12-06 00:00:00,0.31,1.16,200,5.6709061291007705,1.8229685566549134e-08,False,False,0.0009647324269941804,1199,8501,6,43,Window_200,Demographics,mean
31,2017-03-08 00:00:00-2018-12-12 00:00:00,0.31,0.8,200,2017-03-31 00:00:00-2018-12-07 00:00:00,0.32,1.0,200,5.677077909465616,1.8515346191062246e-08,False,False,0.8289543834788353,1199,8501,6,43,Window_200,Demographics,mean
46,2017-03-09 00:00:00-2018-12-08 00:00:00,0.31,0.7,200,2017-03-09 00:00:00-2018-12-06 00:00:00,0.31,1.16,200,5.604293428244328,2.6385873483233793e-08,False,False,0.0019396179706055747,1199,8501,6,43,Window_200,Demographics,mean
163,2017-03-22 00:00:00-2018-12-16 00:00:00,0.31,0.83,200,2017-03-31 00:00:00-2018-12-07 00:00:00,0.32,1.0,200,5.613319816939902,2.6760282258575836e-08,False,False,1.0,1199,8501,6,43,Window_200,Demographics,mean
224,2017-03-28 00:00:00-2018-12-17 00:00:00,0.32,0.71,200,2017-03-05 00:00:00-2018-12-11 00:00:00,0.31,1.3,200,5.528026867471998,4.004840035979947e-08,False,False,5.613283945871051e-09,1199,8501,6,43,Window_200,Demographics,mean
28,2017-03-16 00:00:00-2018-12-14 00:00:00,0.31,0.72,200,2017-03-09 00:00:00-2018-12-06 00:00:00,0.31,1.16,200,5.529061422690197,4.0277789839449614e-08,False,False,0.004651600314674092,1199,8501,6,43,Window_200,Demographics,mean
126,2017-03-09 00:00:00-2018-12-15 00:00:00,0.31,1.04,200,2017-04-28 00:00:00-2018-12-13 00:00:00,0.34,0.8,200,-5.48689691806391,5.298984170460747e-08,False,False,0.001239464459949035,1199,8501,6,43,Window_200,Demographics,mean
