result,coverage,p-value,capitalRisk
1,0.004683597641601577,4.622990724495354e-183,0.14214237982961586
2,0.005523731861444539,6.009625417926962e-178,0.14214237982961586
3,0.0063638660812875,5.816313377543468e-175,0.14214237982961586
4,0.0063638660812875,4.652833079405684e-171,0.14214237982961586
5,0.007204000301130462,1.4826220662992432e-170,0.14214237982961586
6,0.007204000301130462,2.1011719859128068e-166,0.14214237982961586
7,0.007204000301130462,1.608252800326208e-165,0.14214237982961586
8,0.007204000301130462,7.899468753747665e-165,0.14214237982961586
9,0.007204000301130462,8.706188955697133e-163,0.14214237982961586
10,0.007204000301130462,9.716651764842273e-163,0.14214237982961586
11,0.007204000301130462,6.154505068126112e-162,0.14214237982961586
12,0.007204000301130462,9.81943509154421e-162,0.14214237982961586
13,0.007204000301130462,1.5157095425382326e-159,0.14214237982961586
14,0.008044134520973424,2.1667192841804558e-159,0.14214237982961586
15,0.008884268740816386,1.118038393876271e-158,0.14214237982961586
16,0.008884268740816386,1.3186829335658148e-158,0.14214237982961586
17,0.012727732162575,2.3942652673447355e-158,0.14214237982961586
18,0.012727732162575,6.582531131683425e-157,0.14214237982961586
19,0.012727732162575,1.5761382772557427e-155,0.14214237982961586
20,0.012727732162575,2.133049979260062e-155,0.14214237982961586
21,0.012727732162575,2.1852119082348346e-155,0.14214237982961586
22,0.012727732162575,6.463297089137326e-155,0.14214237982961586
23,0.013567866382417963,1.442947170184587e-154,0.14214237982961586
24,0.013567866382417963,1.604908655819452e-154,0.14214237982961586
25,0.013567866382417963,1.87191561161747e-154,0.14214237982961586
26,0.013567866382417963,1.559778882454847e-153,0.14214237982961586
27,0.013567866382417963,2.151873156265175e-153,0.14214237982961586
28,0.013567866382417963,2.9669007583254444e-153,0.14214237982961586
29,0.013567866382417963,3.5297739330291315e-153,0.14214237982961586
30,0.013567866382417963,1.074398275943454e-152,0.14214237982961586
31,0.013567866382417963,1.2635389557688985e-152,0.14214237982961586
32,0.013567866382417963,2.5412145556197495e-152,0.14214237982961586
33,0.013567866382417963,4.116378064603544e-152,0.14214237982961586
34,0.013567866382417963,4.345706024019671e-152,0.14214237982961586
35,0.013567866382417963,1.2975510858780282e-151,0.14214237982961586
36,0.013567866382417963,2.4973891861831837e-151,0.14214237982961586
37,0.013567866382417963,2.821153578221182e-151,0.14214237982961586
38,0.013567866382417963,3.383324942120245e-151,0.14214237982961586
39,0.013567866382417963,5.481068471918172e-151,0.14214237982961586
40,0.014408000602260926,5.897942829563416e-151,0.14214237982961586
41,0.014408000602260926,4.6078705394078085e-150,0.14214237982961586
42,0.014408000602260926,3.622082429589175e-149,0.14214237982961586
43,0.014408000602260926,1.0452196094159143e-148,0.14214237982961586
44,0.014408000602260926,1.3014613466869083e-148,0.14214237982961586
45,0.014408000602260926,1.550977084585549e-148,0.14214237982961586
46,0.014408000602260926,1.7168814785765182e-148,0.14214237982961586
47,0.014408000602260926,2.307385583918922e-148,0.14214237982961586
48,0.014408000602260926,2.65327290432143e-148,0.14214237982961586
49,0.014408000602260926,3.413269298603834e-148,0.14214237982961586
50,0.014408000602260926,4.0622822970378626e-148,0.14214237982961586
51,0.014408000602260926,4.3893055544382076e-148,0.14214237982961586
52,0.014408000602260926,5.1418037960406704e-148,0.14214237982961586
53,0.014408000602260926,7.991752629100705e-148,0.14214237982961586
54,0.014408000602260926,1.3803275291843956e-147,0.14214237982961586
55,0.014408000602260926,1.4929782517454275e-147,0.14214237982961586
56,0.014408000602260926,2.503943525952293e-147,0.14214237982961586
57,0.014408000602260926,3.6360978540706763e-147,0.14214237982961586
58,0.014408000602260926,4.3142022761408264e-147,0.14214237982961586
59,0.014408000602260926,6.973120625978162e-147,0.14214237982961586
60,0.014408000602260926,8.13040730370429e-147,0.14214237982961586
61,0.014408000602260926,9.752654860171621e-147,0.14214237982961586
62,0.014408000602260926,1.529097291626042e-146,0.14214237982961586
63,0.014408000602260926,3.1879896771768167e-146,0.14214237982961586
64,0.014408000602260926,6.28867217961998e-146,0.14214237982961586
65,0.014408000602260926,8.565478687467545e-146,0.14214237982961586
66,0.014408000602260926,1.0099333663115455e-145,0.14214237982961586
67,0.014408000602260926,1.0130280718468863e-145,0.14214237982961586
68,0.014408000602260926,1.957025482885388e-145,0.14214237982961586
69,0.014408000602260926,3.1201797744029276e-145,0.14214237982961586
70,0.014408000602260926,3.39878945548039e-145,0.14214237982961586
71,0.014408000602260926,4.4192821677072014e-145,0.14214237982961586
72,0.014408000602260926,4.579077081220336e-145,0.14214237982961586
73,0.014408000602260926,5.794762154422968e-145,0.14214237982961586
74,0.014408000602260926,5.811012485375267e-145,0.14214237982961586
75,0.014408000602260926,6.165812217111498e-145,0.14214237982961586
76,0.014408000602260926,1.2329119465555526e-144,0.14214237982961586
77,0.014408000602260926,1.3671773600193473e-144,0.14214237982961586
78,0.014408000602260926,1.4531275453983523e-144,0.14214237982961586
79,0.014408000602260926,1.798413100071543e-144,0.14214237982961586
80,0.014408000602260926,2.349676231951621e-144,0.14214237982961586
81,0.014408000602260926,3.374521417161866e-144,0.14214237982961586
82,0.014408000602260926,7.259220793629033e-144,0.14214237982961586
83,0.014408000602260926,1.3272997541292243e-143,0.14214237982961586
84,0.014408000602260926,1.8837499111507325e-143,0.14214237982961586
85,0.014408000602260926,3.749778187187693e-143,0.14214237982961586
86,0.014408000602260926,4.315201308168046e-143,0.14214237982961586
87,0.014408000602260926,4.681812847708961e-143,0.14214237982961586
88,0.014408000602260926,4.810560893377407e-143,0.14214237982961586
89,0.014408000602260926,3.005397129746055e-142,0.14214237982961586
90,0.014408000602260926,3.275886106203481e-142,0.14214237982961586
91,0.014408000602260926,7.887584436911774e-142,0.14214237982961586
92,0.014408000602260926,8.010201617608629e-142,0.14214237982961586
93,0.014408000602260926,8.301232764841118e-142,0.14214237982961586
94,0.014408000602260926,1.1000919273106764e-141,0.14214237982961586
95,0.014408000602260926,1.1683704063913111e-141,0.14214237982961586
96,0.014408000602260926,1.4571191608469675e-141,0.14214237982961586
97,0.014408000602260926,2.524132757899601e-141,0.14214237982961586
98,0.014408000602260926,2.846200056518573e-141,0.14214237982961586
99,0.014408000602260926,4.3426095664012887e-141,0.14214237982961586
100,0.014408000602260926,4.7767224848590036e-141,0.14214237982961586
101,0.014408000602260926,6.14645046581559e-141,0.14214237982961586
102,0.014408000602260926,8.568271903433756e-141,0.14214237982961586
103,0.015248134822103888,1.1057849031711883e-140,0.14214237982961586
104,0.015248134822103888,1.1138405815357195e-140,0.14214237982961586
105,0.015248134822103888,1.3328918337340693e-140,0.14214237982961586
106,0.015248134822103888,1.7077654144555413e-140,0.14214237982961586
107,0.015248134822103888,3.193882468718896e-140,0.14214237982961586
108,0.015248134822103888,3.883881320616224e-140,0.14214237982961586
109,0.015248134822103888,4.62284625386108e-140,0.14214237982961586
110,0.015248134822103888,5.174873742984238e-140,0.14214237982961586
111,0.015248134822103888,5.347306626665605e-140,0.14214237982961586
112,0.015248134822103888,5.648776359986512e-140,0.14214237982961586
113,0.015248134822103888,7.073401230649701e-140,0.14214237982961586
114,0.015248134822103888,1.497397374271362e-139,0.14214237982961586
115,0.015248134822103888,1.968571800035178e-139,0.14214237982961586
116,0.01608826904194685,2.0312979101903858e-139,0.14214237982961586
117,0.01608826904194685,2.6096724607030706e-139,0.14214237982961586
118,0.01608826904194685,8.231422088549328e-139,0.14214237982961586
119,0.01608826904194685,1.1196330124143691e-138,0.14214237982961586
120,0.01608826904194685,1.794634624565448e-138,0.14214237982961586
121,0.01608826904194685,1.954590593676379e-138,0.14214237982961586
122,0.01608826904194685,2.04245888550509e-138,0.14214237982961586
123,0.01608826904194685,2.5884165367764303e-138,0.14214237982961586
124,0.01608826904194685,2.602132563057646e-138,0.14214237982961586
125,0.01608826904194685,2.8356245746529346e-138,0.14214237982961586
126,0.01608826904194685,3.143778286080847e-138,0.14214237982961586
127,0.01608826904194685,3.2415556871941803e-138,0.14214237982961586
128,0.01608826904194685,4.494775304248015e-138,0.14214237982961586
129,0.01608826904194685,4.67169841507158e-138,0.14214237982961586
130,0.01608826904194685,5.244593265529509e-138,0.14214237982961586
131,0.01608826904194685,5.991884933184475e-138,0.14214237982961586
132,0.01608826904194685,1.0974061737135352e-137,0.14214237982961586
133,0.01608826904194685,1.1662954088252265e-137,0.14214237982961586
134,0.01608826904194685,1.4563108593176208e-137,0.14214237982961586
135,0.01608826904194685,1.5587927980426447e-137,0.14214237982961586
136,0.01608826904194685,1.762627261008696e-137,0.14214237982961586
137,0.01608826904194685,1.798353093901152e-137,0.14214237982961586
138,0.01608826904194685,1.9675467579012239e-137,0.14214237982961586
139,0.01608826904194685,4.511503520119869e-137,0.14214237982961586
140,0.01608826904194685,4.847963347615085e-137,0.14214237982961586
141,0.01608826904194685,6.871865978790105e-137,0.14214237982961586
142,0.01608826904194685,7.274109893915372e-137,0.14214237982961586
143,0.01608826904194685,1.1115445077082708e-136,0.14214237982961586
144,0.01608826904194685,1.78450377071819e-136,0.14214237982961586
145,0.01608826904194685,2.0849996741466423e-136,0.14214237982961586
146,0.01608826904194685,2.3908798167678576e-136,0.14214237982961586
147,0.01608826904194685,3.1705717096190036e-136,0.14214237982961586
148,0.01608826904194685,3.2735844091635484e-136,0.14214237982961586
149,0.01608826904194685,3.687525791423445e-136,0.14214237982961586
150,0.01608826904194685,4.30453752013793e-136,0.14214237982961586
151,0.01608826904194685,5.351441550043329e-136,0.14214237982961586
152,0.01608826904194685,5.657350551034166e-136,0.14214237982961586
153,0.01608826904194685,6.441686820993248e-136,0.14214237982961586
154,0.01608826904194685,6.7804713549736766e-136,0.14214237982961586
155,0.01608826904194685,7.731886076432102e-136,0.14214237982961586
156,0.01608826904194685,8.809096024854575e-136,0.14214237982961586
157,0.01608826904194685,1.1185475598778061e-135,0.14214237982961586
158,0.016928403261789814,1.158050442775195e-135,0.14214237982961586
159,0.017768537481632776,1.2287728613197054e-135,0.14214237982961586
160,0.017768537481632776,1.3388469237103504e-135,0.14214237982961586
161,0.017768537481632776,1.541411804283103e-135,0.14214237982961586
162,0.017768537481632776,1.682962286541961e-135,0.14214237982961586
163,0.017768537481632776,2.174039073863746e-135,0.14214237982961586
164,0.017768537481632776,3.83628860891265e-135,0.14214237982961586
165,0.017768537481632776,5.513129196134246e-135,0.14214237982961586
166,0.017768537481632776,5.970697708223264e-135,0.14214237982961586
167,0.017768537481632776,9.391988637119605e-135,0.14214237982961586
168,0.017768537481632776,1.1904344788252556e-134,0.14214237982961586
169,0.017768537481632776,1.2084005637010564e-134,0.14214237982961586
170,0.017768537481632776,1.2529764139189836e-134,0.14214237982961586
