result,coverage,p-value,capitalRisk
1,0.0323256667327025,3.842337428002467e-29,0.021793529386321744
2,0.060801092440316826,1.1733626283579105e-24,0.021793529386321744
3,0.064651333465405,8.319937156649416e-24,0.021793529386321744
4,0.06850157449049317,9.653324388752862e-24,0.021793529386321744
5,0.07235181551558134,6.181412269607786e-23,0.021793529386321744
6,0.07620205654066951,6.865302244871556e-23,0.021793529386321744
7,0.07620205654066951,4.786608163616424e-22,0.021793529386321744
8,0.07620205654066951,6.293055884560289e-20,0.021793529386321744
9,0.07620205654066951,1.5539179724417418e-19,0.021793529386321744
10,0.07620205654066951,1.931345213748569e-19,0.021793529386321744
11,0.07620205654066951,1.9354182013448312e-19,0.021793529386321744
12,0.07620205654066951,3.536796664463473e-19,0.021793529386321744
13,0.07620205654066951,7.778062535590581e-19,0.02179352938632174
14,0.08005229756575769,7.799458531520315e-19,0.02179352938632174
15,0.08005229756575769,1.0236705733564517e-18,0.02179352938632174
16,0.08005229756575769,1.3815807681214781e-18,0.02179352938632174
17,0.08005229756575769,2.5450891710947506e-18,0.021793529386321737
18,0.08390253859084586,2.6094747179936896e-18,0.021793529386321734
19,0.08390253859084586,5.5534713454042335e-18,0.021793529386321727
20,0.11237796429846018,1.4024078881002852e-17,0.021793529386321713
21,0.11622820532354836,3.698301999953687e-17,0.02179352938632168
22,0.11622820532354836,3.7757107705123267e-17,0.02179352938632164
23,0.11622820532354836,4.8681252458156056e-17,0.021793529386321592
24,0.11622820532354836,6.04054974080323e-17,0.02179352938632153
25,0.11622820532354836,1.3894445716568024e-16,0.02179352938632139
26,0.11622820532354836,1.3898307389664294e-16,0.021793529386321252
27,0.11622820532354836,2.0049719512098857e-16,0.021793529386321054
28,0.12007844634863653,5.795202958360379e-16,0.021793529386320475
29,0.12007844634863653,5.82665705218488e-16,0.02179352938631989
30,0.12007844634863653,9.750321438823586e-16,0.021793529386318917
31,0.12007844634863653,1.9587499875027205e-15,0.021793529386316957
32,0.12007844634863653,2.6400771740107316e-15,0.021793529386314316
33,0.12007844634863653,3.713746241977755e-15,0.021793529386310604
34,0.12007844634863653,5.179034732449498e-15,0.021793529386305424
