result,coverage,p-value,capitalRisk
1,0.01616283336635125,2.923161838357763e-23,0.37562839931711034
2,0.0323256667327025,1.8233510405055216e-21,0.37562839931711034
3,0.04848850009905375,4.0443051357879966e-20,0.37562839931711034
4,0.04848850009905375,2.0758414184182423e-18,0.37562839931711034
5,0.04848850009905375,2.1569403734738367e-18,0.37562839931711034
6,0.050413620611597834,7.705940331516374e-18,0.37562839931711034
7,0.06657645397794909,2.2869550768049365e-17,0.3756283993171103
8,0.06657645397794909,3.317026787131112e-17,0.3756283993171103
9,0.06850157449049317,4.992333863979925e-17,0.37562839931711023
10,0.08466440785684441,5.638042652250608e-17,0.3756283993171102
11,0.08658952836938849,7.028237165939467e-17,0.3756283993171101
12,0.08851464888193257,7.494851064178189e-17,0.37562839931711
13,0.09043976939447665,3.9573220488421437e-16,0.3756283993171096
14,0.10467748224828381,6.2498400734636285e-16,0.375628399317109
15,0.10660260276082789,6.375343482334676e-16,0.37562839931710834
16,0.10660260276082789,7.380898330991326e-16,0.3756283993171076
17,0.10852772327337197,8.486535826162933e-16,0.3756283993171068
18,0.12276543612717913,3.5598661480375175e-15,0.37562839931710323
19,0.12276543612717913,3.641330547835162e-15,0.37562839931709957
20,0.12276543612717913,4.182730501850155e-15,0.3756283993170954
21,0.12276543612717913,4.226386371522673e-15,0.3756283993170912
22,0.12276543612717913,4.708087723198738e-15,0.37562839931708647
23,0.12469055663972321,4.9444831094626655e-15,0.37562839931708153
24,0.12469055663972321,5.516853376214161e-15,0.375628399317076
25,0.12469055663972321,5.7738698965640375e-15,0.3756283993170702
26,0.13892826949353038,7.451587741289395e-15,0.37562839931706277
27,0.13892826949353038,8.817621592523982e-15,0.37562839931705394
28,0.13892826949353038,9.799728629027091e-15,0.37562839931704417
29,0.13892826949353038,1.0362371191503733e-14,0.3756283993170338
30,0.13892826949353038,1.152424211471937e-14,0.37562839931702224
31,0.13892826949353038,1.1911100359923426e-14,0.37562839931701036
32,0.13892826949353038,1.1936669202876593e-14,0.37562839931699843
33,0.13892826949353038,1.432371524845145e-14,0.3756283993169841
34,0.13892826949353038,1.5793353082866762e-14,0.3756283993169683
35,0.15316598234733755,1.6899543887031252e-14,0.3756283993169514
36,0.15316598234733755,3.1552733818548514e-14,0.3756283993169198
37,0.15509110285988165,3.604756623200906e-14,0.3756283993168838
38,0.15701622337242574,4.097942903510187e-14,0.37562839931684283
39,0.15701622337242574,4.118688029544283e-14,0.37562839931680164
40,0.15701622337242574,4.7492257889212096e-14,0.3756283993167541
41,0.15701622337242574,5.576075912822429e-14,0.3756283993166984
42,0.15701622337242574,6.208765086244402e-14,0.3756283993166363
43,0.15701622337242574,7.297020259109257e-14,0.37562839931656333
44,0.15701622337242574,8.788598186463832e-14,0.37562839931647546
45,0.15701622337242574,1.0993070895232931e-13,0.3756283993163655
46,0.15701622337242574,1.3299238630081234e-13,0.37562839931623254
47,0.15894134388496983,1.460009147144308e-13,0.3756283993160865
48,0.15894134388496983,1.7464689966671053e-13,0.37562839931591185
49,0.15894134388496983,1.7774955746357394e-13,0.3756283993157341
50,0.15894134388496983,1.9222192447413249e-13,0.37562839931554187
51,0.15894134388496983,2.0581823581474392e-13,0.3756283993153361
52,0.15894134388496983,2.1398859420431525e-13,0.3756283993151221
53,0.15894134388496983,2.2125112974805096e-13,0.37562839931490083
54,0.15894134388496983,2.277942110024388e-13,0.37562839931467307
55,0.15894134388496983,3.5978407351732297e-13,0.37562839931431324
56,0.16086646439751393,3.7886263169375525e-13,0.3756283993139344
57,0.16086646439751393,4.293115439788984e-13,0.3756283993135051
58,0.16086646439751393,4.5304735872293794e-13,0.37562839931305203
59,0.1751041772513211,4.639932671656362e-13,0.37562839931258807
60,0.1751041772513211,6.465837975450873e-13,0.3756283993119415
61,0.1751041772513211,6.933434842957694e-13,0.37562839931124814
62,0.1751041772513211,7.468764967704124e-13,0.37562839931050124
63,0.1751041772513211,7.842226852222938e-13,0.37562839930971703
64,0.1751041772513211,8.918726409059183e-13,0.37562839930882513
65,0.1751041772513211,1.0926265282303362e-12,0.3756283993077325
66,0.1751041772513211,1.0959871194639356e-12,0.37562839930663655
67,0.1751041772513211,1.187261650649775e-12,0.3756283993054493
68,0.1751041772513211,1.4357558313303675e-12,0.37562839930401354
69,0.1751041772513211,1.4412493464638616e-12,0.37562839930257225
70,0.1751041772513211,1.5088130733240215e-12,0.37562839930106345
71,0.1751041772513211,1.6945900322095155e-12,0.37562839929936886
72,0.1751041772513211,1.7827069244740905e-12,0.3756283992975862
73,0.1751041772513211,1.7873849701747912e-12,0.3756283992957988
74,0.1751041772513211,1.881099469693911e-12,0.37562839929391767
75,0.1751041772513211,1.8931904422302588e-12,0.37562839929202446
76,0.1751041772513211,1.968922153879197e-12,0.37562839929005554
77,0.1751041772513211,1.9780480774800015e-12,0.3756283992880775
78,0.1751041772513211,2.39249743730382e-12,0.37562839928568503
79,0.1751041772513211,2.430932242787747e-12,0.3756283992832541
80,0.1751041772513211,2.457142655349523e-12,0.37562839928079694
81,0.1751041772513211,2.861478847318229e-12,0.37562839927793545
82,0.1751041772513211,3.121100191589545e-12,0.37562839927481434
83,0.1751041772513211,3.17478196979891e-12,0.3756283992716396
84,0.1751041772513211,3.1981704053416324e-12,0.3756283992684414
85,0.1751041772513211,3.3424711680628686e-12,0.37562839926509894
86,0.1770292977638652,3.440774856884928e-12,0.37562839926165814
87,0.1770292977638652,3.681132243009916e-12,0.37562839925797703
88,0.1770292977638652,4.00129616716889e-12,0.37562839925397573
89,0.1770292977638652,4.09923308475366e-12,0.3756283992498765
90,0.1770292977638652,4.3047040457734095e-12,0.3756283992455718
91,0.1770292977638652,4.510928230951485e-12,0.37562839924106084
92,0.1770292977638652,4.596886924774141e-12,0.37562839923646396
93,0.19126701061767237,4.692777004775546e-12,0.3756283992317712
94,0.19126701061767237,4.838393528687604e-12,0.3756283992269328
95,0.19319213113021647,4.930625493352205e-12,0.3756283992220022
96,0.19319213113021647,6.056051363244342e-12,0.37562839921594615
97,0.19319213113021647,6.56271028536483e-12,0.3756283992093834
98,0.19319213113021647,6.8232506401695994e-12,0.3756283992025602
99,0.19319213113021647,8.01402114641269e-12,0.37562839919454616
100,0.19319213113021647,8.437363915262753e-12,0.3756283991861088
101,0.19319213113021647,8.682345775639818e-12,0.37562839917742646
102,0.19319213113021647,8.969573609883487e-12,0.37562839916845686
103,0.19319213113021647,1.1242913687172584e-11,0.37562839915721397
104,0.19319213113021647,1.2175870370171395e-11,0.3756283991450381
105,0.19319213113021647,1.2433664911543713e-11,0.37562839913260443
106,0.19319213113021647,1.4689261165872063e-11,0.3756283991179152
107,0.19319213113021647,1.6709011847804404e-11,0.37562839910120616
108,0.19319213113021647,1.6953589326876934e-11,0.37562839908425255
109,0.19319213113021647,1.925954934243206e-11,0.375628399064993
110,0.19319213113021647,2.1265211638507283e-11,0.3756283990437278
111,0.19319213113021647,2.6583379419995207e-11,0.3756283990171444
112,0.19319213113021647,2.7304272758288086e-11,0.37562839898984013
113,0.19319213113021647,2.7824842582131452e-11,0.3756283989620153
114,0.19319213113021647,2.9702466706407584e-11,0.3756283989323128
115,0.19319213113021647,3.1213990567233474e-11,0.37562839890109884
116,0.19319213113021647,3.2341472034371976e-11,0.3756283988687574
117,0.19319213113021647,3.5598481936120106e-11,0.3756283988331589
118,0.19511725164276056,3.9445942586725335e-11,0.37562839879371296
119,0.19511725164276056,4.700801186888491e-11,0.37562839874670495
120,0.19511725164276056,4.7044286519529e-11,0.37562839869966064
121,0.19511725164276056,4.751863852901692e-11,0.375628398652142
122,0.19511725164276056,4.8590410841833336e-11,0.37562839860355157
123,0.19511725164276056,5.603112563078915e-11,0.37562839854752045
124,0.19704237215530465,5.993258841152736e-11,0.3756283984875879
125,0.19704237215530465,6.144397552390465e-11,0.37562839842614393
126,0.19896749266784874,6.410543167534984e-11,0.3756283983620385
127,0.19896749266784874,6.831573694281117e-11,0.37562839829372274
128,0.19896749266784874,7.249638769246251e-11,0.37562839822122635
129,0.19896749266784874,7.285616536169076e-11,0.3756283981483702
130,0.19896749266784874,7.990662099312688e-11,0.37562839806846354
131,0.19896749266784874,8.552746613300365e-11,0.3756283979829361
132,0.19896749266784874,9.524879714609902e-11,0.3756283978876873
133,0.19896749266784874,9.525617133663986e-11,0.3756283977924311
134,0.19896749266784874,1.1881019630637964e-10,0.37562839767362094
135,0.19896749266784874,1.2136486316733507e-10,0.3756283975522561
136,0.19896749266784874,1.2408639185061857e-10,0.37562839742816967
137,0.19896749266784874,1.5449050870217528e-10,0.3756283972736792
138,0.19896749266784874,1.6141686819590868e-10,0.3756283971122623
139,0.19896749266784874,1.6936284311392473e-10,0.37562839694289946
140,0.19896749266784874,1.7647246993832712e-10,0.375628396766427
141,0.19896749266784874,2.3474633617071353e-10,0.3756283965316807
142,0.19896749266784874,2.350700913816119e-10,0.37562839629661054
143,0.19896749266784874,2.466097617380053e-10,0.3756283960500008
144,0.19896749266784874,2.591845016763031e-10,0.3756283957908163
145,0.19896749266784874,2.985667757667445e-10,0.3756283954922495
146,0.19896749266784874,3.2260949894719924e-10,0.37562839516964003
147,0.19896749266784874,3.270589730377492e-10,0.37562839484258104
148,0.19896749266784874,3.6033429070470444e-10,0.3756283944822468
149,0.19896749266784874,3.7737338836007377e-10,0.37562839410487336
150,0.19896749266784874,4.471367580345965e-10,0.3756283936577366
151,0.19896749266784874,5.33432890782416e-10,0.37562839312430374
152,0.19896749266784874,5.36818085132118e-10,0.37562839258748565
153,0.19896749266784874,5.86371169919417e-10,0.3756283920011145
154,0.19896749266784874,6.151846790052997e-10,0.3756283913859298
155,0.19896749266784874,7.097636809801715e-10,0.3756283906761661
156,0.19896749266784874,8.371068377046147e-10,0.3756283898390593
157,0.19896749266784874,8.686078711077553e-10,0.3756283889704514
158,0.19896749266784874,9.353096471193465e-10,0.37562838803514176
159,0.19896749266784874,9.56405785964091e-10,0.37562838707873597
160,0.19896749266784874,9.759497167834765e-10,0.37562838610278626
161,0.19896749266784874,1.0548610282964631e-09,0.37562838504792523
162,0.19896749266784874,1.0635910675545667e-09,0.3756283839843342
163,0.19896749266784874,1.1430034279153757e-09,0.3756283828413307
164,0.19896749266784874,1.2535696259378337e-09,0.3756283815877611
165,0.19896749266784874,1.266046337596907e-09,0.37562838032171475
166,0.19896749266784874,1.4147616267200622e-09,0.3756283789069531
167,0.19896749266784874,1.4961128680047964e-09,0.37562837741084026
168,0.19896749266784874,1.685304114719891e-09,0.37562837572553615
169,0.19896749266784874,1.8130389866170429e-09,0.37562837391249715
170,0.19896749266784874,2.1640023518121508e-09,0.37562837174849484
171,0.19896749266784874,2.1643486323388666e-09,0.3756283695841462
172,0.19896749266784874,2.4101723532829302e-09,0.37562836717397385
173,0.19896749266784874,2.609374506454385e-09,0.3756283645645993
174,0.19896749266784874,2.7519675710319497e-09,0.37562836181263176
175,0.19896749266784874,2.818662554911991e-09,0.3756283589939692
176,0.19896749266784874,3.1582295697708537e-09,0.3756283558357396
177,0.19896749266784874,3.2112528525520293e-09,0.3756283526244868
178,0.19896749266784874,3.369289971938651e-09,0.3756283492551968
179,0.19896749266784874,3.5474830427923294e-09,0.37562834570771375
180,0.19896749266784874,3.6576975008341545e-09,0.3756283420500163
181,0.19896749266784874,3.798268902841767e-09,0.37562833825174735
182,0.19896749266784874,4.082043114762033e-09,0.37562833416970426
183,0.19896749266784874,4.192730175138919e-09,0.37562832997697404
184,0.19896749266784874,4.2287154247470805e-09,0.37562832574825866
185,0.19896749266784874,4.448835528906731e-09,0.3756283212994231
186,0.19896749266784874,4.691428056151093e-09,0.37562831660799506
187,0.19896749266784874,4.88981270062788e-09,0.37562831171818234
188,0.19896749266784874,5.030688135444775e-09,0.3756283066874942
