result,coverage,p-value,capitalRisk
101,0.19319213113021647,8.682345775639818e-12,0.04186389484408406
102,0.19319213113021647,8.969573609883487e-12,0.04186389483511448
103,0.19319213113021647,1.1242913687172584e-11,0.04186389482387157
104,0.19319213113021647,1.2175870370171395e-11,0.041863894811695695
105,0.19319213113021647,1.2433664911543713e-11,0.04186389479926203
106,0.19319213113021647,1.4689261165872063e-11,0.041863894784572774
107,0.19319213113021647,1.6709011847804404e-11,0.04186389476786376
108,0.19319213113021647,1.6953589326876934e-11,0.04186389475091017
109,0.19319213113021647,1.925954934243206e-11,0.04186389473165062
110,0.19319213113021647,2.1265211638507283e-11,0.04186389471038541
111,0.19319213113021647,2.6583379419995207e-11,0.04186389468380203
112,0.19319213113021647,2.7304272758288086e-11,0.04186389465649776
113,0.19319213113021647,2.7824842582131452e-11,0.04186389462867292
114,0.19319213113021647,2.9702466706407584e-11,0.04186389459897045
115,0.19319213113021647,3.1213990567233474e-11,0.04186389456775646
116,0.19319213113021647,3.2341472034371976e-11,0.04186389453541499
117,0.19319213113021647,3.5598481936120106e-11,0.041863894499816506
118,0.19511725164276056,3.9445942586725335e-11,0.04186389446037056
119,0.19511725164276056,4.700801186888491e-11,0.04186389441336255
120,0.19511725164276056,4.7044286519529e-11,0.04186389436631826
121,0.19511725164276056,4.751863852901692e-11,0.041863894318799624
122,0.19511725164276056,4.8590410841833336e-11,0.041863894270209215
123,0.19511725164276056,5.603112563078915e-11,0.04186389421417809
124,0.19704237215530465,5.993258841152736e-11,0.0418638941542455
125,0.19704237215530465,6.144397552390465e-11,0.04186389409280152
126,0.19896749266784874,6.410543167534984e-11,0.04186389402869609
127,0.19896749266784874,6.831573694281117e-11,0.04186389396038036
128,0.19896749266784874,7.249638769246251e-11,0.04186389388788397
129,0.19896749266784874,7.285616536169076e-11,0.0418638938150278
130,0.19896749266784874,7.990662099312688e-11,0.04186389373512118
131,0.19896749266784874,8.552746613300365e-11,0.04186389364959371
132,0.19896749266784874,9.524879714609902e-11,0.041863893554344916
133,0.19896749266784874,9.525617133663986e-11,0.041863893459088745
134,0.19896749266784874,1.1881019630637964e-10,0.04186389334027855
135,0.19896749266784874,1.2136486316733507e-10,0.041863893218913685
136,0.19896749266784874,1.2408639185061857e-10,0.0418638930948273
137,0.19896749266784874,1.5449050870217528e-10,0.04186389294033679
138,0.19896749266784874,1.6141686819590868e-10,0.04186389277891992
139,0.19896749266784874,1.6936284311392473e-10,0.04186389260955708
140,0.19896749266784874,1.7647246993832712e-10,0.0418638924330846
141,0.19896749266784874,2.3474633617071353e-10,0.04186389219833827
142,0.19896749266784874,2.350700913816119e-10,0.04186389196326818
143,0.19896749266784874,2.466097617380053e-10,0.04186389171665841
144,0.19896749266784874,2.591845016763031e-10,0.04186389145747391
145,0.19896749266784874,2.985667757667445e-10,0.04186389115890714
146,0.19896749266784874,3.2260949894719924e-10,0.041863890836297636
147,0.19896749266784874,3.270589730377492e-10,0.041863890509238666
148,0.19896749266784874,3.6033429070470444e-10,0.041863890148904376
149,0.19896749266784874,3.7737338836007377e-10,0.041863889771530986
150,0.19896749266784874,4.471367580345965e-10,0.04186388932439423
151,0.19896749266784874,5.33432890782416e-10,0.04186388879096134
152,0.19896749266784874,5.36818085132118e-10,0.04186388825414325
153,0.19896749266784874,5.86371169919417e-10,0.04186388766777208
154,0.19896749266784874,6.151846790052997e-10,0.0418638870525874
155,0.19896749266784874,7.097636809801715e-10,0.041863886342823724
156,0.19896749266784874,8.371068377046147e-10,0.04186388550571689
157,0.19896749266784874,8.686078711077553e-10,0.041863884637109015
158,0.19896749266784874,9.353096471193465e-10,0.041863883701799366
159,0.19896749266784874,9.56405785964091e-10,0.04186388274539358
160,0.19896749266784874,9.759497167834765e-10,0.04186388176944386
161,0.19896749266784874,1.0548610282964631e-09,0.041863880714582836
162,0.19896749266784874,1.0635910675545667e-09,0.04186387965099177
163,0.19896749266784874,1.1430034279153757e-09,0.04186387850798834
164,0.19896749266784874,1.2535696259378337e-09,0.041863877254418716
165,0.19896749266784874,1.266046337596907e-09,0.04186387598837238
166,0.19896749266784874,1.4147616267200622e-09,0.04186387457361075
167,0.19896749266784874,1.4961128680047964e-09,0.041863873077497886
168,0.19896749266784874,1.685304114719891e-09,0.04186387139219377
169,0.19896749266784874,1.8130389866170429e-09,0.041863869579154785
170,0.19896749266784874,2.1640023518121508e-09,0.04186386741515243
171,0.19896749266784874,2.1643486323388666e-09,0.041863865250803795
172,0.19896749266784874,2.4101723532829302e-09,0.04186386284063144
173,0.19896749266784874,2.609374506454385e-09,0.04186386023125694
174,0.19896749266784874,2.7519675710319497e-09,0.04186385747928937
175,0.19896749266784874,2.818662554911991e-09,0.04186385466062681
176,0.19896749266784874,3.1582295697708537e-09,0.04186385150239724
177,0.19896749266784874,3.2112528525520293e-09,0.04186384829114439
178,0.19896749266784874,3.369289971938651e-09,0.041863844921854416
179,0.19896749266784874,3.5474830427923294e-09,0.04186384137437137
180,0.19896749266784874,3.6576975008341545e-09,0.041863837716673874
181,0.19896749266784874,3.798268902841767e-09,0.04186383391840497
182,0.19896749266784874,4.082043114762033e-09,0.04186382983636185
183,0.19896749266784874,4.192730175138919e-09,0.04186382564363168
184,0.19896749266784874,4.2287154247470805e-09,0.04186382141491626
185,0.19896749266784874,4.448835528906731e-09,0.04186381696608073
186,0.19896749266784874,4.691428056151093e-09,0.04186381227465267
187,0.19896749266784874,4.88981270062788e-09,0.04186380738483997
188,0.19896749266784874,5.030688135444775e-09,0.04186380235415184
189,0.19896749266784874,5.606154513428496e-09,0.04186379674799732
190,0.19896749266784874,5.69963866014011e-09,0.04186379104835866
191,0.19896749266784874,5.810226495706641e-09,0.04186378523813217
192,0.19896749266784874,6.079570849367898e-09,0.041863779158561314
193,0.19896749266784874,6.264021707555097e-09,0.04186377289453961
194,0.19896749266784874,6.676077221165123e-09,0.04186376621846239
195,0.19896749266784874,6.9447263512277486e-09,0.041863759273736034
196,0.19896749266784874,6.9653467794251896e-09,0.041863752308389256
197,0.19896749266784874,7.5271429806221e-09,0.04186374478124628
198,0.19896749266784874,7.764958512665242e-09,0.04186373701628776
199,0.19896749266784874,8.258002362411992e-09,0.0418637287582854
200,0.19896749266784874,8.286671739675326e-09,0.041863720471613665
201,0.19896749266784874,8.315353482238611e-09,0.04186371215626018
202,0.19896749266784874,8.329302241090035e-09,0.041863703826957935
203,0.19896749266784874,8.438800707540044e-09,0.04186369538815723
204,0.19896749266784874,8.474233060863743e-09,0.04186368691392417
205,0.19896749266784874,8.514460564529727e-09,0.0418636783994636
206,0.19896749266784874,8.57156708449272e-09,0.04186366982789652
207,0.19896749266784874,8.633926619760148e-09,0.0418636611939699
208,0.19896749266784874,8.729105679719325e-09,0.041863652464864225
209,0.19896749266784874,9.235649851020376e-09,0.04186364322921437
210,0.19896749266784874,9.552807072078048e-09,0.041863633676407296
211,0.19896749266784874,9.591810474526149e-09,0.041863624084596825
212,0.19896749266784874,9.845471045784286e-09,0.041863614239125775
213,0.19896749266784874,9.923650476580582e-09,0.041863604315475304
214,0.19896749266784874,1.1043572540997462e-08,0.04186359327190276
215,0.19896749266784874,1.164722778640187e-08,0.041863581624674975
216,0.19896749266784874,1.2375817514142645e-08,0.04186356924885746
217,0.19896749266784874,1.2511535099524704e-08,0.04186355673732236
218,0.19896749266784874,1.255010695977222e-08,0.0418635441872154
219,0.19896749266784874,1.2583486986358791e-08,0.04186353160372842
220,0.19896749266784874,1.2639010966850046e-08,0.04186351896471745
221,0.19896749266784874,1.2856019131427174e-08,0.041863506108698316
222,0.19896749266784874,1.3545288439688884e-08,0.041863492563409876
223,0.19896749266784874,1.3641144088185752e-08,0.04186347892226579
224,0.19896749266784874,1.3781014861084298e-08,0.04186346514125093
225,0.19896749266784874,1.4032133006863464e-08,0.04186345110911792
226,0.19896749266784874,1.4084954053356379e-08,0.04186343702416387
227,0.19896749266784874,1.4771743075111418e-08,0.04186342225242079
228,0.19896749266784874,1.5326406948639322e-08,0.04186340692601384
229,0.19896749266784874,1.541399769253391e-08,0.04186339151201615
230,0.19896749266784874,1.544658315115298e-08,0.041863376065433
231,0.19896749266784874,1.5559985742747316e-08,0.041863360505447256
232,0.19896749266784874,1.5664293983557322e-08,0.041863344841153276
233,0.19896749266784874,1.5899333695231943e-08,0.04186332894181958
234,0.19896749266784874,1.5947753415318914e-08,0.04186331299406616
235,0.19896749266784874,1.6191621774309407e-08,0.04186329680244439
236,0.19896749266784874,1.659717583270613e-08,0.041863280205268555
237,0.19896749266784874,1.6759141851751338e-08,0.0418632634461267
238,0.19896749266784874,1.7105771714644223e-08,0.04186324634035499
239,0.19896749266784874,1.7274766520007366e-08,0.04186322906558847
240,0.19896749266784874,1.761857732431046e-08,0.04186321144701115
241,0.19896749266784874,1.772812997673573e-08,0.04186319371888117
242,0.19896749266784874,1.774205954419966e-08,0.041863175976821626
243,0.19896749266784874,1.823644466307315e-08,0.04186315774037696
244,0.19896749266784874,1.8997302242709818e-08,0.04186313874307472
245,0.19896749266784874,1.9174046881469808e-08,0.041863119569027836
246,0.19896749266784874,1.957947707942492e-08,0.041863099989550755
247,0.19896749266784874,1.9863460154505905e-08,0.0418630801260906
248,0.19896749266784874,1.9877270831544913e-08,0.04186306024881977
249,0.19896749266784874,2.0459914043772186e-08,0.04186303978890573
250,0.19896749266784874,2.0486161982625512e-08,0.04186301930274375
251,0.19896749266784874,2.1029237229192076e-08,0.041862998273506515
252,0.19896749266784874,2.1223380542991976e-08,0.041862977050125975
253,0.19896749266784874,2.15030153526435e-08,0.04186295554711062
254,0.19896749266784874,2.169213180176208e-08,0.041862933854978815
255,0.20089261318039284,2.2201140263060888e-08,0.041862911653838555
256,0.20089261318039284,2.2492484702899693e-08,0.041862889161353854
257,0.20089261318039284,2.28551612983896e-08,0.041862866306192556
258,0.20089261318039284,2.306576307598654e-08,0.04186284324042948
259,0.20089261318039284,2.4226434412210894e-08,0.041862819013995065
260,0.20281773369293693,2.5888953910593832e-08,0.04186279312504115
261,0.20281773369293693,2.6234865856158956e-08,0.0418627668901753
262,0.20281773369293693,2.6322106921154772e-08,0.04186274056806838
263,0.20281773369293693,2.7431126537699714e-08,0.04186271313694184
264,0.20281773369293693,2.7711814029943287e-08,0.04186268542512781
265,0.20281773369293693,2.7749964640863783e-08,0.041862657675163166
266,0.20281773369293693,2.7778459945464273e-08,0.041862629896703224
267,0.20281773369293693,2.852330221489034e-08,0.04186260137340101
268,0.20281773369293693,3.044369266364345e-08,0.04186257092970835
269,0.20281773369293693,3.1056016181672416e-08,0.041862539873692164
270,0.20281773369293693,3.13176695913251e-08,0.041862508556022575
271,0.20281773369293693,3.1342483017790176e-08,0.041862477213539556
272,0.20281773369293693,3.1771922664372975e-08,0.04186244544161689
273,0.20281773369293693,3.2620819037374564e-08,0.041862412820797855
274,0.20281773369293693,3.3137662888873066e-08,0.04186237968313496
275,0.20281773369293693,3.364052035249429e-08,0.04186234604261461
276,0.20281773369293693,3.367734072840818e-08,0.04186231236527388
277,0.20281773369293693,3.437215341314823e-08,0.04186227799312047
278,0.20281773369293693,3.453494183377875e-08,0.041862243458178634
279,0.20281773369293693,3.5601935603585937e-08,0.04186220785624303
280,0.20281773369293693,3.910545956176312e-08,0.04186216875078347
281,0.20281773369293693,4.024610586540207e-08,0.041862128504677604
282,0.20281773369293693,4.2027905033554823e-08,0.04186208647677257
283,0.20281773369293693,4.214844963492269e-08,0.04186204432832294
284,0.20281773369293693,4.228585651167742e-08,0.04186200204246642
285,0.20281773369293693,4.2540845984852425e-08,0.04186195950162044
286,0.20281773369293693,4.28878021622523e-08,0.04186191661381828
287,0.20281773369293693,4.3865943313443916e-08,0.041861872747874965
288,0.20281773369293693,5.066617361371208e-08,0.041861822081701354
289,0.20281773369293693,5.113499087580472e-08,0.04186177094671047
290,0.20281773369293693,5.340557629701276e-08,0.04186171754113418
291,0.20281773369293693,5.385706123690158e-08,0.04186166368407294
292,0.20281773369293693,5.431120667711974e-08,0.04186160937286627
293,0.20281773369293693,5.487516229501834e-08,0.04186155449770397
294,0.20281773369293693,5.556020211912031e-08,0.04186149893750185
295,0.20281773369293693,5.56347650620473e-08,0.041861443302736785
296,0.20281773369293693,5.8146003590419016e-08,0.0418613851567332
297,0.20281773369293693,5.975364585891976e-08,0.04186132540308734
298,0.20281773369293693,5.977713572871083e-08,0.04186126562595161
299,0.20281773369293693,6.068714469616598e-08,0.04186120493880691
300,0.20281773369293693,6.126241317816764e-08,0.041861143676393736
301,0.20281773369293693,6.156449384999809e-08,0.041861082111899886
302,0.20281773369293693,6.202294808810848e-08,0.041861020088951796
303,0.20281773369293693,6.223991131228294e-08,0.04186095784904049
304,0.20281773369293693,6.745883058835617e-08,0.0418608903902099
305,0.20281773369293693,6.870767001106632e-08,0.041860821682539885
306,0.20281773369293693,7.072927766345351e-08,0.04186075095326222
307,0.20281773369293693,7.381627090091712e-08,0.04186067713699132
308,0.20281773369293693,7.427829861169721e-08,0.04186060285869271
309,0.20281773369293693,7.493408379855536e-08,0.04186052792460891
310,0.20281773369293693,7.589299695096233e-08,0.04186045203161196
311,0.20281773369293693,7.602383440656566e-08,0.041860376007777554
312,0.20281773369293693,7.61620174723531e-08,0.041860299845760084
313,0.20281773369293693,7.961199644769475e-08,0.04186022023376363
314,0.20281773369293693,7.997015920065152e-08,0.041860140263604434
315,0.20281773369293693,8.076752093530052e-08,0.0418600594960835
316,0.20281773369293693,8.099968141727003e-08,0.04185997849640208
317,0.20281773369293693,8.147656193018836e-08,0.04185989701984015
318,0.20281773369293693,8.159263724489417e-08,0.04185981542720291
319,0.20281773369293693,8.240889713325061e-08,0.04185973301830577
320,0.20281773369293693,8.505366769618178e-08,0.04185964796463808
321,0.20281773369293693,9.09829551788698e-08,0.041859556981682894
322,0.20281773369293693,9.105375835798979e-08,0.04185946592792454
323,0.2170554465467441,9.204386462451248e-08,0.041859373884059914
324,0.2170554465467441,9.211368837330581e-08,0.04185928177037154
325,0.2170554465467441,9.356859642031993e-08,0.04185918820177512
326,0.2170554465467441,1.0306443220143384e-07,0.04185908513734292
327,0.2170554465467441,1.0527893685822304e-07,0.04185897985840606
328,0.2170554465467441,1.0851978105079714e-07,0.04185887133862501
329,0.2170554465467441,1.112181020785544e-07,0.041858760120522934
330,0.2170554465467441,1.1319141681211178e-07,0.04185864692910612
331,0.2170554465467441,1.1824980246531903e-07,0.041858528679303654
332,0.2170554465467441,1.1839005190207381e-07,0.04185841028925175
333,0.2170554465467441,1.191261552554335e-07,0.041858291163096494
334,0.2170554465467441,1.2478496085445973e-07,0.04185816637813564
335,0.2170554465467441,1.248286076735519e-07,0.04185804154952797
336,0.2170554465467441,1.2639504648297532e-07,0.041857915154481486
337,0.2170554465467441,1.2782122097503998e-07,0.04185778733326051
338,0.2170554465467441,1.3801329557894508e-07,0.04185764931996493
339,0.23129315940055128,1.3863187443123619e-07,0.0418575106880905
340,0.23129315940055128,1.4071750342390984e-07,0.041857369970587074
341,0.23129315940055128,1.413468288813952e-07,0.041857228623758194
342,0.23321827991309538,1.4618746950091873e-07,0.041857082436288696
343,0.23321827991309538,1.5019891644544117e-07,0.041856932237372246
344,0.23321827991309538,1.5582734990423232e-07,0.04185677641002235
345,0.23321827991309538,1.5701049801191522e-07,0.041856619399524335
346,0.23321827991309538,1.5918474666082613e-07,0.04185646021477767
347,0.23321827991309538,1.6288088887954377e-07,0.04185629733388879
348,0.23321827991309538,1.634404665259154e-07,0.041856133893422263
349,0.23321827991309538,1.6443094225715274e-07,0.04185596946248001
350,0.23321827991309538,1.6586799703361432e-07,0.041855803594482974
351,0.23321827991309538,1.6806802235197156e-07,0.04185563552646062
352,0.23321827991309538,1.686584068515836e-07,0.04185546686805377
353,0.23321827991309538,1.7091273563928333e-07,0.04185529595531813
354,0.23321827991309538,1.7319265485147706e-07,0.04185512276266328
355,0.23321827991309538,1.7738400345666906e-07,0.04185494537865982
356,0.23321827991309538,1.7740437944177076e-07,0.04185476797428038
357,0.23321827991309538,1.8163029724828922e-07,0.04185458634398313
358,0.23321827991309538,1.8836886399788323e-07,0.04185439797511914
359,0.23321827991309538,1.9813185230918493e-07,0.041854199843266826
360,0.23321827991309538,2.1263133072686647e-07,0.0418539872119361
361,0.23321827991309538,2.411847304042281e-07,0.04185374602720569
362,0.23321827991309538,2.431054826382028e-07,0.04185350292172306
363,0.23321827991309538,2.473920218780154e-07,0.04185325552970118
364,0.23321827991309538,2.5089043165453975e-07,0.041853004639269525
365,0.23321827991309538,2.6067033709536804e-07,0.04185274396893243
366,0.23321827991309538,2.633712087269138e-07,0.0418524805977237
367,0.23321827991309538,2.669941307456423e-07,0.04185221360359296
368,0.23321827991309538,2.6966843287813217e-07,0.04185194393516008
369,0.23321827991309538,2.784137797473635e-07,0.04185166552138033
370,0.23321827991309538,2.9449065806422796e-07,0.04185137103072227
371,0.23321827991309538,3.0793344399061893e-07,0.04185106309727828
372,0.23321827991309538,3.3743472769304545e-07,0.04185072566255058
373,0.23321827991309538,3.611344135074338e-07,0.04185036452813708
374,0.23321827991309538,3.614667732860899e-07,0.04185000306136379
375,0.23321827991309538,3.714501543115234e-07,0.04184963161120948
376,0.23321827991309538,3.8260982065892894e-07,0.04184924900138882
377,0.23321827991309538,3.827466174748178e-07,0.04184886625477135
378,0.23321827991309538,3.861506394629853e-07,0.041848480104131884
379,0.23321827991309538,4.13102671104867e-07,0.04184806700146078
380,0.23321827991309538,4.1575075909665445e-07,0.04184765125070168
381,0.23321827991309538,4.165774117655846e-07,0.041847234673289914
382,0.23321827991309538,4.201205669531808e-07,0.04184681455272296
383,0.23321827991309538,4.2666652593139583e-07,0.04184638788619703
384,0.23321827991309538,4.2930057564054424e-07,0.04184595858562139
385,0.23321827991309538,4.429966780312777e-07,0.04184551558894336
386,0.23321827991309538,4.483575554115734e-07,0.04184506723138795
387,0.23321827991309538,4.539899649865856e-07,0.04184461324142296
388,0.23321827991309538,4.541375448625934e-07,0.0418441591038781
389,0.23321827991309538,4.6077201800555027e-07,0.041843698331860094
390,0.23321827991309538,4.690593307791299e-07,0.041843229272529314
391,0.23321827991309538,4.7441648201448377e-07,0.0418427548560473
392,0.23321827991309538,4.862205091306106e-07,0.041842268635538166
393,0.23321827991309538,5.05872811332692e-07,0.04184176276272684
394,0.23321827991309538,5.338001115255779e-07,0.04184122896261531
395,0.23321827991309538,5.615831989772528e-07,0.04184066737941633
396,0.23321827991309538,5.631705434538117e-07,0.04184010420887288
397,0.23321827991309538,5.68783937678591e-07,0.0418395354249352
398,0.23321827991309538,5.88218361808308e-07,0.04183894720657339
399,0.23514340042563947,6.076994980541342e-07,0.041838339507075335
400,0.23706852093818356,6.083786368667461e-07,0.04183773112843847
401,0.23706852093818356,6.187345975807429e-07,0.04183711239384089
402,0.23706852093818356,6.196596158127675e-07,0.04183649273422508
403,0.23706852093818356,6.199991414685343e-07,0.04183587273508361
404,0.23706852093818356,6.236594526040639e-07,0.041835249075631006
405,0.23706852093818356,6.243820660652714e-07,0.04183462469356494
406,0.23706852093818356,6.257063221869924e-07,0.04183399898724275
407,0.23706852093818356,6.436826968572892e-07,0.0418333553045459
408,0.23706852093818356,6.742091523617304e-07,0.04183268109539354
409,0.23706852093818356,6.762227443496286e-07,0.04183200487264918
410,0.23706852093818356,6.80906429509613e-07,0.04183132396621968
411,0.23706852093818356,6.824917195190661e-07,0.041830641474500156
412,0.23706852093818356,6.941059958902425e-07,0.04182994736850427
413,0.23706852093818356,6.970708970743189e-07,0.041829250297607194
414,0.23706852093818356,7.123035965518211e-07,0.04182853799401064
415,0.23706852093818356,7.363379052493016e-07,0.04182780165610539
416,0.23706852093818356,7.461793858610345e-07,0.04182705547671953
417,0.23706852093818356,7.468988473436505e-07,0.04182630857787219
418,0.23706852093818356,7.558107165442671e-07,0.04182555276715564
419,0.23706852093818356,7.742065590146516e-07,0.041824778560596625
420,0.23706852093818356,7.775343543968601e-07,0.04182400102624223
421,0.23706852093818356,8.074505498594909e-07,0.04182319357569237
422,0.23706852093818356,8.331093283401631e-07,0.04182236046636403
423,0.23706852093818356,8.396434000261828e-07,0.041821520822964
424,0.23706852093818356,8.675996284484464e-07,0.04182065322333556
425,0.23706852093818356,8.96804724992395e-07,0.04181975641861056
426,0.23706852093818356,9.204971216808394e-07,0.041818835921488884
427,0.23706852093818356,9.218501658154697e-07,0.04181791407132306
428,0.23706852093818356,9.266561619191541e-07,0.04181698741516115
429,0.23706852093818356,9.340593611276277e-07,0.04181605335580002
430,0.23706852093818356,9.446350633630664e-07,0.041815108720736655
431,0.23706852093818356,9.557260378381204e-07,0.04181415299469882
432,0.23706852093818356,9.703096675928226e-07,0.041813182685031224
433,0.23706852093818356,9.897960067275957e-07,0.0418121928890245
434,0.23706852093818356,1.0122481135762932e-06,0.041811180640910925
435,0.23706852093818356,1.1028491322274813e-06,0.04181007779177869
436,0.23706852093818356,1.1040775030600281e-06,0.04180897371427563
437,0.23706852093818356,1.1067238728026047e-06,0.04180786699040283
438,0.23706852093818356,1.115683718568577e-06,0.041806751306684264
439,0.23706852093818356,1.128524691363787e-06,0.0418056227819929
440,0.23706852093818356,1.1548982548942489e-06,0.041804467883738004
441,0.23706852093818356,1.1716992382734834e-06,0.04180329618449973
442,0.23706852093818356,1.2259391365530361e-06,0.04180207024536318
443,0.23706852093818356,1.2518785565566239e-06,0.04180081836680662
444,0.23706852093818356,1.2586586055349066e-06,0.04179955970820109
