result,coverage,p-value,capitalRisk
1,0.0323256667327025,3.842337428002467e-29,0.11049616409851684
2,0.060801092440316826,1.1733626283579105e-24,0.11049616409851684
3,0.064651333465405,8.319937156649416e-24,0.11049616409851684
4,0.06850157449049317,9.653324388752862e-24,0.11049616409851684
5,0.07235181551558134,6.181412269607786e-23,0.11049616409851684
6,0.07620205654066951,6.865302244871556e-23,0.11049616409851684
7,0.07620205654066951,4.786608163616424e-22,0.11049616409851684
8,0.07620205654066951,6.293055884560289e-20,0.11049616409851684
9,0.07620205654066951,1.5539179724417418e-19,0.11049616409851684
10,0.07620205654066951,1.931345213748569e-19,0.11049616409851684
11,0.07620205654066951,1.9354182013448312e-19,0.11049616409851684
12,0.07620205654066951,3.536796664463473e-19,0.11049616409851684
13,0.07620205654066951,7.778062535590581e-19,0.11049616409851684
14,0.08005229756575769,7.799458531520315e-19,0.11049616409851684
15,0.08005229756575769,1.0236705733564517e-18,0.11049616409851684
16,0.08005229756575769,1.3815807681214781e-18,0.11049616409851684
17,0.08005229756575769,2.5450891710947506e-18,0.11049616409851683
18,0.08390253859084586,2.6094747179936896e-18,0.11049616409851683
19,0.08390253859084586,5.5534713454042335e-18,0.11049616409851683
20,0.11237796429846018,1.4024078881002852e-17,0.11049616409851681
21,0.11622820532354836,3.698301999953687e-17,0.11049616409851677
22,0.11622820532354836,3.7757107705123267e-17,0.11049616409851673
23,0.11622820532354836,4.8681252458156056e-17,0.11049616409851669
24,0.11622820532354836,6.04054974080323e-17,0.11049616409851663
25,0.11622820532354836,1.3894445716568024e-16,0.1104961640985165
26,0.11622820532354836,1.3898307389664294e-16,0.11049616409851636
27,0.11622820532354836,2.0049719512098857e-16,0.11049616409851615
28,0.12007844634863653,5.795202958360379e-16,0.11049616409851556
29,0.12007844634863653,5.82665705218488e-16,0.11049616409851498
30,0.12007844634863653,9.750321438823586e-16,0.11049616409851401
31,0.12007844634863653,1.9587499875027205e-15,0.11049616409851205
32,0.12007844634863653,2.6400771740107316e-15,0.11049616409850942
33,0.12007844634863653,3.713746241977755e-15,0.1104961640985057
34,0.12007844634863653,5.179034732449498e-15,0.11049616409850052
35,0.12007844634863653,6.793914400458738e-15,0.11049616409849372
36,0.14855387205625087,9.283048368432172e-15,0.11049616409848445
37,0.14855387205625087,1.0470535853993392e-14,0.11049616409847397
38,0.14855387205625087,1.264839204047309e-14,0.11049616409846133
39,0.15240411308133903,1.437752728559341e-14,0.11049616409844695
40,0.15240411308133903,1.799301087064189e-14,0.11049616409842895
41,0.15240411308133903,1.806424410859224e-14,0.11049616409841088
42,0.15240411308133903,2.5427776044617315e-14,0.11049616409838546
43,0.15240411308133903,3.115390964623342e-14,0.1104961640983543
44,0.15240411308133903,3.116740768061877e-14,0.11049616409832314
45,0.15240411308133903,3.9468487403991815e-14,0.11049616409828367
46,0.15240411308133903,1.7533716669840464e-13,0.11049616409810833
47,0.15240411308133903,2.11027238938803e-13,0.11049616409789731
48,0.15240411308133903,3.0569095311773403e-13,0.11049616409759162
49,0.15240411308133903,3.1218762183586755e-13,0.11049616409727943
50,0.15240411308133903,3.313565237367722e-13,0.11049616409694807
51,0.15240411308133903,4.2056805019409677e-13,0.1104961640965275
52,0.15240411308133903,4.3467323809893905e-13,0.11049616409609284
53,0.15240411308133903,4.999953488990091e-13,0.11049616409559283
54,0.15240411308133903,5.575817218169801e-13,0.11049616409503525
55,0.15240411308133903,7.993236441739025e-13,0.11049616409423593
56,0.15240411308133903,8.531674413717015e-13,0.11049616409338277
57,0.15240411308133903,9.75046327339429e-13,0.11049616409240771
58,0.15240411308133903,1.116123020318314e-12,0.1104961640912916
59,0.15240411308133903,1.1787173597552398e-12,0.11049616409011288
60,0.15240411308133903,1.7855469376785675e-12,0.11049616408832733
61,0.15240411308133903,1.7999778544710111e-12,0.11049616408652735
62,0.15240411308133903,2.6742569162825287e-12,0.1104961640838531
63,0.15240411308133903,2.777259110742608e-12,0.11049616408107583
64,0.15240411308133903,3.3419531516191945e-12,0.11049616407773388
65,0.15240411308133903,3.788302401605998e-12,0.11049616407394558
66,0.15240411308133903,4.014361942218805e-12,0.11049616406993122
67,0.15240411308133903,5.9358976441470554e-12,0.11049616406399532
68,0.15240411308133903,6.268113822282747e-12,0.1104961640577272
69,0.15240411308133903,8.605549247341168e-12,0.11049616404912166
70,0.15240411308133903,1.1904283169599563e-11,0.11049616403721738
71,0.15240411308133903,1.28666964878294e-11,0.11049616402435068
72,0.15240411308133903,1.3421286124251701e-11,0.11049616401092939
73,0.15240411308133903,1.3943243787061888e-11,0.11049616399698615
74,0.15240411308133903,1.4180207075633548e-11,0.11049616398280594
75,0.15240411308133903,1.6137134103236734e-11,0.11049616396666881
76,0.15240411308133903,2.1288499622685268e-11,0.11049616394538031
77,0.15240411308133903,2.5646625977302223e-11,0.11049616391973369
78,0.15240411308133903,2.8032964720252174e-11,0.11049616389170072
79,0.15240411308133903,3.721674205812266e-11,0.11049616385448398
80,0.15240411308133903,3.797337674575075e-11,0.1104961638165106
81,0.15240411308133903,4.268510215773948e-11,0.1104961637738255
82,0.15240411308133903,4.543383879507623e-11,0.11049616372839166
83,0.15625435410642718,5.0705627105859506e-11,0.11049616367768603
84,0.15625435410642718,5.8032447545945676e-11,0.11049616361965359
85,0.15625435410642718,5.978584258321774e-11,0.11049616355986774
86,0.15625435410642718,8.356572540230945e-11,0.11049616347630202
87,0.15625435410642718,8.441792122250554e-11,0.11049616339188409
88,0.15625435410642718,1.0043825766630819e-10,0.11049616329144583
89,0.15625435410642718,1.0764398217012346e-10,0.11049616318380186
90,0.1847297798140415,1.1077036696266304e-10,0.11049616307303149
91,0.1847297798140415,1.1242125738399813e-10,0.11049616296061023
